pitch_type,zone,stand,type,balls,strikes,on_3b,on_2b,on_1b,outs_when_up,inning,at_bat_number,pitch_number,bat_score,fld_score,years_since_2015
2,9.0,0,1,2,1,0,0,0,2,1,6,4,0,0,0.28473648186173856
1,11.0,0,0,2,2,0,0,0,2,1,6,5,0,0,0.28473648186173856
4,7.0,0,1,3,2,0,0,0,2,1,6,6,0,0,0.28473648186173856
4,11.0,0,1,3,2,0,0,0,2,1,6,7,0,0,0.28473648186173856
4,4.0,0,1,3,2,0,0,0,2,1,6,8,0,0,0.28473648186173856
2,9.0,0,1,3,2,0,0,0,2,1,6,9,0,0,0.28473648186173856
1,2.0,0,2,3,2,0,0,0,2,1,6,10,0,0,0.28473648186173856
2,14.0,1,1,0,0,0,0,0,0,2,10,1,0,0,0.28473648186173856
4,4.0,1,2,0,1,0,0,0,0,2,10,2,0,0,0.28473648186173856
4,11.0,0,0,0,0,0,0,0,1,2,11,1,0,0,0.28473648186173856
3,14.0,0,0,1,0,0,0,0,1,2,11,2,0,0,0.28473648186173856
3,7.0,0,1,2,0,0,0,0,1,2,11,3,0,0,0.28473648186173856
2,13.0,0,1,2,1,0,0,0,1,2,11,4,0,0,0.28473648186173856
1,12.0,0,0,2,2,0,0,0,1,2,11,5,0,0,0.28473648186173856
2,9.0,0,2,3,2,0,0,0,1,2,11,6,0,0,0.28473648186173856
1,13.0,1,0,0,0,0,0,0,2,2,12,1,0,0,0.28473648186173856
2,14.0,1,1,1,0,0,0,0,2,2,12,2,0,0,0.28473648186173856
2,6.0,1,2,1,1,0,0,0,2,2,12,3,0,0,0.28473648186173856
4,12.0,1,0,0,0,0,0,1,2,2,13,1,0,0,0.28473648186173856
1,2.0,1,1,1,0,0,0,1,2,2,13,2,0,0,0.28473648186173856
1,5.0,1,1,1,1,0,0,1,2,2,13,3,0,0,0.28473648186173856
2,6.0,1,1,0,0,0,0,0,0,3,17,1,0,0,0.28473648186173856
4,11.0,1,0,0,1,0,0,0,0,3,17,2,0,0,0.28473648186173856
1,12.0,1,0,1,1,0,0,0,0,3,17,3,0,0,0.28473648186173856
1,2.0,1,1,2,1,0,0,0,0,3,17,4,0,0,0.28473648186173856
1,11.0,1,0,2,2,0,0,0,0,3,17,5,0,0,0.28473648186173856
2,9.0,1,2,3,2,0,0,0,0,3,17,6,0,0,0.28473648186173856
1,4.0,0,1,0,0,0,0,0,1,3,18,1,0,0,0.28473648186173856
5,13.0,0,1,0,1,0,0,0,1,3,18,2,0,0,0.28473648186173856
1,2.0,0,2,0,2,0,0,0,1,3,18,3,0,0,0.28473648186173856
1,7.0,1,1,0,0,0,0,0,2,3,19,1,0,0,0.28473648186173856
1,3.0,1,1,0,1,0,0,0,2,3,19,2,0,0,0.28473648186173856
1,12.0,1,0,0,2,0,0,0,2,3,19,3,0,0,0.28473648186173856
5,8.0,1,1,1,2,0,0,0,2,3,19,4,0,0,0.28473648186173856
2,4.0,1,1,0,0,0,0,0,0,4,26,1,0,1,0.28473648186173856
3,2.0,1,2,0,1,0,0,0,0,4,26,2,0,1,0.28473648186173856
1,5.0,0,1,0,0,0,0,0,1,4,27,1,0,1,0.28473648186173856
1,12.0,0,0,0,1,0,0,0,1,4,27,2,0,1,0.28473648186173856
2,5.0,0,1,1,1,0,0,0,1,4,27,3,0,1,0.28473648186173856
5,13.0,0,1,1,2,0,0,0,1,4,27,4,0,1,0.28473648186173856
5,7.0,0,1,0,0,0,0,0,2,4,28,1,0,1,0.28473648186173856
2,13.0,0,0,0,1,0,0,0,2,4,28,2,0,1,0.28473648186173856
1,8.0,0,0,1,1,0,0,0,2,4,28,3,0,1,0.28473648186173856
1,12.0,0,0,2,1,0,0,0,2,4,28,4,0,1,0.28473648186173856
2,14.0,0,1,3,1,0,0,0,2,4,28,5,0,1,0.28473648186173856
4,1.0,0,2,3,2,0,0,0,2,4,28,6,0,1,0.28473648186173856
5,4.0,1,2,0,0,0,0,0,0,5,33,1,0,1,0.28473648186173856
1,12.0,0,1,0,0,0,1,0,0,5,34,1,0,1,0.28473648186173856
4,7.0,0,1,0,1,0,1,0,0,5,34,2,0,1,0.28473648186173856
2,9.0,0,2,0,2,0,1,0,0,5,34,3,0,1,0.28473648186173856
1,11.0,1,1,0,0,1,0,0,1,5,35,1,0,1,0.28473648186173856
1,9.0,1,0,0,1,1,0,0,1,5,35,2,0,1,0.28473648186173856
1,11.0,1,0,1,1,1,0,0,1,5,35,3,0,1,0.28473648186173856
1,11.0,1,1,2,1,1,0,0,1,5,35,4,0,1,0.28473648186173856
1,1.0,1,1,2,2,1,0,0,1,5,35,5,0,1,0.28473648186173856
1,11.0,1,1,0,0,1,0,0,2,5,36,1,0,1,0.28473648186173856
1,3.0,1,2,0,1,1,0,0,2,5,36,2,0,1,0.28473648186173856
2,8.0,0,1,0,0,0,0,0,2,5,37,1,2,1,0.28473648186173856
5,13.0,0,0,0,1,0,0,0,2,5,37,2,2,1,0.28473648186173856
2,13.0,0,0,1,1,0,0,0,2,5,37,3,2,1,0.28473648186173856
4,11.0,0,0,2,1,0,0,0,2,5,37,4,2,1,0.28473648186173856
5,14.0,0,1,3,1,0,0,0,2,5,37,5,2,1,0.28473648186173856
5,7.0,0,1,3,2,0,0,0,2,5,37,6,2,1,0.28473648186173856
1,3.0,1,1,0,0,0,0,0,0,6,41,1,2,1,0.28473648186173856
1,14.0,1,1,0,1,0,0,0,0,6,41,2,2,1,0.28473648186173856
1,12.0,1,1,0,2,0,0,0,0,6,41,3,2,1,0.28473648186173856
3,1.0,1,1,0,0,0,0,0,1,6,42,1,2,1,0.28473648186173856
4,11.0,1,1,0,1,0,0,0,1,6,42,2,2,1,0.28473648186173856
5,9.0,1,1,0,2,0,0,0,1,6,42,3,2,1,0.28473648186173856
4,5.0,0,2,0,0,0,0,0,2,6,43,1,2,1,0.28473648186173856
1,11.0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.29842573579739906
1,4.0,0,1,1,0,0,0,0,0,1,1,2,0,0,0.29842573579739906
1,11.0,0,0,1,1,0,0,0,0,1,1,3,0,0,0.29842573579739906
2,5.0,0,2,2,1,0,0,0,0,1,1,4,0,0,0.29842573579739906
1,9.0,1,1,0,0,0,0,0,1,1,2,1,0,0,0.29842573579739906
2,14.0,1,1,0,1,0,0,0,1,1,2,2,0,0,0.29842573579739906
1,5.0,1,1,0,2,0,0,0,1,1,2,3,0,0,0.29842573579739906
1,4.0,0,1,0,0,0,0,0,2,1,3,1,0,0,0.29842573579739906
1,5.0,0,1,0,1,0,0,0,2,1,3,2,0,0,0.29842573579739906
1,1.0,0,1,0,2,0,0,0,2,1,3,3,0,0,0.29842573579739906
2,14.0,0,1,0,2,0,0,0,2,1,3,4,0,0,0.29842573579739906
1,2.0,1,1,0,0,0,0,0,0,2,7,1,0,0,0.29842573579739906
1,4.0,1,1,0,1,0,0,0,0,2,7,2,0,0,0.29842573579739906
1,3.0,1,0,0,2,0,0,0,0,2,7,3,0,0,0.29842573579739906
1,13.0,1,1,1,2,0,0,0,0,2,7,4,0,0,0.29842573579739906
1,2.0,0,1,0,0,0,0,0,1,2,8,1,0,0,0.29842573579739906
1,11.0,0,0,0,1,0,0,0,1,2,8,2,0,0,0.29842573579739906
3,8.0,0,2,1,1,0,0,0,1,2,8,3,0,0,0.29842573579739906
1,5.0,1,1,0,0,0,0,0,2,2,9,1,0,0,0.29842573579739906
2,14.0,1,0,0,1,0,0,0,2,2,9,2,0,0,0.29842573579739906
4,11.0,1,0,1,1,0,0,0,2,2,9,3,0,0,0.29842573579739906
2,8.0,1,2,2,1,0,0,0,2,2,9,4,0,0,0.29842573579739906
3,5.0,0,2,0,0,0,0,0,0,3,13,1,0,0,0.29842573579739906
1,11.0,0,0,0,0,0,0,0,1,3,14,1,0,0,0.29842573579739906
4,2.0,0,1,1,0,0,0,0,1,3,14,2,0,0,0.29842573579739906
1,11.0,0,1,1,1,0,0,0,1,3,14,3,0,0,0.29842573579739906
1,2.0,0,1,1,2,0,0,0,1,3,14,4,0,0,0.29842573579739906
1,3.0,1,2,0,0,0,0,0,2,3,15,1,0,0,0.29842573579739906
3,7.0,0,2,0,0,0,0,1,2,3,16,1,0,0,0.29842573579739906
1,3.0,1,1,0,0,0,0,0,0,4,22,1,0,1,0.29842573579739906
1,13.0,1,0,0,1,0,0,0,0,4,22,2,0,1,0.29842573579739906
2,14.0,1,0,1,1,0,0,0,0,4,22,3,0,1,0.29842573579739906
1,14.0,1,0,2,1,0,0,0,0,4,22,4,0,1,0.29842573579739906
1,3.0,1,1,3,1,0,0,0,0,4,22,5,0,1,0.29842573579739906
2,9.0,1,2,3,2,0,0,0,0,4,22,6,0,1,0.29842573579739906
1,1.0,0,1,0,0,0,0,0,1,4,23,1,0,1,0.29842573579739906
1,5.0,0,1,0,1,0,0,0,1,4,23,2,0,1,0.29842573579739906
1,1.0,0,1,0,2,0,0,0,1,4,23,3,0,1,0.29842573579739906
1,14.0,0,0,0,2,0,0,0,1,4,23,4,0,1,0.29842573579739906
4,8.0,0,2,1,2,0,0,0,1,4,23,5,0,1,0.29842573579739906
2,14.0,1,0,0,0,0,0,0,2,4,24,1,0,1,0.29842573579739906
1,4.0,1,2,1,0,0,0,0,2,4,24,2,0,1,0.29842573579739906
5,2.0,0,1,0,0,0,0,0,0,5,28,1,0,1,0.29842573579739906
1,11.0,0,0,0,1,0,0,0,0,5,28,2,0,1,0.29842573579739906
2,5.0,0,1,1,1,0,0,0,0,5,28,3,0,1,0.29842573579739906
1,11.0,0,0,1,2,0,0,0,0,5,28,4,0,1,0.29842573579739906
1,12.0,0,1,2,2,0,0,0,0,5,28,5,0,1,0.29842573579739906
4,11.0,0,1,2,2,0,0,0,0,5,28,6,0,1,0.29842573579739906
1,12.0,1,0,0,0,0,0,0,1,5,29,1,0,1,0.29842573579739906
2,9.0,1,1,1,0,0,0,0,1,5,29,2,0,1,0.29842573579739906
1,12.0,1,0,1,1,0,0,0,1,5,29,3,0,1,0.29842573579739906
2,14.0,1,1,2,1,0,0,0,1,5,29,4,0,1,0.29842573579739906
2,14.0,1,1,2,2,0,0,0,1,5,29,5,0,1,0.29842573579739906
1,8.0,0,1,0,0,0,0,0,2,5,30,1,0,1,0.29842573579739906
1,5.0,0,1,0,1,0,0,0,2,5,30,2,0,1,0.29842573579739906
1,8.0,0,1,0,2,0,0,0,2,5,30,3,0,1,0.29842573579739906
4,11.0,0,0,0,2,0,0,0,2,5,30,4,0,1,0.29842573579739906
1,9.0,0,1,1,2,0,0,0,2,5,30,5,0,1,0.29842573579739906
1,3.0,0,1,1,2,0,0,0,2,5,30,6,0,1,0.29842573579739906
2,9.0,0,2,1,2,0,0,0,2,5,30,7,0,1,0.29842573579739906
1,13.0,0,1,0,0,0,0,1,2,5,31,1,0,1,0.29842573579739906
3,13.0,0,1,0,1,0,0,1,2,5,31,2,0,1,0.29842573579739906
1,4.0,0,1,0,2,0,0,1,2,5,31,3,0,1,0.29842573579739906
1,13.0,0,0,0,2,0,0,1,2,5,31,4,0,1,0.29842573579739906
3,7.0,0,2,1,2,0,0,1,2,5,31,5,0,1,0.29842573579739906
2,14.0,1,0,0,0,0,0,0,0,6,36,1,0,1,0.29842573579739906
2,4.0,1,2,1,0,0,0,0,0,6,36,2,0,1,0.29842573579739906
3,11.0,0,1,0,0,0,0,0,1,6,37,1,0,1,0.29842573579739906
1,2.0,0,1,0,1,0,0,0,1,6,37,2,0,1,0.29842573579739906
1,1.0,0,0,0,2,0,0,0,1,6,37,3,0,1,0.29842573579739906
1,12.0,0,0,1,2,0,0,0,1,6,37,4,0,1,0.29842573579739906
1,2.0,0,1,2,2,0,0,0,1,6,37,5,0,1,0.29842573579739906
1,11.0,0,0,2,2,0,0,0,1,6,37,6,0,1,0.29842573579739906
3,5.0,0,1,3,2,0,0,0,1,6,37,7,0,1,0.29842573579739906
2,8.0,0,2,3,2,0,0,0,1,6,37,8,0,1,0.29842573579739906
1,6.0,1,1,0,0,0,0,0,2,6,38,1,0,1,0.29842573579739906
1,11.0,1,2,0,1,0,0,0,2,6,38,2,0,1,0.29842573579739906
2,14.0,0,0,0,0,0,0,0,0,7,46,1,0,2,0.29842573579739906
2,14.0,0,0,1,0,0,0,0,0,7,46,2,0,2,0.29842573579739906
1,13.0,0,0,2,0,0,0,0,0,7,46,3,0,2,0.29842573579739906
1,4.0,0,1,3,0,0,0,0,0,7,46,4,0,2,0.29842573579739906
4,11.0,0,0,3,1,0,0,0,0,7,46,5,0,2,0.29842573579739906
1,12.0,1,1,0,0,0,0,1,0,7,47,1,0,2,0.29842573579739906
4,1.0,1,1,0,1,0,0,1,0,7,47,2,0,2,0.29842573579739906
4,11.0,1,0,0,2,0,0,1,0,7,47,3,0,2,0.29842573579739906
3,4.0,1,1,1,2,0,0,1,0,7,47,4,0,2,0.29842573579739906
1,14.0,1,1,1,2,0,0,1,0,7,47,5,0,2,0.29842573579739906
3,6.0,1,2,1,2,0,0,1,0,7,47,6,0,2,0.29842573579739906
1,12.0,0,0,0,0,0,0,1,1,7,48,1,0,2,0.29842573579739906
4,1.0,0,1,1,0,0,0,1,1,7,48,2,0,2,0.29842573579739906
1,3.0,0,2,1,1,0,0,1,1,7,48,3,0,2,0.29842573579739906
1,12.0,1,0,0,0,0,0,1,2,7,49,1,0,2,0.29842573579739906
2,14.0,1,1,1,0,0,0,1,2,7,49,2,0,2,0.29842573579739906
2,14.0,1,1,1,1,0,0,1,2,7,49,3,0,2,0.29842573579739906
2,14.0,1,0,1,2,0,0,1,2,7,49,4,0,2,0.29842573579739906
2,6.0,1,1,2,2,0,0,1,2,7,49,5,0,2,0.29842573579739906
3,9.0,0,1,0,0,0,0,0,0,8,54,1,0,2,0.29842573579739906
1,11.0,0,0,0,1,0,0,0,0,8,54,2,0,2,0.29842573579739906
3,13.0,0,0,1,1,0,0,0,0,8,54,3,0,2,0.29842573579739906
1,6.0,0,1,2,1,0,0,0,0,8,54,4,0,2,0.29842573579739906
3,11.0,0,1,2,2,0,0,0,0,8,54,5,0,2,0.29842573579739906
1,11.0,0,0,0,0,0,0,0,1,8,55,1,0,2,0.29842573579739906
3,14.0,0,0,1,0,0,0,0,1,8,55,2,0,2,0.29842573579739906
1,11.0,0,0,2,0,0,0,0,1,8,55,3,0,2,0.29842573579739906
1,4.0,0,1,3,0,0,0,0,1,8,55,4,0,2,0.29842573579739906
1,11.0,0,0,3,1,0,0,0,1,8,55,5,0,2,0.29842573579739906
1,11.0,0,0,0,0,0,0,1,1,8,56,1,0,2,0.29842573579739906
1,1.0,0,1,1,0,0,0,1,1,8,56,2,0,2,0.29842573579739906
1,1.0,0,1,1,1,0,0,1,1,8,56,3,0,2,0.29842573579739906
1,1.0,0,1,1,2,0,0,1,1,8,56,4,0,2,0.29842573579739906
1,8.0,0,0,1,2,0,0,1,1,8,56,5,0,2,0.29842573579739906
1,6.0,0,1,2,2,0,0,1,1,8,56,6,0,2,0.29842573579739906
4,2.0,0,2,2,2,0,0,1,1,8,56,7,0,2,0.29842573579739906
1,8.0,1,1,0,0,0,0,0,0,1,1,1,0,0,0.31485284052019163
2,14.0,1,0,0,1,0,0,0,0,1,1,2,0,0,0.31485284052019163
1,12.0,1,0,1,1,0,0,0,0,1,1,3,0,0,0.31485284052019163
1,9.0,1,1,2,1,0,0,0,0,1,1,4,0,0,0.31485284052019163
4,1.0,1,1,2,2,0,0,0,0,1,1,5,0,0,0.31485284052019163
1,6.0,1,1,2,2,0,0,0,0,1,1,6,0,0,0.31485284052019163
4,2.0,1,1,2,2,0,0,0,0,1,1,7,0,0,0.31485284052019163
1,11.0,1,0,2,2,0,0,0,0,1,1,8,0,0,0.31485284052019163
1,5.0,1,2,3,2,0,0,0,0,1,1,9,0,0,0.31485284052019163
2,8.0,1,1,0,0,0,0,0,1,1,2,1,0,0,0.31485284052019163
5,14.0,1,0,0,1,0,0,0,1,1,2,2,0,0,0.31485284052019163
4,13.0,1,0,1,1,0,0,0,1,1,2,3,0,0,0.31485284052019163
2,14.0,1,2,2,1,0,0,0,1,1,2,4,0,0,0.31485284052019163
4,13.0,0,0,0,0,0,0,1,1,1,3,1,0,0,0.31485284052019163
4,4.0,0,2,1,0,0,0,1,1,1,3,2,0,0,0.31485284052019163
1,9.0,1,2,0,0,1,0,1,1,1,4,1,0,0,0.31485284052019163
1,3.0,1,0,0,0,1,0,1,2,1,5,1,0,0,0.31485284052019163
2,14.0,1,0,1,0,1,0,1,2,1,5,2,0,0,0.31485284052019163
1,9.0,1,1,2,0,1,0,1,2,1,5,3,0,0,0.31485284052019163
1,11.0,1,1,2,1,1,0,1,2,1,5,4,0,0,0.31485284052019163
1,3.0,1,0,2,2,1,0,1,2,1,5,5,0,0,0.31485284052019163
1,9.0,1,1,3,2,1,0,1,2,1,5,6,0,0,0.31485284052019163
1,14.0,1,0,3,2,1,0,1,2,1,5,7,0,0,0.31485284052019163
4,11.0,1,1,0,0,1,1,1,2,1,6,1,0,0,0.31485284052019163
4,4.0,1,2,0,1,1,1,1,2,1,6,2,0,0,0.31485284052019163
4,11.0,1,1,0,0,0,1,1,2,1,7,1,2,0,0.31485284052019163
2,14.0,1,0,0,1,0,1,1,2,1,7,2,2,0,0.31485284052019163
3,7.0,1,1,1,1,0,1,1,2,1,7,3,2,0,0.31485284052019163
1,11.0,1,0,1,2,0,1,1,2,1,7,4,2,0,0.31485284052019163
3,13.0,1,0,2,2,0,1,1,2,1,7,5,2,0,0.31485284052019163
3,5.0,1,2,3,2,0,1,1,2,1,7,6,2,0,0.31485284052019163
1,1.0,1,1,0,0,0,0,0,0,2,11,1,2,0,0.31485284052019163
3,11.0,1,0,0,1,0,0,0,0,2,11,2,2,0,0.31485284052019163
2,9.0,1,1,1,1,0,0,0,0,2,11,3,2,0,0.31485284052019163
1,5.0,1,1,1,2,0,0,0,0,2,11,4,2,0,0.31485284052019163
1,6.0,1,1,0,0,0,0,0,1,2,12,1,2,0,0.31485284052019163
1,2.0,1,2,0,1,0,0,0,1,2,12,2,2,0,0.31485284052019163
1,11.0,1,0,0,0,0,0,0,2,2,13,1,2,0,0.31485284052019163
2,6.0,1,1,1,0,0,0,0,2,2,13,2,2,0,0.31485284052019163
5,14.0,1,0,1,1,0,0,0,2,2,13,3,2,0,0.31485284052019163
1,6.0,1,1,2,1,0,0,0,2,2,13,4,2,0,0.31485284052019163
3,13.0,1,1,2,2,0,0,0,2,2,13,5,2,0,0.31485284052019163
1,12.0,1,1,0,0,0,0,0,0,3,18,1,2,0,0.31485284052019163
2,4.0,1,1,0,1,0,0,0,0,3,18,2,2,0,0.31485284052019163
1,2.0,1,1,0,2,0,0,0,0,3,18,3,2,0,0.31485284052019163
5,13.0,1,0,0,2,0,0,0,0,3,18,4,2,0,0.31485284052019163
3,13.0,1,1,1,2,0,0,0,0,3,18,5,2,0,0.31485284052019163
2,14.0,1,0,1,2,0,0,0,0,3,18,6,2,0,0.31485284052019163
4,2.0,1,1,2,2,0,0,0,0,3,18,7,2,0,0.31485284052019163
1,14.0,1,0,2,2,0,0,0,0,3,18,8,2,0,0.31485284052019163
2,14.0,1,2,3,2,0,0,0,0,3,18,9,2,0,0.31485284052019163
4,13.0,0,1,0,0,0,0,1,0,3,19,1,2,0,0.31485284052019163
3,13.0,0,0,0,1,0,0,1,0,3,19,2,2,0,0.31485284052019163
4,11.0,0,0,1,1,0,0,1,0,3,19,3,2,0,0.31485284052019163
2,3.0,0,2,2,1,0,0,1,0,3,19,4,2,0,0.31485284052019163
4,6.0,1,1,0,0,0,0,1,1,3,20,1,2,0,0.31485284052019163
2,14.0,1,0,0,1,0,0,1,1,3,20,2,2,0,0.31485284052019163
2,14.0,1,0,1,1,0,0,1,1,3,20,3,2,0,0.31485284052019163
4,6.0,1,2,2,1,0,0,1,1,3,20,4,2,0,0.31485284052019163
4,14.0,1,0,0,0,0,1,1,1,3,21,1,2,0,0.31485284052019163
1,4.0,1,2,1,0,0,1,1,1,3,21,2,2,0,0.31485284052019163
4,9.0,1,1,0,0,1,0,1,2,3,22,1,2,0,0.31485284052019163
1,14.0,1,0,0,1,1,0,1,2,3,22,2,2,0,0.31485284052019163
4,8.0,1,1,1,1,1,0,1,2,3,22,3,2,0,0.31485284052019163
1,6.0,1,1,1,2,1,0,1,2,3,22,4,2,0,0.31485284052019163
3,13.0,1,1,1,2,1,0,1,2,3,22,5,2,0,0.31485284052019163
1,3.0,1,0,1,2,1,0,1,2,3,22,6,2,0,0.31485284052019163
4,13.0,1,1,2,2,1,0,1,2,3,22,7,2,0,0.31485284052019163
4,2.0,1,1,2,2,1,0,1,2,3,22,8,2,0,0.31485284052019163
1,13.0,1,1,0,0,0,0,0,0,4,26,1,2,0,0.31485284052019163
4,11.0,1,0,0,1,0,0,0,0,4,26,2,2,0,0.31485284052019163
3,7.0,1,1,1,1,0,0,0,0,4,26,3,2,0,0.31485284052019163
4,5.0,1,1,1,2,0,0,0,0,4,26,4,2,0,0.31485284052019163
5,7.0,1,2,1,2,0,0,0,0,4,26,5,2,0,0.31485284052019163
5,14.0,1,0,0,0,0,0,0,1,4,27,1,2,0,0.31485284052019163
5,5.0,1,1,1,0,0,0,0,1,4,27,2,2,0,0.31485284052019163
4,4.0,1,1,1,1,0,0,0,1,4,27,3,2,0,0.31485284052019163
4,11.0,1,1,1,2,0,0,0,1,4,27,4,2,0,0.31485284052019163
4,6.0,1,1,0,0,0,0,0,2,4,28,1,2,0,0.31485284052019163
4,1.0,1,1,0,1,0,0,0,2,4,28,2,2,0,0.31485284052019163
4,3.0,1,1,0,2,0,0,0,2,4,28,3,2,0,0.31485284052019163
5,14.0,1,0,0,2,0,0,0,2,4,28,4,2,0,0.31485284052019163
5,13.0,1,0,1,2,0,0,0,2,4,28,5,2,0,0.31485284052019163
1,12.0,1,0,2,2,0,0,0,2,4,28,6,2,0,0.31485284052019163
1,6.0,1,2,3,2,0,0,0,2,4,28,7,2,0,0.31485284052019163
4,3.0,1,1,0,0,0,0,0,0,5,33,1,2,1,0.31485284052019163
4,6.0,1,1,0,1,0,0,0,0,5,33,2,2,1,0.31485284052019163
3,8.0,1,0,0,2,0,0,0,0,5,33,3,2,1,0.31485284052019163
4,12.0,1,2,1,2,0,0,0,0,5,33,4,2,1,0.31485284052019163
4,8.0,1,1,0,0,0,0,0,1,5,34,1,2,1,0.31485284052019163
4,14.0,1,1,0,1,0,0,0,1,5,34,2,2,1,0.31485284052019163
4,14.0,1,2,0,2,0,0,0,1,5,34,3,2,1,0.31485284052019163
2,14.0,0,0,0,0,0,0,0,2,5,35,1,2,1,0.31485284052019163
4,4.0,0,1,1,0,0,0,0,2,5,35,2,2,1,0.31485284052019163
4,7.0,0,2,1,1,0,0,0,2,5,35,3,2,1,0.31485284052019163
4,1.0,1,0,0,0,0,0,1,2,5,36,1,2,1,0.31485284052019163
4,8.0,1,1,1,0,0,0,1,2,5,36,2,2,1,0.31485284052019163
2,14.0,1,0,1,1,0,0,1,2,5,36,3,2,1,0.31485284052019163
2,14.0,1,1,2,1,0,0,1,2,5,36,4,2,1,0.31485284052019163
4,3.0,1,1,2,2,0,0,1,2,5,36,5,2,1,0.31485284052019163
3,13.0,1,1,2,2,0,0,1,2,5,36,6,2,1,0.31485284052019163
1,6.0,1,1,0,0,0,0,0,0,6,41,1,2,1,0.31485284052019163
4,14.0,1,0,0,1,0,0,0,0,6,41,2,2,1,0.31485284052019163
1,14.0,1,0,1,1,0,0,0,0,6,41,3,2,1,0.31485284052019163
1,12.0,1,0,2,1,0,0,0,0,6,41,4,2,1,0.31485284052019163
1,14.0,1,1,3,1,0,0,0,0,6,41,5,2,1,0.31485284052019163
4,2.0,1,1,3,2,0,0,0,0,6,41,6,2,1,0.31485284052019163
4,8.0,1,2,3,2,0,0,0,0,6,41,7,2,1,0.31485284052019163
1,9.0,1,1,0,0,0,0,0,1,6,42,1,2,1,0.31485284052019163
4,14.0,1,0,0,1,0,0,0,1,6,42,2,2,1,0.31485284052019163
4,2.0,1,1,1,1,0,0,0,1,6,42,3,2,1,0.31485284052019163
4,8.0,1,1,1,2,0,0,0,1,6,42,4,2,1,0.31485284052019163
3,13.0,1,1,1,2,0,0,0,1,6,42,5,2,1,0.31485284052019163
4,7.0,1,1,0,0,0,0,0,2,6,43,1,2,1,0.31485284052019163
1,14.0,1,1,0,1,0,0,0,2,6,43,2,2,1,0.31485284052019163
4,3.0,1,1,0,2,0,0,0,2,6,43,3,2,1,0.31485284052019163
3,13.0,1,1,0,2,0,0,0,2,6,43,4,2,1,0.31485284052019163
1,11.0,0,0,0,0,0,0,0,0,1,4,1,0,0,0.33127994524298426
1,5.0,0,1,1,0,0,0,0,0,1,4,2,0,0,0.33127994524298426
1,11.0,0,0,1,1,0,0,0,0,1,4,3,0,0,0.33127994524298426
1,2.0,0,1,2,1,0,0,0,0,1,4,4,0,0,0.33127994524298426
4,11.0,0,0,2,2,0,0,0,0,1,4,5,0,0,0.33127994524298426
1,7.0,0,1,3,2,0,0,0,0,1,4,6,0,0,0.33127994524298426
1,4.0,0,2,3,2,0,0,0,0,1,4,7,0,0,0.33127994524298426
5,14.0,0,0,0,0,0,0,0,1,1,5,1,0,0,0.33127994524298426
3,11.0,0,1,1,0,0,0,0,1,1,5,2,0,0,0.33127994524298426
1,11.0,0,1,1,1,0,0,0,1,1,5,3,0,0,0.33127994524298426
1,11.0,0,0,1,2,0,0,0,1,1,5,4,0,0,0.33127994524298426
1,11.0,0,0,2,2,0,0,0,1,1,5,5,0,0,0.33127994524298426
1,8.0,0,1,3,2,0,0,0,1,1,5,6,0,0,0.33127994524298426
2,14.0,1,0,0,0,0,0,0,2,1,6,1,0,0,0.33127994524298426
1,9.0,1,1,1,0,0,0,0,2,1,6,2,0,0,0.33127994524298426
3,7.0,1,1,1,1,0,0,0,2,1,6,3,0,0,0.33127994524298426
1,5.0,1,2,1,2,0,0,0,2,1,6,4,0,0,0.33127994524298426
1,8.0,0,1,0,0,0,0,1,2,1,7,1,0,0,0.33127994524298426
3,7.0,0,1,0,1,0,0,1,2,1,7,2,0,0,0.33127994524298426
3,13.0,0,0,0,2,0,0,1,2,1,7,3,0,0,0.33127994524298426
1,4.0,0,1,1,2,0,0,1,2,1,7,4,0,0,0.33127994524298426
3,13.0,0,1,1,2,0,0,1,2,1,7,5,0,0,0.33127994524298426
3,7.0,0,2,1,2,0,0,1,2,1,7,6,0,0,0.33127994524298426
1,5.0,1,1,0,0,0,0,0,0,2,11,1,0,0,0.33127994524298426
1,7.0,1,1,0,1,0,0,0,0,2,11,2,0,0,0.33127994524298426
3,13.0,1,2,0,2,0,0,0,0,2,11,3,0,0,0.33127994524298426
1,3.0,0,1,0,0,0,0,0,1,2,12,1,0,0,0.33127994524298426
1,11.0,0,0,0,1,0,0,0,1,2,12,2,0,0,0.33127994524298426
3,8.0,0,1,1,1,0,0,0,1,2,12,3,0,0,0.33127994524298426
1,12.0,0,0,1,2,0,0,0,1,2,12,4,0,0,0.33127994524298426
1,6.0,0,1,2,2,0,0,0,1,2,12,5,0,0,0.33127994524298426
2,14.0,0,0,2,2,0,0,0,1,2,12,6,0,0,0.33127994524298426
1,14.0,0,1,3,2,0,0,0,1,2,12,7,0,0,0.33127994524298426
3,13.0,0,1,3,2,0,0,0,1,2,12,8,0,0,0.33127994524298426
5,8.0,0,1,0,0,0,0,0,2,2,13,1,0,0,0.33127994524298426
3,7.0,0,1,0,1,0,0,0,2,2,13,2,0,0,0.33127994524298426
3,1.0,0,2,0,2,0,0,0,2,2,13,3,0,0,0.33127994524298426
5,14.0,0,0,0,0,0,0,0,0,3,19,1,0,0,0.33127994524298426
1,11.0,0,0,1,0,0,0,0,0,3,19,2,0,0,0.33127994524298426
