,IDfg,Name,Age,PA,AVG,BB%,K%,BB/K,OBP,SLG,Spd,wRAA,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%
329,13593,Jose Peraza,26,120,0.225,0.042,0.15,0.28,0.275,0.342,4.9,-5.1,-0.5,-1.47,-4.64,-0.51,-1.61,-0.99,,0.42200000000000004,0.748,0.551,0.705,0.902,0.8109999999999999,0.396,0.7,0.10400000000000001
338,20126,Dylan Carlson,21,119,0.2,0.067,0.294,0.23,0.252,0.364,4.5,-5.6,-1.45,6.11,-3.73,-2.18,-3.65,-4.99,,0.27399999999999997,0.594,0.409,0.5770000000000001,0.813,0.721,0.42100000000000004,0.5710000000000001,0.114
322,10459,Adeiny Hechavarria,31,63,0.254,0.063,0.19,0.33,0.302,0.305,1.8,-2.6,-0.43,-2.72,-3.03,10.11,-3.31,-10.37,,0.414,0.8220000000000001,0.594,0.698,0.88,0.809,0.441,0.7140000000000001,0.114
257,16221,Bradley Zimmer,27,50,0.162,0.14,0.28,0.5,0.36,0.243,3.3,-0.9,-2.56,1.09,2.66,1.1,0.2,-4.02,,0.23399999999999999,0.6579999999999999,0.385,0.43799999999999994,0.8,0.659,0.35700000000000004,0.56,0.131
323,10348,Domingo Santana,27,84,0.157,0.155,0.298,0.52,0.298,0.286,0.7,-3.4,0.42,-0.52,-4.1,-3.64,-6.0,0.0,,0.278,0.721,0.461,0.537,0.8370000000000001,0.73,0.41200000000000003,0.7140000000000001,0.124
358,7927,Eric Sogard,34,128,0.209,0.086,0.156,0.55,0.281,0.278,1.2,-7.1,-0.79,-4.05,-5.39,-2.72,1.44,-5.21,,0.24100000000000002,0.56,0.375,0.857,0.9740000000000001,0.93,0.419,0.664,0.026000000000000002
348,5273,Sandy Leon,31,81,0.136,0.17300000000000001,0.259,0.67,0.296,0.242,0.1,-4.1,-1.71,0.25,-9.35,-0.17,-2.17,7.62,,0.307,0.596,0.419,0.591,0.852,0.735,0.387,0.568,0.111
378,12976,Austin Hedges,27,83,0.145,0.07200000000000001,0.27699999999999997,0.26,0.231,0.29,3.1,-6.0,-1.74,-4.0,2.09,-0.65,-2.49,0.97,,0.259,0.5920000000000001,0.4,0.56,0.893,0.769,0.424,0.542,0.09300000000000001
380,15161,Mitch Garver,29,81,0.167,0.086,0.457,0.19,0.247,0.264,1.7,-6.0,-1.9,0.04,1.81,-3.61,-3.6,3.77,,0.187,0.59,0.361,0.341,0.765,0.64,0.431,0.494,0.13
383,10322,Danny Santana,29,63,0.145,0.111,0.381,0.29,0.238,0.273,5.4,-4.8,-1.82,-1.4,-3.25,-5.13,-1.53,-2.49,,0.308,0.74,0.48100000000000004,0.542,0.688,0.632,0.4,0.667,0.177
405,10346,John Ryan Murphy,29,63,0.172,0.063,0.444,0.14,0.226,0.207,2.2,-6.4,-3.48,-1.93,4.97,-4.23,-4.87,2.07,,0.35600000000000004,0.655,0.49,0.396,0.6940000000000001,0.575,0.449,0.762,0.20800000000000002
407,4866,Jarrod Dyson,35,66,0.18,0.061,0.16699999999999998,0.36,0.231,0.18,7.3,-7.0,-4.2,0.11,-4.52,7.19,-2.98,-10.95,,0.258,0.6609999999999999,0.46,0.6559999999999999,0.866,0.807,0.5,0.621,0.08900000000000001
166,9847,Andrew McCutchen,33,241,0.253,0.091,0.19899999999999998,0.46,0.324,0.433,4.2,1.5,-0.17,-0.56,2.4,0.34,0.02,1.92,,0.249,0.612,0.40700000000000003,0.664,0.884,0.8079999999999999,0.434,0.552,0.078
224,15905,Luis Torrens,24,78,0.257,0.09,0.192,0.47,0.325,0.371,0.6,-0.8,0.73,-0.95,-9.2,-2.6,2.23,2.07,,0.22,0.638,0.405,0.639,0.892,0.815,0.442,0.6920000000000001,0.075
259,11899,Joc Pederson,28,138,0.19,0.08,0.24600000000000002,0.32,0.285,0.397,4.5,-2.6,0.4,-1.04,-0.09,3.01,-2.86,-4.99,,0.311,0.698,0.467,0.588,0.794,0.7120000000000001,0.40399999999999997,0.616,0.135
286,15767,Jose Marmolejos,27,115,0.206,0.061,0.278,0.22,0.261,0.411,1.8,-3.2,1.78,-2.84,9.21,-5.3,-2.43,-1.51,,0.318,0.624,0.444,0.429,0.845,0.67,0.413,0.6,0.147
285,11205,Adam Eaton,31,176,0.226,0.068,0.182,0.38,0.285,0.384,6.1,-4.8,-0.74,-1.3,3.3,-3.96,-0.28,1.43,,0.365,0.6859999999999999,0.498,0.736,0.948,0.857,0.415,0.608,0.071
275,20275,Jonathan Arauz,21,80,0.25,0.1,0.263,0.38,0.325,0.319,1.3,-1.9,-1.39,-0.21,3.66,0.35,-0.77,,,0.306,0.564,0.42100000000000004,0.632,0.905,0.794,0.445,0.575,0.087
311,19698,Edward Olivares,24,101,0.24,0.04,0.248,0.16,0.267,0.375,3.8,-3.8,-0.7,-0.86,0.31,0.18,-4.35,-7.66,,0.369,0.6990000000000001,0.505,0.6779999999999999,0.845,0.773,0.413,0.6729999999999999,0.114
318,12937,Jose Osuna,27,82,0.205,0.049,0.195,0.25,0.244,0.397,1.1,-3.2,-3.88,0.94,4.46,4.62,-3.35,-12.05,,0.34299999999999997,0.772,0.519,0.5,0.888,0.738,0.41200000000000003,0.61,0.136
302,17710,Matt Beaty,27,54,0.22,0.037000000000000005,0.259,0.14,0.278,0.36,2.6,-1.8,-0.56,-7.66,31.01,-4.67,-5.84,2.07,,0.301,0.7140000000000001,0.505,0.536,0.831,0.742,0.495,0.63,0.13
298,13329,Jake Lamb,29,99,0.193,0.081,0.253,0.32,0.283,0.352,1.4,-3.2,-0.83,1.61,-4.09,-0.42,-1.53,1.24,,0.297,0.645,0.436,0.61,0.838,0.745,0.39899999999999997,0.515,0.111
319,18363,Victor Robles,23,189,0.22,0.048,0.28,0.17,0.293,0.315,5.8,-7.5,-0.91,-0.62,-0.3,-1.67,-0.11,0.4,,0.342,0.7070000000000001,0.49200000000000005,0.638,0.809,0.7390000000000001,0.41100000000000003,0.672,0.128
365,20454,Jazz Chisholm Jr.,22,62,0.161,0.081,0.306,0.26,0.242,0.321,7.7,-3.7,-0.49,-3.83,-2.66,-1.19,0.77,-4.04,,0.264,0.58,0.384,0.535,0.914,0.752,0.38,0.613,0.095
363,17684,Vimael Machin,26,71,0.206,0.113,0.141,0.8,0.296,0.238,2.6,-4.2,-2.65,-1.69,3.81,-2.93,0.45,-7.73,,0.27,0.703,0.45899999999999996,0.634,0.9159999999999999,0.823,0.43700000000000006,0.563,0.081
368,10951,Greg Garcia,30,71,0.2,0.099,0.254,0.39,0.279,0.25,3.9,-4.6,-1.45,-3.83,-3.58,-3.71,3.62,-0.4,,0.21600000000000003,0.547,0.37200000000000005,0.667,0.907,0.833,0.47200000000000003,0.5770000000000001,0.062
393,17062,Grayson Greiner,27,55,0.118,0.055,0.364,0.15,0.182,0.333,2.6,-4.6,-1.58,-2.95,-7.49,-4.65,-4.97,3.77,,0.325,0.7,0.48100000000000004,0.512,0.794,0.6829999999999999,0.41700000000000004,0.7090000000000001,0.153
399,18353,Daz Cameron,23,59,0.193,0.034,0.322,0.11,0.22,0.263,6.8,-5.4,-2.26,-1.84,4.01,-1.35,-6.5,0.0,,0.39,0.634,0.494,0.604,0.875,0.752,0.426,0.695,0.122
381,14196,Andrew Velazquez,25,77,0.159,0.13,0.299,0.43,0.274,0.206,8.2,-5.8,-2.53,-0.85,-5.32,-2.73,2.9,-0.43,,0.325,0.6859999999999999,0.45799999999999996,0.7120000000000001,0.691,0.701,0.368,0.623,0.13699999999999998
397,16426,Thairo Estrada,24,52,0.167,0.019,0.365,0.05,0.231,0.229,5.7,-4.7,-1.82,-1.13,4.45,-6.45,-2.99,52.49,,0.44299999999999995,0.764,0.583,0.588,0.853,0.7390000000000001,0.436,0.596,0.152
402,19346,Eli White,26,52,0.188,0.057999999999999996,0.308,0.19,0.231,0.229,4.0,-5.0,-1.25,-1.31,-4.6,-6.86,-4.91,8.49,,0.27699999999999997,0.713,0.484,0.645,0.792,0.748,0.474,0.596,0.122
400,19734,Josh Rojas,26,70,0.18,0.1,0.22899999999999998,0.44,0.257,0.18,4.1,-6.6,-2.18,-5.34,2.15,1.11,2.03,-4.07,,0.29,0.622,0.43799999999999994,0.5920000000000001,0.857,0.759,0.444,0.5710000000000001,0.105
202,12160,Ben Gamel,28,127,0.237,0.102,0.307,0.33,0.315,0.404,3.8,-0.7,-1.02,-0.93,0.36,-2.1,3.6,-10.48,,0.268,0.64,0.423,0.4,0.927,0.733,0.41700000000000004,0.583,0.113
258,4229,Howie Kendrick,36,100,0.275,0.07,0.17,0.41,0.32,0.385,1.4,-1.9,-0.74,-0.54,-5.91,-0.55,2.87,7.38,-8.61,0.38799999999999996,0.6509999999999999,0.504,0.6629999999999999,0.9359999999999999,0.8190000000000001,0.441,0.62,0.091
262,19294,Nick Solak,25,233,0.268,0.077,0.18,0.43,0.326,0.344,4.6,-4.5,-0.8,-1.43,-0.65,0.66,4.11,-6.37,,0.292,0.635,0.43799999999999994,0.667,0.917,0.821,0.426,0.665,0.078
289,13145,Josh Bell,27,223,0.226,0.099,0.265,0.37,0.305,0.364,1.0,-6.3,0.59,-2.75,-0.72,0.86,-2.91,0.15,,0.305,0.7190000000000001,0.46,0.585,0.77,0.693,0.373,0.493,0.141
310,14352,Lewis Brinson,26,112,0.226,0.054000000000000006,0.268,0.2,0.268,0.368,5.8,-4.2,-1.05,-1.77,-4.58,-0.98,1.0,9.1,,0.39799999999999996,0.705,0.522,0.588,0.795,0.701,0.40299999999999997,0.67,0.156
294,9112,Khris Davis,32,99,0.2,0.10099999999999999,0.263,0.38,0.303,0.329,1.3,-3.0,-1.69,-2.52,8.51,-9.13,1.47,6.34,,0.353,0.763,0.535,0.513,0.763,0.6709999999999999,0.445,0.687,0.17600000000000002
325,12180,Jorge Alfaro,27,100,0.226,0.04,0.36,0.11,0.28,0.344,5.0,-4.1,-1.88,3.96,-10.92,-2.94,-1.64,-8.77,,0.491,0.7979999999999999,0.602,0.42100000000000004,0.778,0.5920000000000001,0.363,0.59,0.24600000000000002
346,19293,Nick Senzel,25,78,0.186,0.077,0.192,0.4,0.247,0.357,4.5,-4.0,0.56,-2.73,2.37,-4.72,-5.6,,,0.278,0.774,0.48200000000000004,0.643,0.89,0.8059999999999999,0.41200000000000003,0.667,0.09300000000000001
354,8709,Elvis Andrus,31,111,0.194,0.07200000000000001,0.135,0.53,0.252,0.33,4.3,-6.1,0.54,-3.81,-3.0,-5.91,-2.55,4.24,,0.3,0.665,0.461,0.667,0.9009999999999999,0.816,0.442,0.667,0.085
355,20036,Isaac Paredes,21,108,0.22,0.07400000000000001,0.222,0.33,0.278,0.29,0.8,-5.9,0.23,-3.38,-4.01,-0.86,-0.5,-3.28,,0.27899999999999997,0.615,0.419,0.6709999999999999,0.965,0.851,0.41600000000000004,0.574,0.062
359,9345,Brock Holt,32,106,0.211,0.085,0.226,0.38,0.283,0.274,4.1,-6.0,-0.48,-0.58,-5.96,-1.88,-3.46,-3.52,,0.252,0.635,0.418,0.682,0.89,0.8190000000000001,0.433,0.5660000000000001,0.076
313,19958,Carter Kieboom,22,122,0.202,0.139,0.27,0.52,0.344,0.212,2.5,-4.6,-1.59,-1.75,-0.31,-1.57,0.02,-8.03,,0.29,0.688,0.444,0.547,0.909,0.765,0.38799999999999996,0.6890000000000001,0.10400000000000001
384,13324,Ildemaro Vargas,28,54,0.196,0.037000000000000005,0.185,0.2,0.222,0.314,4.9,-4.1,-0.96,-5.84,-3.88,-2.93,2.48,-2.87,,0.336,0.539,0.424,0.733,0.8909999999999999,0.82,0.43200000000000005,0.46299999999999997,0.076
373,16542,Shed Long Jr.,24,128,0.171,0.086,0.289,0.3,0.242,0.291,4.7,-8.9,-1.29,-1.88,2.21,-3.32,-2.08,3.74,,0.302,0.627,0.446,0.46399999999999997,0.775,0.6579999999999999,0.442,0.516,0.153
382,17714,Christin Stewart,26,99,0.167,0.051,0.303,0.17,0.224,0.3,0.6,-7.5,1.22,-3.45,-8.24,-3.63,-5.72,-1.99,,0.366,0.7290000000000001,0.512,0.588,0.7609999999999999,0.687,0.401,0.545,0.16
403,13356,Bubba Starling,27,64,0.169,0.063,0.42200000000000004,0.15,0.219,0.237,1.4,-6.2,-2.49,-1.02,-5.47,2.47,-1.87,,,0.424,0.588,0.488,0.507,0.8170000000000001,0.654,0.392,0.703,0.16899999999999998
406,14453,Scott Heineman,27,54,0.154,0.037000000000000005,0.204,0.18,0.185,0.269,7.5,-5.6,-2.07,-3.39,4.85,-2.09,-9.53,-18.37,,0.38299999999999995,0.679,0.513,0.537,0.93,0.765,0.44,0.7040000000000001,0.12
304,14137,Tim Lopes,26,151,0.238,0.04,0.225,0.18,0.278,0.364,5.5,-5.2,-1.76,1.66,-0.67,-0.36,1.27,-7.41,,0.365,0.777,0.539,0.6,0.787,0.7140000000000001,0.424,0.623,0.154
315,15878,Miguel Andujar,25,65,0.242,0.046,0.138,0.33,0.277,0.355,3.2,-2.5,-3.49,2.34,0.02,3.17,-2.54,-14.26,,0.359,0.7020000000000001,0.488,0.696,0.894,0.8029999999999999,0.376,0.523,0.096
321,2151,Edwin Encarnacion,37,181,0.157,0.08800000000000001,0.298,0.3,0.25,0.377,1.3,-7.3,-0.49,-2.67,2.24,-0.09,1.06,-1.35,,0.32,0.655,0.45799999999999996,0.5770000000000001,0.7559999999999999,0.682,0.41100000000000003,0.597,0.145
331,16442,Ryan O'Hearn,26,132,0.195,0.136,0.28,0.49,0.303,0.301,0.3,-5.7,-0.7,-1.74,-3.12,-1.3,-1.84,-11.46,,0.26,0.6609999999999999,0.419,0.557,0.815,0.718,0.395,0.49200000000000005,0.11800000000000001
362,17696,Kevin Newman,26,172,0.224,0.07,0.122,0.57,0.281,0.276,1.4,-10.0,-1.06,-1.38,-1.56,1.51,-0.27,1.2,,0.292,0.621,0.434,0.736,0.9490000000000001,0.868,0.431,0.645,0.057
361,5409,Pablo Sandoval,33,94,0.214,0.085,0.20199999999999999,0.42,0.287,0.262,0.5,-5.4,-0.54,0.21,-3.04,-11.2,-2.5,-3.97,,0.35700000000000004,0.784,0.535,0.6759999999999999,0.741,0.716,0.41700000000000004,0.585,0.152
375,19844,Abraham Toro,23,97,0.149,0.031,0.237,0.13,0.237,0.276,4.4,-7.0,-2.8,3.68,-6.5,0.95,-2.94,-13.01,,0.376,0.7240000000000001,0.523,0.6629999999999999,0.8759999999999999,0.7879999999999999,0.423,0.629,0.111
390,17620,Myles Straw,25,86,0.207,0.047,0.256,0.18,0.244,0.256,5.8,-7.0,-0.49,-0.34,-7.52,-1.18,-9.59,,,0.28600000000000003,0.621,0.43200000000000005,0.737,0.884,0.8290000000000001,0.435,0.6629999999999999,0.07400000000000001
391,15170,Josh VanMeter,25,79,0.129,0.08900000000000001,0.304,0.29,0.228,0.257,5.2,-6.5,-0.59,-5.12,-2.64,1.64,-1.36,-8.49,,0.303,0.563,0.409,0.525,0.855,0.711,0.409,0.5820000000000001,0.11800000000000001
388,8203,Dee Strange-Gordon,32,82,0.2,0.061,0.159,0.38,0.268,0.213,5.2,-6.5,-1.94,-1.1,-6.32,-1.35,-5.16,2.71,,0.423,0.639,0.512,0.718,0.9209999999999999,0.823,0.415,0.7559999999999999,0.091
404,5227,Jon Jay,35,57,0.16,0.053,0.21100000000000002,0.25,0.211,0.24,2.0,-5.8,-2.75,-4.03,-17.2,14.14,-6.87,,,0.36200000000000004,0.652,0.49,0.643,0.9,0.794,0.442,0.596,0.10099999999999999
370,17901,Andrew Benintendi,25,52,0.103,0.212,0.327,0.65,0.314,0.128,2.7,-3.4,0.83,-5.3,-3.41,-4.59,-3.54,-0.68,,0.27699999999999997,0.696,0.445,0.447,0.8440000000000001,0.696,0.402,0.596,0.135
283,13473,Dwight Smith Jr.,27,72,0.222,0.09699999999999999,0.264,0.37,0.306,0.365,4.3,-1.9,1.71,-3.3,-5.33,0.41,-3.16,-3.67,,0.27399999999999997,0.597,0.408,0.565,0.8590000000000001,0.7440000000000001,0.415,0.569,0.105
274,20391,Luis Garcia,20,139,0.276,0.036000000000000004,0.209,0.17,0.302,0.366,3.1,-3.4,-0.49,0.08,-7.24,-0.01,0.13,-1.03,,0.355,0.7290000000000001,0.49700000000000005,0.613,0.8140000000000001,0.725,0.38,0.612,0.13699999999999998
351,6153,Eduardo Escobar,31,222,0.212,0.068,0.185,0.37,0.27,0.335,5.2,-11.8,-1.83,-4.75,1.01,3.39,-1.36,-5.05,,0.369,0.722,0.513,0.667,0.8909999999999999,0.7959999999999999,0.408,0.64,0.105
360,5491,Austin Romine,31,135,0.238,0.03,0.348,0.09,0.259,0.323,1.4,-7.6,-1.88,-2.43,-3.32,0.98,3.12,-10.08,,0.395,0.74,0.536,0.59,0.8490000000000001,0.737,0.41,0.6,0.141
371,9393,Matt Adams,31,51,0.184,0.039,0.353,0.11,0.216,0.347,0.9,-3.4,-1.81,-9.73,2.8,-3.62,-2.52,1.12,,0.377,0.747,0.531,0.5870000000000001,0.846,0.7390000000000001,0.41600000000000004,0.588,0.139
395,12977,Michael Perez,27,93,0.167,0.075,0.29,0.26,0.237,0.238,1.4,-8.1,-2.29,1.37,-2.79,-3.57,-3.98,-4.07,,0.316,0.675,0.46399999999999997,0.603,0.8240000000000001,0.735,0.413,0.5479999999999999,0.12300000000000001
409,23378,Jose Barrero,22,68,0.194,0.015,0.382,0.04,0.206,0.194,2.9,-8.1,-3.27,-2.29,-6.38,-3.57,-0.85,-23.06,,0.42,0.6609999999999999,0.52,0.529,0.711,0.625,0.415,0.706,0.195
412,16375,Oscar Mercado,25,93,0.128,0.054000000000000006,0.29,0.19,0.174,0.174,5.4,-12.6,-2.13,-1.56,-8.76,-6.17,-6.67,3.77,,0.308,0.722,0.486,0.516,0.851,0.73,0.43200000000000005,0.6990000000000001,0.131
332,13359,Tyler Naquin,29,141,0.218,0.035,0.284,0.13,0.248,0.383,3.9,-6.2,-1.16,-3.27,-11.25,0.54,1.43,15.67,,0.40299999999999997,0.812,0.57,0.5920000000000001,0.7979999999999999,0.711,0.40700000000000003,0.61,0.16399999999999998
309,3711,Eric Thames,33,140,0.203,0.1,0.3,0.33,0.3,0.317,2.5,-5.1,0.0,-1.43,0.87,-1.17,-2.5,-3.01,,0.35100000000000003,0.6809999999999999,0.484,0.579,0.8190000000000001,0.715,0.405,0.6709999999999999,0.138
366,7996,Jose Martinez,31,98,0.182,0.102,0.276,0.37,0.265,0.295,1.6,-5.9,-2.3,-2.64,1.13,-2.26,0.26,2.08,,0.35100000000000003,0.591,0.442,0.605,0.852,0.73,0.37799999999999995,0.633,0.11900000000000001
364,11470,Tony Wolters,28,109,0.23,0.055,0.275,0.2,0.28,0.27,1.7,-6.5,0.67,-2.3,-3.73,-5.99,-5.28,-0.1,,0.289,0.61,0.434,0.49200000000000005,0.877,0.737,0.45399999999999996,0.514,0.114
376,17326,Cole Tucker,23,116,0.22,0.043,0.267,0.16,0.252,0.275,4.6,-8.5,-2.68,-4.58,3.5,-3.42,1.23,-6.61,,0.308,0.649,0.46,0.521,0.8390000000000001,0.721,0.446,0.612,0.129
377,4922,Ender Inciarte,29,131,0.19,0.092,0.191,0.48,0.262,0.25,6.9,-9.6,-1.63,3.5,-5.18,1.2,-5.98,0.32,,0.308,0.667,0.47200000000000003,0.7,0.841,0.7909999999999999,0.457,0.6409999999999999,0.099
411,14678,Tzu-Wei Lin,26,57,0.154,0.035,0.298,0.12,0.182,0.173,0.8,-7.7,-2.27,-6.18,-9.97,0.36,-1.09,-3.2,,0.375,0.6559999999999999,0.493,0.583,0.852,0.7340000000000001,0.42100000000000004,0.579,0.131
337,9054,Justin Smoak,33,132,0.176,0.076,0.318,0.24,0.25,0.361,1.7,-6.1,-2.21,-3.36,2.56,2.17,0.24,,,0.26,0.6779999999999999,0.431,0.518,0.812,0.7070000000000001,0.41,0.583,0.126
389,15585,Mike Ford,27,84,0.135,0.083,0.19,0.44,0.226,0.27,0.8,-6.8,-1.61,-1.06,-3.27,-6.14,-0.03,6.26,,0.235,0.607,0.376,0.596,0.878,0.769,0.379,0.512,0.087
387,19858,Luis Rengifo,23,106,0.156,0.132,0.245,0.54,0.269,0.2,4.7,-8.3,-0.79,-2.98,-0.48,-1.59,-3.17,4.7,,0.28300000000000003,0.609,0.42,0.625,0.893,0.7879999999999999,0.42,0.632,0.08900000000000001
408,8252,Hunter Pence,37,56,0.096,0.054000000000000006,0.268,0.2,0.161,0.25,4.1,-6.6,-2.66,-0.1,-6.31,-10.73,-14.41,-13.89,,0.38799999999999996,0.753,0.5379999999999999,0.6,0.8029999999999999,0.7170000000000001,0.41100000000000003,0.589,0.152
240,3892,Josh Reddick,33,210,0.245,0.095,0.2,0.48,0.316,0.378,3.7,-2.8,0.81,-1.74,-2.1,-1.54,-2.09,0.34,,0.28300000000000003,0.6990000000000001,0.46299999999999997,0.642,0.87,0.7909999999999999,0.433,0.619,0.09699999999999999
320,17321,Michael Chavis,24,158,0.212,0.051,0.316,0.16,0.259,0.377,6.8,-6.3,-1.7,2.61,0.17,0.0,-2.63,-17.34,2.07,0.354,0.7290000000000001,0.516,0.44799999999999995,0.7959999999999999,0.66,0.43200000000000005,0.595,0.175
379,12907,Gregory Polanco,28,174,0.153,0.075,0.374,0.2,0.214,0.325,3.1,-12.9,-2.24,-4.15,4.35,-0.82,0.51,-13.41,,0.38299999999999995,0.7290000000000001,0.51,0.47,0.698,0.59,0.36700000000000005,0.632,0.209
396,3142,Robinson Chirinos,36,82,0.162,0.073,0.256,0.29,0.232,0.243,0.6,-7.2,-3.23,-1.63,-5.11,-4.86,0.71,-81.41,,0.38299999999999995,0.638,0.478,0.613,0.8109999999999999,0.711,0.37200000000000005,0.634,0.138
413,9272,Chris Davis,34,55,0.115,0.055,0.309,0.18,0.164,0.173,1.6,-7.7,-2.61,-5.96,-0.92,-4.22,-6.88,-4.78,,0.38799999999999996,0.7440000000000001,0.534,0.52,0.7609999999999999,0.6579999999999999,0.41100000000000003,0.5820000000000001,0.183
386,17975,Scott Kingery,26,124,0.159,0.073,0.282,0.26,0.228,0.283,1.9,-9.7,-1.21,-0.8,-3.94,4.25,-6.92,-5.46,,0.35700000000000004,0.722,0.517,0.617,0.73,0.6859999999999999,0.43799999999999994,0.605,0.162
394,17838,Willie Calhoun,25,108,0.19,0.046,0.157,0.29,0.231,0.26,1.6,-9.3,-2.35,-2.57,-2.84,0.38,-2.7,-12.97,,0.252,0.6759999999999999,0.439,0.78,0.904,0.8640000000000001,0.442,0.565,0.06
410,17642,JT Riddle,28,69,0.149,0.028999999999999998,0.188,0.15,0.174,0.224,5.4,-8.5,-5.19,0.61,8.78,-3.45,-2.72,52.49,,0.365,0.804,0.557,0.66,0.802,0.75,0.439,0.623,0.139
281,6184,J.D. Martinez,32,237,0.213,0.09300000000000001,0.249,0.37,0.291,0.389,2.4,-6.0,-1.19,-2.03,-0.1,5.61,-2.32,-0.88,5.75,0.342,0.772,0.519,0.58,0.835,0.736,0.41100000000000003,0.612,0.13699999999999998
349,4316,Daniel Murphy,35,132,0.236,0.053,0.159,0.33,0.275,0.333,0.8,-6.7,-0.47,-4.46,0.64,-1.38,1.06,0.17,,0.371,0.722,0.532,0.7959999999999999,0.932,0.88,0.45799999999999996,0.591,0.064
401,13744,David Dahl,26,99,0.183,0.04,0.28300000000000003,0.14,0.222,0.247,6.9,-9.3,-1.66,-2.54,-1.92,-4.0,-1.02,-5.71,,0.376,0.7559999999999999,0.55,0.563,0.809,0.718,0.45799999999999996,0.667,0.155
334,10071,Jonathan Villar,29,207,0.232,0.092,0.261,0.35,0.301,0.292,4.4,-9.4,-0.65,-2.41,-0.57,-1.3,0.23,-0.08,,0.368,0.741,0.513,0.569,0.8190000000000001,0.7090000000000001,0.389,0.662,0.149
398,20220,Jo Adell,21,132,0.161,0.053,0.41700000000000004,0.13,0.212,0.266,1.7,-12.0,-3.11,-2.47,0.28,-3.7,0.46,-8.22,,0.354,0.7170000000000001,0.508,0.523,0.665,0.608,0.426,0.659,0.19899999999999998
