,IDfg,Name,Age,PA,AVG,BB%,K%,BB/K,OBP,SLG,Spd,wRAA,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%
226,15161,Mitch Garver,31,215,0.207,0.107,0.247,0.43,0.298,0.404,2.0,-0.3,0.22,-0.48,-0.59,-0.97,4.47,0.34,,0.271,0.624,0.42200000000000004,0.685,0.8290000000000001,0.7759999999999999,0.428,0.591,0.094
223,9847,Andrew McCutchen,35,580,0.237,0.098,0.214,0.46,0.316,0.384,3.0,-0.3,-0.2,-0.63,0.3,0.56,1.31,0.01,,0.249,0.716,0.449,0.598,0.858,0.7759999999999999,0.429,0.5720000000000001,0.10099999999999999
261,20332,Luis Gonzalez,26,350,0.254,0.086,0.214,0.4,0.323,0.36,5.2,-2.2,-0.04,-0.77,-1.01,-0.84,2.89,-7.71,,0.28300000000000003,0.68,0.461,0.615,0.87,0.7829999999999999,0.446,0.5660000000000001,0.1
301,14350,Raimel Tapia,28,433,0.265,0.037000000000000005,0.187,0.2,0.292,0.38,5.3,-5.8,-1.12,0.45,1.68,-0.87,-0.58,1.51,,0.446,0.705,0.5489999999999999,0.722,0.882,0.804,0.39799999999999996,0.584,0.10800000000000001
381,19953,Josh Lowe,24,198,0.221,0.076,0.33299999999999996,0.23,0.284,0.343,6.7,-5.3,-1.17,-2.47,5.25,2.94,-0.93,3.13,,0.29100000000000004,0.679,0.46299999999999997,0.623,0.746,0.703,0.44299999999999995,0.621,0.13699999999999998
415,19931,Luke Williams,25,136,0.236,0.066,0.324,0.2,0.287,0.315,8.0,-4.8,-0.78,-2.03,-4.05,-1.11,3.97,8.16,6.24,0.32899999999999996,0.7240000000000001,0.491,0.5329999999999999,0.8440000000000001,0.721,0.409,0.61,0.13699999999999998
412,13546,Roman Quinn,29,87,0.215,0.08,0.414,0.19,0.287,0.304,7.9,-3.0,-1.48,-3.4,4.46,2.53,-1.26,0.64,,0.295,0.6559999999999999,0.455,0.439,0.792,0.665,0.444,0.586,0.153
442,20308,Jake Meyers,26,160,0.227,0.044000000000000004,0.33799999999999997,0.13,0.269,0.313,5.5,-6.6,-0.09,-0.73,-3.25,-0.33,-2.8,-7.25,,0.332,0.67,0.474,0.557,0.8270000000000001,0.718,0.42,0.631,0.134
490,14196,Andrew Velazquez,27,349,0.196,0.043,0.341,0.13,0.236,0.304,6.1,-19.7,-1.6,2.09,1.42,-3.21,-0.48,-5.67,,0.342,0.758,0.523,0.514,0.7709999999999999,0.6759999999999999,0.436,0.67,0.17
171,16434,Christian Arroyo,27,300,0.286,0.043,0.163,0.27,0.322,0.414,4.5,2.1,-1.47,-0.87,3.75,1.22,9.0,-0.48,,0.43,0.782,0.574,0.6890000000000001,0.922,0.8190000000000001,0.41,0.653,0.10400000000000001
180,26151,Kyle Stowers,24,98,0.253,0.051,0.29600000000000004,0.17,0.306,0.418,3.5,0.5,-0.71,-3.5,0.06,2.0,2.26,-0.87,,0.39799999999999996,0.764,0.5539999999999999,0.452,0.833,0.6759999999999999,0.42700000000000005,0.7040000000000001,0.179
212,18063,Kyle Garlick,30,162,0.233,0.049,0.29600000000000004,0.17,0.284,0.433,2.1,0.2,3.17,-0.97,0.94,-0.98,-4.67,-0.53,,0.368,0.653,0.48700000000000004,0.519,0.799,0.6759999999999999,0.41700000000000004,0.63,0.158
210,14811,Luke Voit,31,568,0.226,0.09699999999999999,0.315,0.31,0.308,0.402,1.5,0.7,0.97,-0.28,-0.61,-1.02,-1.28,-5.37,,0.344,0.807,0.52,0.461,0.765,0.64,0.38,0.653,0.187
230,19901,Gavin Sheets,26,410,0.241,0.066,0.21,0.31,0.295,0.411,0.7,-0.6,0.22,0.06,0.66,-0.34,-0.27,-5.71,22.72,0.371,0.635,0.47700000000000004,0.721,0.8759999999999999,0.804,0.40299999999999997,0.62,0.094
257,20543,Elehuris Montero,23,185,0.233,0.043,0.324,0.13,0.27,0.432,2.9,-1.1,-1.19,0.63,15.3,2.14,-2.44,-9.08,,0.395,0.7120000000000001,0.522,0.491,0.813,0.6679999999999999,0.402,0.7190000000000001,0.174
236,18433,P.J. Higgins,29,229,0.229,0.096,0.253,0.38,0.31,0.383,2.2,-0.6,0.67,-0.79,0.21,3.06,-2.14,-13.74,,0.282,0.649,0.428,0.5870000000000001,0.8690000000000001,0.758,0.39899999999999997,0.62,0.10400000000000001
282,20529,Nolan Jones,24,94,0.244,0.085,0.33,0.26,0.309,0.372,1.4,-0.9,-0.39,-0.65,0.75,1.95,-1.06,-0.96,,0.268,0.624,0.434,0.7020000000000001,0.716,0.711,0.466,0.606,0.125
280,14553,Nomar Mazara,27,171,0.264,0.057999999999999996,0.23399999999999999,0.25,0.316,0.352,1.3,-1.7,-1.38,-0.22,0.56,-0.42,4.93,4.86,,0.325,0.664,0.465,0.662,0.8270000000000001,0.759,0.413,0.585,0.11199999999999999
276,18126,LaMonte Wade Jr.,28,251,0.207,0.10400000000000001,0.203,0.51,0.305,0.359,3.8,-2.4,-0.21,-0.79,-3.17,2.74,1.42,-6.67,,0.273,0.687,0.442,0.708,0.9059999999999999,0.833,0.406,0.5660000000000001,0.07400000000000001
334,20926,Dermis Garcia,24,125,0.207,0.064,0.44,0.15,0.264,0.388,1.4,-2.4,1.01,-1.6,-0.63,-0.63,0.44,,,0.332,0.79,0.512,0.33299999999999996,0.735,0.5770000000000001,0.39299999999999996,0.616,0.217
311,15941,Austin Nola,32,397,0.251,0.086,0.151,0.57,0.321,0.329,2.5,-6.4,-0.88,1.14,-3.39,0.75,2.01,-2.68,,0.253,0.642,0.429,0.757,0.9209999999999999,0.868,0.45299999999999996,0.584,0.057
367,16403,Francisco Mejia,26,299,0.242,0.023,0.217,0.11,0.264,0.381,1.8,-7.2,-0.16,-0.22,-0.77,-0.05,-2.91,-4.62,,0.529,0.737,0.611,0.6920000000000001,0.8640000000000001,0.774,0.39299999999999996,0.669,0.138
356,16424,Jordan Luplow,28,234,0.176,0.107,0.256,0.42,0.274,0.361,4.1,-5.3,0.42,-1.17,-0.65,-0.46,-2.53,-4.21,,0.28300000000000003,0.745,0.475,0.5539999999999999,0.8240000000000001,0.73,0.41700000000000004,0.53,0.128
358,19615,Luis Barrera,26,85,0.234,0.071,0.2,0.35,0.294,0.338,3.7,-2.0,1.22,-1.89,-1.12,-0.43,-7.4,4.28,,0.27899999999999997,0.695,0.478,0.7609999999999999,0.857,0.828,0.478,0.5760000000000001,0.08199999999999999
428,17723,Skye Bolt,28,116,0.198,0.06,0.259,0.23,0.259,0.33,5.0,-4.4,0.19,-3.39,-0.84,-1.75,0.57,-1.96,,0.305,0.7020000000000001,0.46799999999999997,0.621,0.799,0.73,0.41,0.612,0.126
407,20521,Nick Madrigal,25,228,0.249,0.061,0.11800000000000001,0.52,0.305,0.282,3.2,-7.7,-0.82,-0.86,-3.34,1.3,-2.68,-4.77,,0.319,0.61,0.44299999999999995,0.843,0.956,0.909,0.42700000000000005,0.6579999999999999,0.04
472,16530,Mauricio Dubon,27,265,0.214,0.049,0.113,0.43,0.252,0.313,3.3,-13.0,-1.37,-1.85,-5.11,0.62,-0.62,-1.02,3.61,0.402,0.747,0.5489999999999999,0.805,0.899,0.86,0.42700000000000005,0.6679999999999999,0.077
464,16947,Derek Hill,26,92,0.229,0.054000000000000006,0.304,0.18,0.27,0.289,4.9,-4.4,-2.24,-0.77,-5.59,1.27,-1.25,26.44,,0.37,0.652,0.48200000000000004,0.527,0.86,0.706,0.39799999999999996,0.609,0.142
484,19806,Jason Delay,27,167,0.213,0.054000000000000006,0.299,0.18,0.265,0.271,2.7,-8.9,-1.22,-0.91,-3.6,-3.64,-2.58,26.06,,0.359,0.77,0.542,0.546,0.826,0.723,0.446,0.6409999999999999,0.15
486,16623,Greg Allen,29,134,0.186,0.075,0.313,0.24,0.26,0.271,6.5,-7.2,-1.42,-1.87,3.89,-3.08,-1.77,-1.77,,0.26899999999999996,0.703,0.44799999999999995,0.524,0.818,0.7140000000000001,0.41200000000000003,0.612,0.128
514,25867,Ryan Kreidler,24,84,0.178,0.071,0.262,0.27,0.244,0.233,2.7,-6.1,-1.37,-1.47,-4.63,3.77,-3.1,,,0.29100000000000004,0.728,0.486,0.509,0.835,0.727,0.446,0.655,0.133
102,18316,Edwin Rios,28,92,0.244,0.054000000000000006,0.391,0.14,0.293,0.5,1.9,2.0,4.22,1.46,-1.25,-3.7,-1.88,-5.98,,0.363,0.675,0.504,0.522,0.745,0.657,0.452,0.685,0.17300000000000001
167,18400,Juan Yepez,24,274,0.253,0.057999999999999996,0.223,0.26,0.296,0.447,0.9,2.1,0.15,1.11,1.87,-1.16,-0.65,-7.43,,0.402,0.747,0.545,0.609,0.885,0.7659999999999999,0.415,0.653,0.128
179,7859,Charlie Blackmon,35,577,0.264,0.055,0.18899999999999997,0.29,0.314,0.419,4.5,3.4,-0.38,1.13,-2.06,1.16,2.67,3.35,,0.359,0.718,0.514,0.72,0.875,0.813,0.43200000000000005,0.593,0.096
217,26466,Matt Wallner,24,65,0.228,0.092,0.385,0.24,0.323,0.386,2.8,0.0,-2.59,4.98,1.78,0.65,2.22,8.95,,0.284,0.705,0.44,0.565,0.657,0.619,0.37,0.5379999999999999,0.16699999999999998
288,25816,Shea Langeliers,24,153,0.218,0.059000000000000004,0.34600000000000003,0.17,0.261,0.43,2.5,-1.7,-1.8,-0.03,0.92,3.7,-1.01,-4.02,,0.397,0.7559999999999999,0.544,0.43799999999999994,0.7440000000000001,0.612,0.408,0.575,0.21100000000000002
297,19892,Pavin Smith,26,277,0.22,0.10099999999999999,0.242,0.42,0.3,0.367,1.9,-3.5,1.1,-0.06,0.69,-2.11,-1.51,-2.0,,0.261,0.5870000000000001,0.39299999999999996,0.674,0.894,0.807,0.406,0.596,0.076
304,23359,Nelson Velazquez,23,206,0.205,0.092,0.316,0.29,0.286,0.373,6.3,-3.0,-1.88,0.27,7.94,-0.76,-0.7,0.4,,0.293,0.733,0.47,0.507,0.732,0.648,0.402,0.65,0.165
349,23733,Ezequiel Duran,23,220,0.236,0.055,0.245,0.22,0.277,0.365,5.2,-4.9,-1.04,-2.7,9.08,-0.72,1.55,-4.56,,0.42100000000000004,0.727,0.5479999999999999,0.631,0.823,0.736,0.413,0.705,0.14400000000000002
305,19294,Nick Solak,27,95,0.207,0.07400000000000001,0.2,0.37,0.309,0.329,5.1,-1.4,-0.34,1.04,3.34,0.22,0.5,3.63,,0.26,0.615,0.42,0.6859999999999999,0.818,0.773,0.451,0.579,0.095
392,14773,Yu Chang,26,190,0.208,0.084,0.311,0.27,0.289,0.315,1.9,-5.6,-0.32,-1.85,2.37,-4.72,-1.82,2.0,,0.32299999999999995,0.687,0.474,0.583,0.862,0.7509999999999999,0.415,0.589,0.11800000000000001
425,19896,Connor Wong,26,56,0.188,0.08900000000000001,0.28600000000000003,0.31,0.273,0.313,2.6,-2.1,0.04,-2.04,31.35,-3.73,-4.89,-16.53,,0.369,0.637,0.48,0.542,0.862,0.7170000000000001,0.41200000000000003,0.75,0.136
494,7007,Yadier Molina,39,270,0.214,0.019,0.14800000000000002,0.13,0.233,0.302,2.9,-16.1,-2.09,-1.17,-4.18,-3.23,1.19,-6.12,,0.462,0.7490000000000001,0.584,0.76,0.8440000000000001,0.8059999999999999,0.425,0.7,0.114
487,18015,Paul DeJong,28,237,0.157,0.08900000000000001,0.33299999999999996,0.27,0.245,0.286,3.0,-13.0,-1.04,-0.87,-1.53,-3.92,-2.28,-2.76,,0.314,0.7340000000000001,0.48700000000000004,0.478,0.78,0.6659999999999999,0.41200000000000003,0.6409999999999999,0.163
515,14735,Brett Phillips,28,225,0.144,0.071,0.418,0.17,0.217,0.249,5.9,-17.3,-2.38,-1.04,-1.55,-0.96,1.63,-2.77,,0.247,0.6559999999999999,0.435,0.519,0.6990000000000001,0.644,0.45899999999999996,0.622,0.155
254,20391,Luis Garcia,22,377,0.275,0.028999999999999998,0.223,0.13,0.295,0.408,2.9,-2.1,2.1,-0.75,-0.96,-2.28,-1.38,-0.2,,0.43700000000000006,0.68,0.5329999999999999,0.6629999999999999,0.831,0.748,0.395,0.7,0.135
197,16572,Connor Joe,29,467,0.238,0.11800000000000001,0.20800000000000002,0.57,0.338,0.359,5.3,1.5,-0.08,-0.22,2.3,0.56,0.86,-11.93,,0.259,0.596,0.40399999999999997,0.654,0.899,0.81,0.43,0.645,0.077
232,12160,Ben Gamel,30,423,0.232,0.113,0.23199999999999998,0.49,0.324,0.369,4.1,-0.7,0.63,-0.92,-1.45,-1.35,1.23,-0.98,,0.276,0.6559999999999999,0.428,0.5870000000000001,0.898,0.778,0.401,0.574,0.095
268,16909,Colin Moran,29,128,0.211,0.125,0.23399999999999999,0.53,0.305,0.376,0.6,-1.0,-1.14,-1.2,2.09,-1.5,2.73,15.15,,0.361,0.725,0.498,0.622,0.848,0.746,0.377,0.609,0.126
252,24400,Terrin Vavra,25,103,0.258,0.11699999999999999,0.184,0.63,0.34,0.337,4.2,-0.5,1.46,-0.78,-7.55,-2.08,1.54,-5.76,,0.292,0.768,0.496,0.6559999999999999,0.857,0.789,0.428,0.612,0.10400000000000001
253,10264,Brandon Belt,34,298,0.213,0.124,0.272,0.46,0.326,0.35,2.9,-1.5,-0.47,-0.7,-0.22,2.74,-1.89,1.35,,0.249,0.779,0.46399999999999997,0.542,0.7929999999999999,0.713,0.405,0.5870000000000001,0.133
329,21127,Alejo Lopez,26,156,0.262,0.057999999999999996,0.135,0.43,0.314,0.331,4.9,-2.9,0.28,-1.17,-2.25,-0.36,-2.52,17.67,,0.33799999999999997,0.743,0.506,0.779,0.898,0.851,0.415,0.603,0.075
366,18353,Daz Cameron,25,70,0.219,0.071,0.28600000000000003,0.25,0.286,0.344,7.1,-1.7,-3.57,-0.5,18.2,0.84,6.29,-15.99,,0.309,0.7020000000000001,0.47700000000000004,0.489,0.85,0.7170000000000001,0.429,0.586,0.135
309,12198,Jake Hager,29,59,0.24,0.136,0.28800000000000003,0.47,0.345,0.28,0.8,-0.9,-1.23,1.17,-0.11,-0.62,0.0,2.73,,0.345,0.696,0.469,0.621,0.797,0.713,0.354,0.5760000000000001,0.135
375,23794,Jordan Groshans,22,65,0.262,0.062,0.2,0.31,0.308,0.311,2.1,-1.6,1.28,-2.06,-3.39,-3.76,-0.07,-13.26,,0.305,0.642,0.445,0.723,0.914,0.838,0.414,0.662,0.07200000000000001
403,16417,Sergio Alcantara,25,224,0.22,0.054000000000000006,0.254,0.21,0.261,0.356,3.8,-7.3,-0.94,2.04,-2.08,-2.26,-0.05,-4.22,,0.28300000000000003,0.618,0.425,0.643,0.87,0.7829999999999999,0.423,0.58,0.092
365,20233,Gilberto Celestino,23,347,0.238,0.092,0.222,0.42,0.313,0.302,3.8,-8.3,-0.87,1.79,-2.47,0.78,-4.02,-2.38,,0.255,0.679,0.445,0.6509999999999999,0.852,0.789,0.44799999999999995,0.602,0.094
398,22505,Buddy Kennedy,23,94,0.217,0.085,0.245,0.35,0.287,0.325,4.3,-2.9,0.81,-3.16,-6.66,-2.91,0.34,8.95,,0.23,0.642,0.41,0.66,0.863,0.799,0.43799999999999994,0.532,0.083
419,21562,Romy Gonzalez,25,109,0.238,0.018000000000000002,0.358,0.05,0.257,0.352,5.0,-3.9,-2.66,1.24,0.63,5.36,-5.66,24.26,,0.409,0.691,0.537,0.5,0.764,0.654,0.45299999999999996,0.624,0.18600000000000003
399,19354,Luke Raley,27,72,0.197,0.09699999999999999,0.33299999999999996,0.29,0.306,0.279,1.6,-2.2,-0.64,-0.91,-8.21,1.71,1.82,-9.91,,0.304,0.758,0.504,0.33299999999999996,0.745,0.606,0.44,0.569,0.19899999999999998
446,5497,Marwin Gonzalez,33,207,0.185,0.068,0.261,0.26,0.255,0.321,4.2,-8.7,-0.29,-1.12,-1.25,-3.03,-1.28,-15.7,,0.381,0.6609999999999999,0.495,0.643,0.892,0.779,0.409,0.599,0.109
438,10059,Max Stassi,31,375,0.18,0.10099999999999999,0.299,0.34,0.267,0.303,1.9,-15.3,-1.7,-2.21,-0.35,-0.58,2.48,0.07,,0.253,0.698,0.441,0.47600000000000003,0.797,0.69,0.42200000000000004,0.613,0.136
470,19859,Rene Pinto,25,83,0.213,0.024,0.42200000000000004,0.06,0.241,0.325,0.6,-4.0,-0.49,-3.6,3.24,-4.02,-6.65,-6.9,,0.40399999999999997,0.7609999999999999,0.56,0.5,0.759,0.654,0.43700000000000006,0.6990000000000001,0.19399999999999998
427,26396,Josh Smith,24,253,0.197,0.111,0.198,0.56,0.307,0.249,3.1,-9.6,-0.37,-0.97,0.53,-2.1,-1.2,-5.19,,0.235,0.628,0.405,0.65,0.866,0.795,0.431,0.589,0.083
513,13265,Mike Zunino,31,123,0.148,0.049,0.374,0.13,0.195,0.304,0.2,-8.9,-1.4,-3.45,-2.52,0.06,-4.75,1.4,,0.37799999999999995,0.698,0.51,0.402,0.7909999999999999,0.622,0.413,0.659,0.193
516,17040,Jose Herrera,25,124,0.189,0.073,0.27399999999999997,0.26,0.25,0.207,1.4,-9.6,-1.98,-2.59,-3.24,-0.85,-0.86,-6.53,,0.27,0.608,0.42100000000000004,0.662,0.8370000000000001,0.775,0.446,0.637,0.095
543,13769,Adalberto Mondesi,26,54,0.14,0.07400000000000001,0.37,0.2,0.204,0.14,6.0,-6.2,-2.95,-5.19,-0.62,-0.19,-2.56,-18.91,,0.32799999999999996,0.72,0.498,0.325,0.731,0.579,0.433,0.593,0.209
187,19334,Yadiel Hernandez,34,327,0.269,0.057999999999999996,0.226,0.26,0.312,0.41,2.2,1.4,0.01,-0.78,3.71,-0.4,-0.26,-0.42,,0.349,0.7440000000000001,0.513,0.626,0.792,0.726,0.41700000000000004,0.612,0.14
194,13329,Jake Lamb,31,111,0.216,0.099,0.342,0.29,0.315,0.392,4.3,0.4,-1.08,-0.34,3.46,-1.65,3.41,1.02,,0.281,0.645,0.43,0.493,0.825,0.6970000000000001,0.41100000000000003,0.6759999999999999,0.13
344,16313,Yairo Munoz,27,60,0.211,0.05,0.16699999999999998,0.3,0.25,0.404,4.4,-1.3,0.77,-2.69,18.49,-2.28,3.87,,,0.419,0.833,0.5870000000000001,0.5770000000000001,0.8859999999999999,0.754,0.40399999999999997,0.7170000000000001,0.14400000000000002
359,26299,Josh Jung,24,102,0.204,0.039,0.382,0.1,0.235,0.418,6.0,-2.4,-0.64,-2.16,-2.81,2.07,2.21,-4.59,,0.349,0.66,0.47,0.5710000000000001,0.8420000000000001,0.7190000000000001,0.38799999999999996,0.667,0.132
320,19966,Bobby Dalbec,27,353,0.215,0.08199999999999999,0.33399999999999996,0.25,0.283,0.369,5.0,-6.4,0.2,0.22,-3.42,-1.99,0.68,-5.58,,0.316,0.7,0.465,0.495,0.7879999999999999,0.6659999999999999,0.38799999999999996,0.618,0.155
336,21558,Matt Vierling,25,357,0.246,0.064,0.196,0.33,0.297,0.351,5.1,-7.0,-0.45,-2.04,1.14,-0.76,2.55,7.3,,0.316,0.603,0.442,0.706,0.895,0.82,0.441,0.647,0.08
357,15191,Chad Pinder,30,379,0.235,0.037000000000000005,0.311,0.12,0.263,0.385,2.9,-8.7,-0.64,-1.06,-1.2,0.68,-0.35,-6.79,,0.354,0.772,0.529,0.5539999999999999,0.772,0.687,0.418,0.609,0.166
326,19318,Matt Thaiss,27,81,0.217,0.136,0.29600000000000004,0.46,0.321,0.319,3.6,-1.5,2.16,-4.57,-7.45,-2.94,1.07,-11.15,,0.25,0.757,0.469,0.5,0.8109999999999999,0.7170000000000001,0.43200000000000005,0.568,0.133
379,13621,Jeimer Candelario,28,467,0.217,0.06,0.233,0.26,0.272,0.361,2.8,-12.1,-0.52,-0.18,-1.6,-0.88,-0.8,-2.23,15.15,0.368,0.762,0.523,0.649,0.862,0.7709999999999999,0.39299999999999996,0.597,0.12
393,19906,Diego Castillo,24,283,0.206,0.049,0.265,0.19,0.251,0.382,2.3,-8.4,-0.01,-0.61,-1.54,-2.62,-0.4,-9.91,54.91,0.335,0.565,0.435,0.633,0.8370000000000001,0.748,0.434,0.597,0.11
323,26323,Spencer Steer,24,108,0.211,0.102,0.24100000000000002,0.42,0.306,0.326,2.3,-2.0,-1.41,-0.84,0.96,-1.1,7.96,,,0.275,0.601,0.418,0.6970000000000001,0.85,0.7929999999999999,0.439,0.593,0.086
337,21560,Alfonso Rivas,25,287,0.235,0.10099999999999999,0.303,0.33,0.322,0.307,5.3,-5.7,-0.52,-1.69,0.18,-1.09,2.56,7.22,,0.261,0.627,0.418,0.561,0.868,0.758,0.429,0.606,0.10099999999999999
369,13836,Matt Duffy,31,247,0.25,0.069,0.20199999999999999,0.34,0.308,0.311,0.6,-6.0,-2.18,0.49,0.27,-0.23,1.28,-2.24,,0.307,0.66,0.457,0.624,0.927,0.81,0.425,0.579,0.087
390,22532,Tyler Freeman,23,86,0.247,0.047,0.128,0.36,0.314,0.286,4.2,-2.4,-0.93,0.55,-5.13,-5.44,0.63,-21.71,,0.37799999999999995,0.705,0.504,0.772,0.925,0.855,0.387,0.616,0.073
406,17684,Vimael Machin,28,253,0.22,0.099,0.18600000000000003,0.53,0.3,0.287,2.4,-8.5,0.22,-3.13,-2.32,-0.96,-0.65,-1.47,,0.306,0.662,0.446,0.731,0.9079999999999999,0.8340000000000001,0.39299999999999996,0.569,0.07400000000000001
465,22871,Tucupita Marcano,22,177,0.206,0.055999999999999994,0.249,0.23,0.256,0.306,5.7,-8.5,-2.24,-1.6,-6.39,-1.05,6.71,,,0.28600000000000003,0.649,0.451,0.619,0.904,0.805,0.45399999999999996,0.644,0.08800000000000001
450,15653,Dominic Smith,27,152,0.194,0.079,0.243,0.32,0.276,0.284,2.6,-6.7,0.17,-0.72,-1.05,-3.21,-2.55,-2.96,,0.28800000000000003,0.6920000000000001,0.45399999999999996,0.5710000000000001,0.884,0.767,0.41100000000000003,0.605,0.106
444,24703,Jonah Bride,26,187,0.204,0.102,0.171,0.59,0.301,0.247,2.9,-7.8,-1.7,-1.11,0.95,0.2,-0.56,1.38,,0.265,0.488,0.359,0.762,0.902,0.843,0.42200000000000004,0.556,0.055999999999999994
493,21871,Jerar Encarnacion,24,81,0.182,0.037000000000000005,0.395,0.09,0.21,0.338,4.8,-4.7,-3.23,2.12,-4.01,-1.12,3.12,-12.89,,0.36,0.8029999999999999,0.546,0.39399999999999996,0.711,0.589,0.419,0.593,0.22399999999999998
492,22558,Jarred Kelenic,22,181,0.141,0.08800000000000001,0.337,0.26,0.221,0.313,6.5,-10.4,-0.26,-2.53,-1.09,-4.85,-1.02,-7.86,,0.311,0.7070000000000001,0.484,0.593,0.753,0.695,0.435,0.58,0.147
501,20242,Kevin Smith,25,151,0.18,0.046,0.278,0.17,0.216,0.302,6.1,-10.1,-1.33,-4.06,1.37,-2.76,1.83,-5.15,,0.395,0.6920000000000001,0.521,0.563,0.8370000000000001,0.718,0.426,0.636,0.147
489,25353,Michael Stefanic,26,69,0.197,0.07200000000000001,0.174,0.42,0.279,0.23,1.4,-3.9,-2.51,1.87,-2.83,-6.06,1.51,,,0.243,0.609,0.41,0.636,0.914,0.825,0.45799999999999996,0.652,0.07200000000000001
506,18142,Patrick Mazeika,28,72,0.191,0.027999999999999997,0.125,0.22,0.214,0.294,0.9,-5.0,-2.25,0.7,-4.32,-2.12,1.1,-5.83,,0.382,0.667,0.496,0.785,0.9079999999999999,0.851,0.401,0.639,0.07400000000000001
499,16925,Aramis Garcia,29,115,0.213,0.026000000000000002,0.29600000000000004,0.09,0.248,0.259,1.4,-7.5,-2.15,-2.79,-1.76,1.28,-2.71,-2.87,,0.319,0.7659999999999999,0.519,0.506,0.805,0.7040000000000001,0.44799999999999995,0.687,0.154
503,22411,Cal Stevenson,25,71,0.167,0.113,0.324,0.35,0.261,0.217,2.8,-4.8,0.33,-6.69,-1.65,-4.56,-0.7,-11.84,,0.21,0.606,0.381,0.5710000000000001,0.831,0.75,0.43200000000000005,0.634,0.095
508,13768,Travis Jankowski,31,64,0.164,0.125,0.156,0.8,0.281,0.164,6.4,-4.5,-1.8,-4.32,-3.16,4.54,0.23,,,0.214,0.5870000000000001,0.364,0.7879999999999999,0.9670000000000001,0.904,0.40299999999999997,0.547,0.035
533,20122,Mark Contreras,27,61,0.121,0.016,0.344,0.05,0.148,0.293,6.1,-5.8,-3.09,-8.54,-5.17,4.18,7.71,-8.42,6.84,0.435,0.8290000000000001,0.623,0.58,0.77,0.701,0.47700000000000004,0.672,0.18600000000000003
190,10243,Randal Grichuk,30,538,0.259,0.045,0.23600000000000002,0.19,0.299,0.425,4.4,2.1,-0.32,-0.67,2.92,1.62,0.84,-7.99,,0.369,0.715,0.506,0.621,0.889,0.7709999999999999,0.396,0.593,0.11599999999999999
218,22197,MJ Melendez,23,534,0.217,0.124,0.245,0.5,0.313,0.393,3.1,0.2,0.42,0.48,0.49,0.13,-1.12,1.56,,0.278,0.687,0.446,0.627,0.813,0.745,0.41100000000000003,0.5579999999999999,0.114
248,14567,Franchy Cordero,27,275,0.219,0.102,0.335,0.3,0.3,0.397,5.1,-1.2,0.35,0.4,0.22,0.87,-1.64,1.51,,0.332,0.716,0.486,0.493,0.7759999999999999,0.66,0.401,0.607,0.165
234,15672,Austin Meadows,27,147,0.25,0.109,0.11599999999999999,0.94,0.347,0.328,3.1,-0.3,-2.15,4.43,2.22,0.58,0.29,-1.98,,0.247,0.645,0.41,0.7909999999999999,0.9420000000000001,0.888,0.41,0.612,0.046
265,17423,Yermin Mercedes,29,83,0.233,0.10800000000000001,0.205,0.53,0.325,0.342,1.5,-0.5,-0.55,-0.52,-6.95,-0.03,7.27,0.45,,0.387,0.669,0.496,0.7140000000000001,0.846,0.7829999999999999,0.385,0.614,0.10800000000000001
294,25459,Peyton Burdick,25,102,0.207,0.078,0.34299999999999997,0.23,0.284,0.38,2.7,-1.3,-0.96,-4.21,-2.11,5.43,6.01,27.42,,0.33899999999999997,0.805,0.524,0.47600000000000003,0.828,0.69,0.397,0.647,0.162
333,25845,Michael Toglia,23,120,0.216,0.075,0.36700000000000005,0.2,0.275,0.378,4.9,-2.3,-1.45,0.93,8.05,-1.76,-1.28,3.1,,0.32,0.675,0.47700000000000004,0.494,0.8109999999999999,0.693,0.444,0.6920000000000001,0.146
341,15487,Victor Reyes,27,336,0.254,0.039,0.22899999999999998,0.17,0.289,0.362,3.7,-6.9,-0.56,0.34,0.22,-0.47,-1.02,-3.0,-38.82,0.45399999999999996,0.705,0.5539999999999999,0.703,0.792,0.748,0.39899999999999997,0.5920000000000001,0.14
295,22563,Gabriel Arias,22,57,0.191,0.14,0.281,0.5,0.321,0.319,7.8,-0.7,3.32,-2.87,-0.27,-0.29,-1.36,,,0.268,0.645,0.42,0.486,0.7829999999999999,0.67,0.40299999999999997,0.737,0.139
361,15585,Mike Ford,29,149,0.206,0.114,0.268,0.43,0.302,0.313,0.4,-3.5,-0.21,-1.61,-0.63,-0.06,1.06,-3.16,,0.235,0.547,0.35200000000000004,0.685,0.89,0.804,0.37200000000000005,0.5770000000000001,0.069
420,21837,Jonathan Aranda,24,87,0.192,0.092,0.264,0.35,0.276,0.321,1.9,-3.2,-2.14,-1.72,1.06,3.51,1.32,-13.65,,0.28,0.653,0.441,0.7170000000000001,0.883,0.823,0.43200000000000005,0.69,0.078
443,22217,Luis Campusano,23,50,0.25,0.02,0.22,0.09,0.26,0.333,1.1,-2.1,-0.6,-2.29,-49.25,-1.19,2.26,,,0.54,0.77,0.627,0.574,0.851,0.703,0.379,0.74,0.18600000000000003
