,IDfg,Name,Age,PA,AVG,BB%,K%,BB/K,OBP,SLG,Spd,wRAA,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%
317,9776,Jason Kipnis,32,511,0.245,0.078,0.172,0.45,0.304,0.41,3.7,-8.2,-0.27,-1.45,-0.92,1.81,0.06,-4.89,,0.29600000000000004,0.67,0.46,0.636,0.914,0.813,0.43799999999999994,0.568,0.086
321,13324,Ildemaro Vargas,27,211,0.269,0.043,0.114,0.38,0.299,0.413,3.9,-3.6,-0.58,-0.49,-1.86,-1.82,2.61,1.71,,0.309,0.62,0.444,0.815,0.9329999999999999,0.887,0.435,0.573,0.05
276,17161,Chad Wallach,27,54,0.25,0.111,0.222,0.5,0.333,0.375,0.6,-0.5,1.63,0.62,2.64,-4.74,-11.94,-3.9,,0.287,0.74,0.486,0.5429999999999999,0.831,0.736,0.44,0.611,0.128
319,19955,Gavin Lux,21,82,0.24,0.085,0.293,0.29,0.305,0.4,7.6,-1.4,0.59,-2.84,0.34,6.13,1.13,-3.0,,0.209,0.685,0.41100000000000003,0.595,0.775,0.722,0.426,0.585,0.114
365,9308,Josh Phegley,31,342,0.239,0.044000000000000004,0.184,0.24,0.282,0.411,2.4,-8.5,1.4,-2.8,0.9,-1.45,-4.59,-3.7,,0.336,0.654,0.47200000000000003,0.616,0.8959999999999999,0.782,0.428,0.626,0.10300000000000001
355,12981,Cam Gallagher,26,142,0.238,0.077,0.19699999999999998,0.39,0.312,0.365,1.8,-3.2,-0.02,-1.81,-1.54,0.22,-1.71,2.98,,0.28600000000000003,0.615,0.42700000000000005,0.638,0.941,0.825,0.429,0.613,0.075
371,11489,Michael A. Taylor,28,97,0.25,0.07200000000000001,0.35100000000000003,0.21,0.305,0.364,5.8,-2.6,0.37,-1.98,-3.77,1.58,-4.66,-4.14,,0.272,0.715,0.46799999999999997,0.40700000000000003,0.813,0.6809999999999999,0.442,0.67,0.149
387,11936,Joe Panik,28,491,0.244,0.08800000000000001,0.096,0.91,0.315,0.336,3.6,-15.4,-0.47,-0.95,2.99,-1.13,-1.64,-2.82,,0.237,0.6659999999999999,0.419,0.8240000000000001,0.94,0.902,0.424,0.5579999999999999,0.040999999999999995
398,15181,Ryan Cordell,27,247,0.221,0.077,0.27899999999999997,0.28,0.29,0.355,3.0,-8.7,-0.51,-0.31,-1.58,-3.02,-1.33,-3.82,0.6,0.327,0.69,0.483,0.565,0.797,0.7070000000000001,0.428,0.644,0.142
434,5306,Kristopher Negron,33,82,0.247,0.061,0.317,0.19,0.293,0.338,3.7,-3.6,-1.16,-1.62,2.98,-1.78,-1.49,0.0,,0.308,0.721,0.49200000000000005,0.518,0.774,0.685,0.447,0.6459999999999999,0.155
418,13807,Kevin Plawecki,28,174,0.222,0.069,0.17800000000000002,0.39,0.287,0.342,1.4,-7.0,-1.14,-1.14,1.66,-0.83,-2.89,1.08,,0.263,0.716,0.467,0.713,0.871,0.8220000000000001,0.45,0.621,0.083
520,14444,Hyun-Jin Ryu,32,67,0.157,0.06,0.34299999999999997,0.17,0.218,0.235,0.7,-6.8,-2.15,-3.28,1.34,-6.58,-8.04,,,0.18,0.489,0.337,0.696,0.815,0.784,0.51,0.687,0.073
522,17479,Jack Flaherty,23,66,0.185,0.03,0.258,0.12,0.211,0.241,3.5,-7.1,-2.47,-3.66,-6.39,-4.33,-4.97,,,0.27,0.537,0.40399999999999997,0.485,0.894,0.758,0.502,0.652,0.098
111,17838,Willie Calhoun,24,337,0.269,0.068,0.157,0.43,0.323,0.524,2.5,9.0,0.92,-0.44,-1.28,2.86,2.14,-5.52,,0.33299999999999996,0.7090000000000001,0.491,0.768,0.9079999999999999,0.8540000000000001,0.42200000000000004,0.5760000000000001,0.07200000000000001
212,17710,Matt Beaty,26,268,0.265,0.063,0.12300000000000001,0.52,0.317,0.458,5.4,0.8,-0.76,-0.38,-2.9,0.0,3.93,5.56,,0.33399999999999996,0.6559999999999999,0.462,0.7040000000000001,0.937,0.836,0.39899999999999997,0.563,0.076
253,13167,Robel Garcia,26,80,0.208,0.08800000000000001,0.43799999999999994,0.2,0.275,0.5,3.1,-0.3,3.41,-5.75,-2.14,-0.3,-3.77,-3.75,,0.345,0.684,0.48200000000000004,0.33799999999999997,0.736,0.5660000000000001,0.40299999999999997,0.65,0.209
217,14503,Renato Nunez,25,599,0.244,0.073,0.239,0.31,0.311,0.46,1.8,1.6,0.16,-1.0,-2.26,1.48,1.16,7.54,,0.375,0.677,0.495,0.615,0.851,0.743,0.39799999999999996,0.599,0.127
255,16909,Colin Moran,26,503,0.277,0.06,0.233,0.26,0.322,0.429,1.6,-2.1,-0.27,-1.0,-1.57,-0.71,1.36,0.57,,0.39,0.759,0.536,0.649,0.8690000000000001,0.772,0.395,0.65,0.122
334,15191,Chad Pinder,27,370,0.24,0.054000000000000006,0.23800000000000002,0.23,0.29,0.416,2.1,-7.1,-1.09,0.73,-0.88,2.66,-2.59,-9.74,,0.316,0.778,0.516,0.622,0.845,0.768,0.43200000000000005,0.63,0.12
329,11850,Tyler Austin,27,179,0.188,0.134,0.374,0.36,0.296,0.409,6.2,-3.3,-0.12,-2.01,6.96,-0.57,-0.08,-10.99,,0.295,0.652,0.426,0.449,0.772,0.631,0.368,0.581,0.157
390,11875,Ronny Rodriguez,27,294,0.221,0.044000000000000004,0.27899999999999997,0.16,0.252,0.438,5.0,-9.4,0.47,-3.36,2.21,0.86,-4.64,-10.06,,0.46299999999999997,0.6779999999999999,0.546,0.556,0.763,0.655,0.387,0.6629999999999999,0.18899999999999997
326,16451,Luis Guillorme,24,70,0.246,0.1,0.2,0.5,0.324,0.361,1.6,-1.3,-1.05,-1.75,7.49,-1.86,-0.71,-12.82,,0.23800000000000002,0.57,0.386,0.775,0.857,0.8290000000000001,0.446,0.629,0.066
408,10346,John Ryan Murphy,28,70,0.175,0.086,0.4,0.21,0.246,0.413,1.9,-2.7,1.35,-0.32,-3.89,-2.94,-10.21,-15.17,,0.34700000000000003,0.664,0.494,0.44,0.759,0.639,0.465,0.6709999999999999,0.17800000000000002
389,13621,Jeimer Candelario,25,386,0.203,0.111,0.256,0.43,0.306,0.337,3.8,-12.3,-0.81,-0.12,0.76,-0.63,-0.76,0.61,-5.84,0.31,0.624,0.43700000000000006,0.613,0.86,0.755,0.40299999999999997,0.63,0.107
392,14942,Andrew Knapp,27,160,0.213,0.113,0.319,0.35,0.318,0.324,0.9,-5.3,-0.57,-1.7,-0.3,0.87,-3.61,-2.75,,0.319,0.773,0.518,0.557,0.8029999999999999,0.718,0.439,0.613,0.146
438,12294,Cory Spangenberg,28,102,0.232,0.059000000000000004,0.353,0.17,0.277,0.358,7.5,-4.6,-0.32,-2.89,1.09,-1.6,-2.51,0.88,,0.406,0.726,0.542,0.5589999999999999,0.77,0.679,0.423,0.647,0.174
529,12970,Joe Musgrove,26,61,0.157,0.033,0.311,0.11,0.189,0.235,5.1,-7.2,-2.98,-6.63,-9.4,-2.71,-3.69,-8.84,,0.457,0.721,0.5760000000000001,0.563,0.742,0.664,0.45,0.852,0.19399999999999998
528,10131,Stephen Strasburg,30,80,0.167,0.038,0.313,0.12,0.2,0.222,0.9,-9.3,-3.15,-4.5,2.37,-2.68,-1.78,54.41,,0.294,0.607,0.43700000000000006,0.635,0.813,0.748,0.45899999999999996,0.6629999999999999,0.11
531,2233,Adam Wainwright,37,59,0.16,0.034,0.33899999999999997,0.1,0.189,0.22,2.6,-7.3,-2.09,-6.01,-3.89,-4.19,-2.59,,,0.436,0.727,0.574,0.5,0.778,0.667,0.474,0.746,0.19
292,18360,Austin Riley,22,297,0.226,0.054000000000000006,0.364,0.15,0.279,0.471,3.5,-3.4,0.13,-1.82,-3.82,1.72,0.36,4.48,,0.413,0.812,0.563,0.507,0.737,0.632,0.376,0.616,0.207
301,3298,Charlie Culberson,30,144,0.259,0.042,0.306,0.14,0.294,0.437,4.1,-1.8,-1.85,-0.93,4.67,5.41,0.59,8.32,,0.423,0.727,0.5489999999999999,0.536,0.815,0.69,0.415,0.667,0.171
237,16524,Ryan McBroom,27,83,0.293,0.084,0.301,0.28,0.361,0.36,1.2,-0.1,-0.18,-1.51,-1.7,-0.18,0.06,6.56,,0.266,0.623,0.423,0.706,0.787,0.759,0.44,0.6990000000000001,0.102
362,19262,Garrett Hampson,24,327,0.247,0.073,0.26899999999999996,0.27,0.302,0.385,7.4,-7.9,-0.61,0.16,10.18,-2.85,-1.28,-9.83,,0.23,0.606,0.396,0.599,0.882,0.79,0.44,0.5660000000000001,0.083
347,16434,Christian Arroyo,24,57,0.22,0.08800000000000001,0.316,0.28,0.304,0.38,2.2,-1.2,-2.63,-3.22,1.15,3.16,-5.49,37.93,,0.397,0.7440000000000001,0.532,0.5539999999999999,0.821,0.6990000000000001,0.39,0.7190000000000001,0.16
341,13329,Jake Lamb,28,226,0.193,0.142,0.243,0.58,0.323,0.353,4.8,-4.5,-0.56,1.68,-0.71,1.65,-1.97,-5.27,,0.268,0.643,0.42,0.5670000000000001,0.861,0.7490000000000001,0.405,0.5579999999999999,0.105
370,13546,Roman Quinn,26,122,0.213,0.098,0.27899999999999997,0.35,0.298,0.37,8.4,-3.2,1.14,-2.73,-1.84,-3.32,-5.77,,,0.256,0.631,0.425,0.47600000000000003,0.836,0.7170000000000001,0.452,0.68,0.12
533,12768,Sonny Gray,29,60,0.152,0.033,0.317,0.11,0.188,0.196,4.1,-7.8,-2.93,-5.06,-6.94,-6.62,-6.82,-20.0,,0.304,0.613,0.462,0.452,0.892,0.75,0.51,0.6829999999999999,0.115
539,3137,Max Scherzer,34,61,0.182,0.0,0.44299999999999995,0.0,0.182,0.182,6.3,-8.5,-2.82,-4.03,4.12,-10.94,-7.77,,,0.336,0.607,0.46799999999999997,0.395,0.815,0.66,0.486,0.721,0.159
537,12049,Kyle Hendricks,29,64,0.148,0.031,0.45299999999999996,0.07,0.193,0.167,0.1,-8.6,-4.29,0.03,-10.81,-3.92,-6.0,,,0.34,0.486,0.415,0.444,0.7959999999999999,0.6559999999999999,0.512,0.7809999999999999,0.14300000000000002
535,16149,Aaron Nola,26,70,0.119,0.086,0.5,0.17,0.2,0.153,2.4,-9.2,-0.82,-4.13,-9.79,-4.87,-3.82,-2.97,,0.107,0.35,0.22399999999999998,0.625,0.917,0.8440000000000001,0.479,0.5710000000000001,0.035
221,16211,Kevin Cron,26,78,0.211,0.051,0.359,0.14,0.269,0.521,3.5,0.1,2.69,-2.32,1.57,-3.38,-2.6,-6.53,,0.46299999999999997,0.727,0.5660000000000001,0.489,0.7390000000000001,0.614,0.389,0.6920000000000001,0.21899999999999997
259,7949,Tim Beckham,29,328,0.237,0.064,0.311,0.21,0.293,0.461,3.0,-1.4,0.25,0.29,-0.25,1.22,-3.8,-2.19,,0.308,0.6559999999999999,0.462,0.502,0.831,0.708,0.441,0.607,0.135
218,7996,Jose Martinez,30,373,0.269,0.094,0.22,0.43,0.34,0.41,4.5,0.9,0.41,-1.73,-1.91,1.78,-0.26,4.52,,0.293,0.62,0.43200000000000005,0.669,0.862,0.787,0.426,0.5760000000000001,0.092
266,4220,Ryan Zimmerman,34,190,0.257,0.08900000000000001,0.205,0.44,0.321,0.415,1.1,-1.1,-0.05,0.61,-5.65,-3.5,4.49,-2.85,,0.299,0.562,0.406,0.609,0.866,0.754,0.40700000000000003,0.5529999999999999,0.1
248,15170,Josh VanMeter,24,260,0.237,0.11199999999999999,0.215,0.52,0.327,0.408,5.5,-0.9,1.07,-3.42,-2.8,-0.37,0.36,-3.3,,0.25,0.586,0.397,0.662,0.861,0.79,0.436,0.5770000000000001,0.083
290,11342,Jesus Aguilar,29,369,0.236,0.11699999999999999,0.22,0.53,0.325,0.389,1.1,-4.0,0.13,-1.33,-3.61,-0.46,0.57,2.88,,0.298,0.652,0.441,0.653,0.8270000000000001,0.7559999999999999,0.402,0.612,0.107
338,12758,Breyvic Valera,27,52,0.234,0.077,0.135,0.57,0.308,0.383,4.7,-1.0,0.31,-9.09,-5.27,3.26,1.48,-25.71,,0.275,0.706,0.45399999999999996,0.758,0.9670000000000001,0.892,0.415,0.5,0.049
373,14813,Kyle Farmer,28,197,0.23,0.051,0.299,0.17,0.279,0.41,4.0,-5.3,-1.02,2.81,3.27,-1.27,-5.24,5.96,,0.401,0.655,0.508,0.62,0.807,0.721,0.42100000000000004,0.599,0.141
335,9807,Ryan Goins,31,163,0.25,0.10400000000000001,0.27,0.39,0.333,0.347,2.5,-3.1,-1.11,-1.0,-11.2,2.44,-1.22,18.66,,0.263,0.59,0.39799999999999996,0.6629999999999999,0.805,0.75,0.41200000000000003,0.521,0.099
350,14453,Scott Heineman,26,85,0.213,0.106,0.235,0.45,0.306,0.373,2.5,-1.8,-0.39,-3.19,1.98,-4.12,1.85,2.98,,0.312,0.708,0.47600000000000003,0.594,0.804,0.723,0.413,0.659,0.132
308,12977,Michael Perez,26,55,0.217,0.145,0.345,0.42,0.345,0.326,1.6,-0.8,-1.0,1.5,1.93,-0.01,-1.28,,,0.256,0.607,0.396,0.324,0.815,0.625,0.401,0.564,0.149
388,17468,Kelvin Gutierrez,24,79,0.26,0.063,0.304,0.21,0.304,0.356,4.9,-2.5,-1.06,-0.48,-2.36,1.67,-3.75,0.46,,0.298,0.624,0.436,0.48100000000000004,0.843,0.701,0.424,0.595,0.131
384,5275,Francisco Cervelli,33,160,0.213,0.081,0.256,0.32,0.302,0.348,4.3,-4.9,-0.5,-3.72,-0.09,-2.25,4.16,-20.37,,0.248,0.637,0.423,0.54,0.875,0.768,0.452,0.6559999999999999,0.098
431,14320,Wilmer Difo,27,144,0.252,0.083,0.201,0.41,0.315,0.313,1.8,-6.3,-0.09,-2.78,-5.41,-3.0,-0.82,3.54,,0.33399999999999996,0.7929999999999999,0.534,0.6729999999999999,0.785,0.746,0.43700000000000006,0.5760000000000001,0.136
436,4881,Carlos Gomez,33,99,0.198,0.071,0.303,0.23,0.278,0.337,5.0,-4.4,-1.13,-3.74,8.95,0.37,-3.61,-12.13,,0.396,0.884,0.591,0.568,0.815,0.716,0.39799999999999996,0.687,0.168
413,14145,Daniel Robertson,25,237,0.213,0.10099999999999999,0.249,0.41,0.312,0.295,3.7,-9.3,-1.44,-1.03,-0.65,0.14,-2.7,4.28,,0.284,0.6759999999999999,0.452,0.62,0.887,0.792,0.43,0.65,0.094
450,19635,Sheldon Neuse,24,61,0.25,0.066,0.311,0.21,0.295,0.304,0.6,-3.1,-1.56,-1.17,-5.66,-1.99,-0.5,5.95,,0.348,0.6759999999999999,0.47700000000000004,0.6,0.7829999999999999,0.7020000000000001,0.392,0.607,0.142
456,12325,Jace Peterson,29,108,0.22,0.055999999999999994,0.222,0.25,0.269,0.33,7.3,-5.8,-0.38,-1.48,3.33,-2.31,-5.9,-2.4,,0.295,0.6890000000000001,0.46399999999999997,0.5329999999999999,0.84,0.728,0.428,0.667,0.126
448,14843,Michael Lorenzen,27,53,0.208,0.094,0.321,0.29,0.283,0.313,5.6,-2.6,1.43,-6.43,9.51,-3.54,-6.96,-0.79,,0.38299999999999995,0.835,0.5710000000000001,0.469,0.816,0.68,0.41600000000000004,0.66,0.183
540,13183,Zach Davies,26,55,0.154,0.018000000000000002,0.455,0.04,0.17,0.192,1.6,-7.7,-2.3,-6.9,-14.74,-6.2,-10.8,,,0.306,0.429,0.368,0.647,0.792,0.732,0.502,0.618,0.098
541,4153,Jake Arrieta,33,50,0.156,0.02,0.38,0.05,0.174,0.178,1.1,-7.1,-3.65,-3.78,-15.75,-5.46,6.1,,,0.317,0.541,0.419,0.375,0.804,0.628,0.457,0.6,0.156
545,13774,Zach Eflin,25,52,0.16,0.0,0.519,0.0,0.16,0.18,1.9,-7.8,-3.53,-2.66,-5.9,-9.51,8.77,,,0.37799999999999995,0.7040000000000001,0.556,0.355,0.609,0.53,0.544,0.75,0.261
546,11762,Noah Syndergaard,26,69,0.092,0.043,0.6809999999999999,0.06,0.132,0.2,2.6,-10.5,-1.67,-9.08,-2.16,-7.8,-7.51,,,0.42100000000000004,0.713,0.55,0.24600000000000002,0.61,0.455,0.442,0.725,0.3
377,8553,Gerardo Parra,32,301,0.234,0.063,0.196,0.32,0.293,0.391,5.4,-8.4,-0.14,-1.32,2.0,-1.04,0.56,-7.42,,0.344,0.721,0.495,0.665,0.872,0.7859999999999999,0.402,0.621,0.106
375,15608,Willians Astudillo,27,204,0.268,0.025,0.039,0.63,0.299,0.379,2.4,-5.6,-1.56,-0.89,8.82,2.99,-4.29,-7.65,,0.42700000000000005,0.833,0.59,0.848,0.975,0.92,0.40299999999999997,0.647,0.047
311,7435,Ben Zobrist,38,176,0.26,0.131,0.136,0.96,0.358,0.313,1.9,-2.6,-0.09,-2.34,-1.36,-1.18,-0.21,-0.34,,0.226,0.551,0.34600000000000003,0.772,0.903,0.85,0.37,0.608,0.052000000000000005
324,13836,Matt Duffy,28,169,0.252,0.11199999999999999,0.172,0.66,0.343,0.327,1.1,-3.0,-0.33,-0.63,-0.85,-1.97,0.54,2.15,,0.239,0.618,0.39399999999999996,0.674,0.912,0.826,0.409,0.604,0.068
364,12005,Nick Martini,29,109,0.226,0.128,0.239,0.54,0.33,0.323,2.6,-2.7,-1.41,4.26,2.42,0.53,0.49,13.2,,0.265,0.595,0.406,0.789,0.84,0.821,0.42700000000000005,0.55,0.073
406,6195,Ian Kinsler,37,281,0.217,0.068,0.192,0.35,0.278,0.368,2.4,-10.5,-0.76,-0.98,-3.98,-0.11,0.07,-8.24,,0.292,0.705,0.47600000000000003,0.7090000000000001,0.8740000000000001,0.8170000000000001,0.445,0.633,0.087
433,18206,Nick Dini,25,64,0.196,0.063,0.281,0.22,0.27,0.357,2.6,-2.8,-2.78,1.86,1.99,9.93,2.16,,,0.341,0.857,0.5579999999999999,0.609,0.845,0.762,0.42100000000000004,0.594,0.133
399,19734,Josh Rojas,25,157,0.217,0.115,0.261,0.44,0.312,0.312,3.9,-5.6,-1.5,2.07,-5.82,1.78,-2.71,1.15,,0.271,0.6729999999999999,0.434,0.6409999999999999,0.7829999999999999,0.73,0.406,0.586,0.11699999999999999
451,13369,Erik Gonzalez,27,156,0.254,0.057999999999999996,0.237,0.24,0.301,0.317,5.4,-7.8,-1.54,-1.22,4.84,-1.84,-1.76,-5.31,,0.365,0.797,0.5429999999999999,0.5,0.867,0.721,0.41,0.6920000000000001,0.151
401,6677,JB Shuck,32,57,0.213,0.14,0.175,0.8,0.339,0.255,4.9,-2.0,0.34,0.53,3.87,-1.86,-2.57,-6.45,,0.325,0.581,0.442,0.6829999999999999,0.9179999999999999,0.8240000000000001,0.455,0.579,0.078
460,12983,Charlie Tilson,26,157,0.229,0.064,0.242,0.26,0.293,0.285,4.9,-8.7,-0.4,-6.04,-0.3,3.49,-3.57,-8.27,-4.57,0.35100000000000003,0.655,0.48700000000000004,0.609,0.8859999999999999,0.7759999999999999,0.449,0.675,0.109
462,14773,Yu Chang,23,84,0.178,0.131,0.262,0.5,0.286,0.274,3.7,-4.8,-0.28,-0.76,-4.35,-5.19,-8.64,,,0.295,0.72,0.47600000000000003,0.544,0.903,0.775,0.426,0.5479999999999999,0.107
484,15104,Jonathan Davis,27,95,0.181,0.053,0.253,0.21,0.266,0.265,4.6,-6.5,-1.56,-3.42,-7.11,1.0,2.75,-3.53,,0.326,0.612,0.449,0.603,0.894,0.774,0.431,0.716,0.102
549,9803,Miles Mikolas,30,62,0.136,0.0,0.435,0.0,0.136,0.153,0.3,-10.5,-5.21,-3.86,-6.46,-9.72,-2.9,,,0.539,0.6729999999999999,0.606,0.473,0.588,0.537,0.498,0.855,0.281
551,3254,Jeff Samardzija,34,56,0.12,0.0,0.536,0.0,0.12,0.16,0.6,-9.8,-2.98,-3.35,-6.73,-13.96,-8.95,-19.1,,0.41700000000000004,0.632,0.517,0.42200000000000004,0.667,0.562,0.46799999999999997,0.75,0.22699999999999998
548,19374,Walker Buehler,24,66,0.085,0.061,0.5,0.12,0.143,0.136,2.6,-10.8,-2.35,-2.49,-7.97,-4.41,-3.85,-12.23,,0.23600000000000002,0.544,0.39399999999999996,0.515,0.675,0.628,0.512,0.727,0.146
187,19611,Vladimir Guerrero Jr.,20,514,0.272,0.08900000000000001,0.177,0.51,0.339,0.433,1.9,4.1,1.0,-1.19,-1.24,-2.39,0.64,3.97,4.62,0.316,0.7190000000000001,0.46799999999999997,0.637,0.872,0.773,0.37799999999999995,0.642,0.106
288,15447,Ryon Healy,27,187,0.237,0.07,0.214,0.33,0.289,0.456,1.8,-2.0,0.23,-0.08,-3.64,0.64,-1.8,24.11,,0.305,0.6729999999999999,0.47,0.529,0.902,0.769,0.449,0.61,0.109
296,9393,Matt Adams,30,333,0.226,0.06,0.345,0.17,0.276,0.465,1.5,-3.9,0.1,1.09,-0.42,-4.63,-0.47,-5.52,,0.361,0.722,0.501,0.526,0.8170000000000001,0.6890000000000001,0.38799999999999996,0.649,0.156
233,15694,Chance Sisco,24,198,0.21,0.111,0.308,0.36,0.333,0.395,2.6,-0.2,-1.11,1.92,-0.07,1.15,-1.28,0.77,,0.244,0.7020000000000001,0.431,0.585,0.7959999999999999,0.726,0.409,0.586,0.11800000000000001
279,14387,Harold Ramirez,24,446,0.276,0.04,0.204,0.2,0.312,0.416,4.0,-4.5,0.65,0.11,-2.0,-0.25,-1.79,-3.64,,0.419,0.74,0.539,0.6509999999999999,0.8740000000000001,0.7659999999999999,0.374,0.6609999999999999,0.126
304,12907,Gregory Polanco,27,167,0.242,0.07200000000000001,0.293,0.24,0.301,0.425,5.5,-2.1,-0.12,-2.01,-1.78,0.67,-1.56,2.0,,0.33799999999999997,0.772,0.504,0.5489999999999999,0.82,0.708,0.381,0.569,0.147
291,5222,Justin Upton,31,256,0.215,0.125,0.305,0.41,0.309,0.416,2.4,-2.9,0.34,-2.26,4.21,2.24,-2.51,1.05,,0.267,0.65,0.43200000000000005,0.488,0.794,0.6859999999999999,0.43,0.613,0.136
293,14350,Raimel Tapia,25,447,0.275,0.047,0.22399999999999998,0.21,0.309,0.415,5.8,-5.1,0.11,1.9,0.2,-1.56,-1.73,-4.13,,0.435,0.799,0.586,0.67,0.812,0.75,0.415,0.664,0.146
225,18126,LaMonte Wade Jr.,25,69,0.196,0.159,0.13,1.22,0.348,0.375,5.0,0.0,0.59,-1.53,-6.08,-5.57,8.46,-20.99,,0.175,0.588,0.358,0.6,0.925,0.8370000000000001,0.444,0.536,0.057999999999999996
344,17982,Ty France,24,201,0.234,0.045,0.244,0.18,0.294,0.402,3.0,-4.1,-1.53,2.68,-1.24,-2.89,-1.37,2.48,3.89,0.3,0.736,0.489,0.632,0.871,0.7879999999999999,0.434,0.652,0.10400000000000001
357,14103,Rio Ruiz,25,413,0.232,0.09699999999999999,0.213,0.45,0.306,0.376,2.0,-9.3,-1.14,-1.78,-4.24,2.21,2.01,-2.25,,0.278,0.7190000000000001,0.467,0.625,0.8490000000000001,0.773,0.428,0.63,0.106
374,19514,Andrew Knizner,24,58,0.226,0.069,0.24100000000000002,0.29,0.293,0.377,5.3,-1.6,-1.51,2.85,27.36,-8.06,-3.03,-5.93,,0.371,0.7170000000000001,0.5329999999999999,0.513,0.848,0.7240000000000001,0.467,0.655,0.147
356,16622,Luis Urias,22,249,0.223,0.1,0.225,0.45,0.329,0.326,2.9,-5.6,-0.24,-1.09,-0.38,-0.09,-2.01,3.04,,0.268,0.615,0.42,0.69,0.838,0.785,0.439,0.602,0.09
415,16725,Jose Trevino,26,126,0.258,0.024,0.214,0.11,0.272,0.383,2.6,-5.0,0.73,-2.57,-0.52,-3.24,-4.21,-6.57,,0.409,0.59,0.486,0.723,0.86,0.794,0.428,0.746,0.1
396,16313,Yairo Munoz,24,181,0.267,0.039,0.204,0.19,0.298,0.355,5.8,-6.2,-0.12,-1.04,-2.66,-1.78,-1.92,-3.52,,0.467,0.7759999999999999,0.598,0.5820000000000001,0.884,0.747,0.42200000000000004,0.74,0.151
426,11615,Brandon Drury,26,447,0.218,0.055999999999999994,0.253,0.22,0.262,0.38,2.0,-18.9,-1.41,-1.13,-0.98,0.48,-0.44,0.54,27.09,0.361,0.634,0.473,0.615,0.8490000000000001,0.7440000000000001,0.41100000000000003,0.647,0.121
449,16885,Joshua Fuentes,26,56,0.218,0.018000000000000002,0.35700000000000004,0.05,0.232,0.4,5.6,-2.8,-2.37,6.66,-5.14,-3.39,-11.21,56.8,,0.43200000000000005,0.77,0.5870000000000001,0.608,0.662,0.6409999999999999,0.45899999999999996,0.804,0.21100000000000002
420,11476,Odubel Herrera,27,139,0.222,0.079,0.237,0.33,0.288,0.341,4.5,-5.7,-1.51,2.39,-0.09,-3.23,-0.91,-1.63,,0.36700000000000005,0.7240000000000001,0.518,0.5489999999999999,0.865,0.736,0.42200000000000004,0.633,0.13699999999999998
443,17326,Cole Tucker,22,159,0.211,0.063,0.252,0.25,0.266,0.361,4.3,-7.7,-1.19,1.53,-4.8,0.03,-5.85,4.43,,0.294,0.745,0.479,0.62,0.8320000000000001,0.755,0.41,0.585,0.11699999999999999
404,8001,Hanley Ramirez,35,57,0.184,0.14,0.298,0.47,0.298,0.327,0.4,-2.1,0.62,-1.78,-1.94,-7.66,-2.29,3.2,,0.336,0.679,0.461,0.469,0.807,0.6509999999999999,0.365,0.754,0.161
430,17338,Willi Castro,22,110,0.23,0.055,0.309,0.18,0.284,0.34,3.9,-4.8,-1.22,-3.52,1.15,3.33,-5.56,-4.02,,0.42200000000000004,0.7140000000000001,0.5379999999999999,0.62,0.7829999999999999,0.706,0.396,0.609,0.158
455,18607,Jared Walsh,25,87,0.203,0.069,0.402,0.17,0.276,0.329,3.5,-4.6,-0.84,-0.61,-1.96,-2.69,-0.05,-4.95,,0.348,0.614,0.462,0.63,0.732,0.688,0.429,0.667,0.14400000000000002
458,5384,Juan Lagares,30,285,0.213,0.077,0.263,0.29,0.279,0.326,5.3,-15.4,-1.24,-2.7,-0.82,-0.15,-2.65,0.66,,0.36,0.659,0.485,0.611,0.9,0.775,0.418,0.639,0.109
446,10953,Phil Gosselin,30,68,0.262,0.044000000000000004,0.235,0.19,0.294,0.308,1.1,-3.3,-4.32,0.87,6.04,0.42,5.03,-10.26,,0.35200000000000004,0.606,0.451,0.7020000000000001,0.857,0.7829999999999999,0.391,0.632,0.098
463,10323,Rafael Ortega,28,96,0.205,0.083,0.22899999999999998,0.36,0.271,0.307,4.3,-5.5,-0.5,-2.96,0.94,-2.0,-3.74,-17.16,,0.35600000000000004,0.693,0.512,0.6920000000000001,0.878,0.809,0.46299999999999997,0.677,0.098
469,14885,Pat Valaika,26,86,0.19,0.081,0.395,0.21,0.256,0.316,5.0,-5.3,-1.18,-5.75,4.8,-4.3,13.76,1.19,,0.40299999999999997,0.757,0.5529999999999999,0.373,0.8059999999999999,0.624,0.42200000000000004,0.698,0.20800000000000002
489,5352,Yangervis Solarte,31,78,0.205,0.051,0.205,0.25,0.247,0.315,2.3,-5.7,-3.02,0.29,-0.91,2.72,-6.14,-2.7,,0.386,0.7020000000000001,0.502,0.737,0.9,0.821,0.36700000000000005,0.526,0.09
490,8609,Tim Federowicz,31,83,0.16,0.06,0.373,0.16,0.213,0.347,3.0,-6.0,-1.15,-0.29,4.69,-3.61,-9.05,-1.27,,0.32899999999999996,0.603,0.44299999999999995,0.449,0.7909999999999999,0.644,0.418,0.687,0.158
485,5273,Sandy Leon,30,191,0.192,0.068,0.24600000000000002,0.28,0.251,0.297,0.9,-13.3,-1.49,-0.6,-1.37,-3.05,-0.4,-0.17,3.89,0.32299999999999995,0.624,0.451,0.723,0.8809999999999999,0.816,0.425,0.565,0.083
