,IDfg,Name,Age,ERA,K/9,K/BB,AVG,WHIP,FIP,FB%,FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%
201,22051,John King,26,3.99,7.83,3.06,0.243,1.24,3.76,0.205,92.4,0.146,80.2,0.079,87.4,0.002,77.5,0.185,78.4,,,,,-0.63,-0.32,0.98,-3.68,1.91,,,0.348,0.698,0.488,0.67,0.841,0.767,0.39799999999999996,0.611,0.113
255,19647,Matt Foster,25,4.39,9.44,3.23,0.228,1.2,4.26,0.47,93.7,0.1,85.3,0.021,90.2,,,0.266,84.1,,,,,1.06,0.9,-10.22,,-0.84,,,0.294,0.7240000000000001,0.488,0.6759999999999999,0.8109999999999999,0.7659999999999999,0.451,0.5720000000000001,0.114
395,23798,Randy Dobnak,26,5.92,4.99,2.16,0.291,1.45,4.87,0.215,91.7,0.342,83.9,,,,,0.11800000000000001,85.3,,,,,-0.03,-1.39,,,-1.13,,,0.32799999999999996,0.6829999999999999,0.47,0.664,0.9390000000000001,0.8240000000000001,0.4,0.5579999999999999,0.083
113,15009,Kyle Finnegan,29,3.38,9.43,2.02,0.242,1.46,4.31,0.332,95.5,0.198,87.4,,,,,,,0.113,87.5,,,-0.14,1.21,,,,-0.44,,0.304,0.665,0.467,0.629,0.84,0.764,0.45,0.618,0.11
63,17369,Brett Martin,26,2.92,5.84,2.17,0.248,1.27,3.95,0.27899999999999997,93.5,0.263,87.7,,,0.196,82.5,,,,,,,1.58,0.46,,-2.24,,,,0.35100000000000003,0.7490000000000001,0.523,0.6579999999999999,0.878,0.794,0.431,0.643,0.10800000000000001
76,5224,Blake Parker,35,3.02,9.35,2.7,0.24,1.31,3.88,0.38299999999999995,90.7,,,0.077,89.0,0.109,76.0,,,0.36700000000000005,79.6,,,-0.18,,1.3,1.35,,0.22,,0.318,0.672,0.457,0.657,0.8420000000000001,0.764,0.39399999999999996,0.594,0.10800000000000001
139,19459,Jorge Alcala,25,3.55,9.47,4.19,0.22,1.04,3.92,0.376,97.3,0.42100000000000004,89.4,,,,,0.135,89.8,,,,,-0.17,2.34,,,1.12,,,0.349,0.7290000000000001,0.516,0.606,0.8059999999999999,0.73,0.439,0.613,0.139
341,13475,Daniel Norris,28,5.21,9.14,2.32,0.246,1.38,4.22,0.289,92.7,0.223,85.0,,,0.001,76.0,0.301,87.2,,,,,0.43,-0.45,,-2.4,-0.56,,,0.298,0.6859999999999999,0.45799999999999996,0.537,0.878,0.747,0.41200000000000003,0.5770000000000001,0.11599999999999999
295,17611,Taylor Clarke,27,4.67,8.2,2.26,0.254,1.41,4.37,0.37799999999999995,95.1,0.28,87.0,,,0.061,79.7,0.163,89.1,,,,,-1.33,1.39,,-4.43,2.32,,,0.305,0.7190000000000001,0.474,0.696,0.8640000000000001,0.8,0.408,0.637,0.095
381,21537,Daniel Lynch,24,5.69,7.28,1.77,0.29,1.63,4.82,0.374,93.7,0.28600000000000003,85.2,,,0.027000000000000003,77.5,0.163,84.7,,,,,-1.31,0.77,,4.05,-2.5,,,0.298,0.731,0.473,0.547,0.884,0.758,0.405,0.556,0.115
178,16933,Elieser Hernandez,26,3.84,10.13,4.58,0.244,1.22,4.88,0.435,91.0,0.34700000000000003,79.3,,,,,0.094,84.2,,,,,-1.56,0.64,,,0.8,,,0.297,0.716,0.512,0.601,0.838,0.7709999999999999,0.515,0.6709999999999999,0.11699999999999999
406,7882,Josh Lindblom,33,6.39,10.02,2.65,0.266,1.47,4.81,0.431,90.2,0.157,75.9,0.182,85.7,0.102,71.9,0.10099999999999999,84.1,0.085,83.5,,,-0.72,-0.1,-1.56,-0.08,0.02,-0.89,,0.305,0.667,0.434,0.631,0.8270000000000001,0.738,0.358,0.5870000000000001,0.114
302,14151,Chris Mazza,30,4.71,7.85,2.27,0.27,1.43,4.16,0.413,91.5,0.285,81.0,0.325,87.9,,,0.027000000000000003,84.4,,,,,-0.83,1.44,-0.51,,-4.23,,,0.342,0.6940000000000001,0.48700000000000004,0.529,0.875,0.732,0.413,0.609,0.13
412,18548,Sam Hentges,24,6.68,8.91,2.13,0.315,1.78,4.48,0.35200000000000004,94.4,0.239,86.2,,,0.249,80.3,0.003,87.5,,,,,-2.52,-0.52,,1.09,-3.11,,,0.307,0.6779999999999999,0.45299999999999996,0.613,0.89,0.775,0.392,0.5,0.102
400,11423,Jose Quintana,32,6.16,11.96,2.55,0.281,1.67,4.43,0.31,91.6,0.11,79.1,,,0.163,78.2,0.139,86.7,,,,,-0.37,-0.76,,-2.24,-2.65,,,0.319,0.682,0.452,0.596,0.8540000000000001,0.7390000000000001,0.36700000000000005,0.598,0.11800000000000001
244,19309,Trevor Richards,28,4.3,9.81,3.18,0.228,1.21,4.45,0.47100000000000003,92.0,0.153,83.6,,,,,0.3,83.9,,,,,1.23,-0.18,,,-1.22,,,0.35600000000000004,0.715,0.486,0.602,0.835,0.726,0.36200000000000004,0.579,0.133
67,5003,Jake Diekman,34,2.96,12.51,2.48,0.186,1.23,4.0,0.424,95.3,0.34299999999999997,83.1,,,,,0.006,87.7,,,,,0.11,1.29,,,8.24,,,0.29,0.647,0.439,0.496,0.784,0.6729999999999999,0.418,0.607,0.14300000000000002
352,20203,Eli Morgan,25,5.34,8.16,3.68,0.255,1.25,5.14,0.509,90.4,0.214,85.1,0.023,86.8,0.040999999999999995,76.3,0.228,74.9,,,,,-0.46,-0.49,-5.71,-4.28,1.08,,,0.337,0.72,0.502,0.664,0.866,0.789,0.431,0.675,0.106
127,18519,Phil Bickford,25,3.44,10.49,3.21,0.208,1.13,3.95,0.349,93.7,0.345,84.0,,,,,,,0.004,85.0,,,1.1,0.56,,,,-2.45,,0.28600000000000003,0.738,0.508,0.5,0.826,0.732,0.491,0.616,0.136
252,18600,Travis Lakins Sr.,27,4.36,8.22,1.63,0.233,1.45,4.65,0.348,93.4,,,0.39899999999999997,91.1,0.205,80.6,0.046,87.8,,,,,0.91,,0.48,-3.06,1.07,,,0.265,0.691,0.44799999999999995,0.701,0.851,0.8,0.429,0.569,0.09
324,12022,Matt Andriese,31,4.93,9.3,3.46,0.27,1.37,4.14,0.34600000000000003,91.8,0.066,85.9,,,0.12300000000000001,80.1,0.345,86.0,,,,,-0.39,1.63,,0.63,-0.5,,,0.3,0.7090000000000001,0.47600000000000003,0.636,0.879,0.792,0.431,0.601,0.099
345,14542,Carlos Estevez,28,5.25,9.14,2.9,0.296,1.56,4.5,0.369,97.1,0.183,86.9,,,,,0.172,88.8,,,,,-0.93,-2.32,,,0.16,,,0.273,0.743,0.495,0.6679999999999999,0.8220000000000001,0.778,0.473,0.604,0.11
60,7836,Hunter Strickland,32,2.9,9.0,2.7,0.219,1.19,4.06,0.462,94.9,0.409,83.9,,,,,,,0.022000000000000002,89.7,,,0.31,0.45,,,,1.24,,0.297,0.7390000000000001,0.49200000000000005,0.6629999999999999,0.8029999999999999,0.7559999999999999,0.442,0.589,0.12
168,5448,Jesse Chavez,37,3.73,8.7,2.72,0.225,1.2,3.91,0.38299999999999995,91.1,0.11599999999999999,83.0,0.366,89.0,,,0.08199999999999999,84.8,,,,,2.05,-1.16,-0.05,,-3.09,,,0.25,0.653,0.42700000000000005,0.778,0.895,0.857,0.439,0.614,0.061
304,12784,Burch Smith,31,4.72,6.67,3.42,0.256,1.23,3.81,0.42700000000000005,93.7,0.018000000000000002,83.5,,,0.153,78.9,0.135,82.3,,,,,0.9,1.65,,0.9,-2.65,,,0.261,0.731,0.489,0.759,0.85,0.825,0.484,0.608,0.085
321,18297,Tyler Kinley,30,4.88,9.0,2.47,0.207,1.17,4.48,0.41700000000000004,96.0,0.545,90.1,,,,,0.046,87.7,,,,,-0.71,0.96,,,2.73,,,0.32,0.747,0.501,0.518,0.84,0.722,0.425,0.598,0.139
370,17264,Sam Coonrod,28,5.53,9.95,2.86,0.253,1.4,3.98,0.297,98.0,0.14400000000000002,89.3,0.047,93.0,0.006999999999999999,82.6,0.113,89.7,,,,,-0.41,-0.02,0.88,-5.3,-0.44,,,0.313,0.68,0.475,0.65,0.8340000000000001,0.7659999999999999,0.44,0.621,0.111
115,14332,Joel Payamps,27,3.38,6.75,2.35,0.23,1.18,4.15,0.40299999999999997,94.7,0.298,81.7,,,,,0.096,87.1,,,,,1.17,-1.74,,,2.94,,,0.322,0.6890000000000001,0.474,0.743,0.825,0.792,0.414,0.55,0.098
318,4930,Jon Lester,37,4.85,5.92,1.85,0.274,1.46,5.33,0.344,88.6,,,0.28300000000000003,86.8,0.09699999999999999,73.0,0.166,81.9,,,,,-1.11,,-0.48,-2.05,0.29,,,0.301,0.7090000000000001,0.45299999999999996,0.732,0.88,0.818,0.37200000000000005,0.575,0.08199999999999999
26,13767,JT Chargois,30,2.52,8.89,2.65,0.2,1.08,3.86,0.37200000000000005,96.3,0.597,87.7,,,,,,,,,,,1.26,0.51,,,,,,0.301,0.698,0.457,0.6,0.8420000000000001,0.745,0.39299999999999996,0.537,0.11599999999999999
269,18325,Taylor Hearn,26,4.51,8.51,2.17,0.237,1.33,4.72,0.43200000000000005,94.8,0.214,84.2,,,,,0.12,86.5,,,,,0.72,-1.24,,,-1.34,,,0.272,0.6679999999999999,0.45299999999999996,0.7040000000000001,0.8420000000000001,0.797,0.456,0.6,0.092
327,7754,Mike Fiers,36,5.0,5.53,2.1,0.288,1.46,5.49,0.429,87.9,,,0.267,84.2,0.11599999999999999,72.6,,,0.152,82.0,,,-0.17,,-0.88,-1.23,,-2.52,,0.239,0.703,0.446,0.8240000000000001,0.8859999999999999,0.868,0.445,0.632,0.059000000000000004
385,9388,Josh Tomlin,35,5.76,7.38,5.62,0.298,1.37,4.38,0.423,88.7,,,0.48700000000000004,85.8,0.27699999999999997,76.4,0.024,84.4,,,,,0.47,,0.05,-2.46,-1.52,,,0.384,0.715,0.521,0.6759999999999999,0.86,0.7809999999999999,0.413,0.654,0.114
147,15684,Miguel Castro,26,3.6,10.89,2.05,0.214,1.39,4.25,0.314,98.1,0.342,86.0,,,,,0.214,92.3,,,,,-0.29,0.94,,,0.25,,,0.304,0.621,0.43,0.574,0.802,0.705,0.397,0.55,0.127
184,14169,Kyle Zimmer,29,3.86,8.42,1.8,0.22,1.3,4.09,0.342,94.1,0.361,83.3,,,0.11199999999999999,77.6,0.027000000000000003,86.8,,,,,0.52,0.7,,1.69,2.37,,,0.321,0.615,0.442,0.619,0.855,0.754,0.41200000000000003,0.564,0.109
257,16400,Reynaldo Lopez,27,4.39,8.46,2.82,0.223,1.17,5.27,0.435,95.3,0.319,85.3,,,0.03,77.0,0.096,84.1,,,,,-0.01,-1.27,,-0.37,0.92,,,0.302,0.708,0.47700000000000004,0.653,0.8540000000000001,0.782,0.43,0.603,0.10400000000000001
377,17432,Jeff Hoffman,28,5.63,9.45,1.83,0.27,1.65,5.08,0.38799999999999996,94.4,0.161,82.1,,,0.126,77.7,0.155,85.7,,,,,-1.41,1.02,,-1.89,-0.59,,,0.282,0.691,0.44799999999999995,0.59,0.846,0.75,0.406,0.556,0.11199999999999999
177,18323,Josh Sborz,27,3.84,10.09,2.15,0.225,1.37,4.13,0.387,96.7,0.29600000000000004,88.0,,,0.155,83.3,,,,,,,0.56,0.06,,-1.84,,,,0.34700000000000003,0.726,0.49200000000000005,0.508,0.847,0.7,0.384,0.597,0.14800000000000002
337,19990,Bryse Wilson,23,5.12,6.12,1.97,0.285,1.49,5.38,0.379,93.2,0.08,87.4,,,0.105,77.3,0.18100000000000002,86.9,,,,,-0.49,-1.48,,-0.89,-1.21,,,0.33799999999999997,0.71,0.498,0.732,0.878,0.821,0.429,0.62,0.08900000000000001
350,20370,Bruce Zimmermann,26,5.3,7.95,2.63,0.281,1.47,5.5,0.345,91.5,0.182,86.1,,,0.131,81.9,0.257,84.5,,,,,-2.77,0.97,,2.21,-0.23,,,0.308,0.674,0.465,0.621,0.865,0.773,0.42700000000000005,0.573,0.106
398,11189,Vince Velasquez,29,6.1,10.31,2.23,0.255,1.5,5.43,0.44,93.3,0.13,85.4,0.002,89.5,0.166,82.3,0.145,88.7,,,,,-0.48,-0.99,-36.83,-0.18,-2.63,,,0.29,0.705,0.47,0.635,0.816,0.753,0.433,0.599,0.11599999999999999
418,11682,Carlos Martinez,29,6.95,6.51,1.61,0.266,1.51,5.18,0.293,92.7,0.179,82.9,0.162,90.6,0.067,81.1,0.15,85.2,,,,,-1.44,-0.84,-1.34,0.54,1.04,,,0.298,0.674,0.46,0.7020000000000001,0.89,0.821,0.43200000000000005,0.621,0.083
193,15947,Ryne Stanek,29,3.91,10.8,2.09,0.198,1.3,4.51,0.47600000000000003,97.5,0.213,87.5,,,,,,,0.212,88.1,,,0.36,1.33,,,,0.43,,0.294,0.7340000000000001,0.47200000000000003,0.555,0.7959999999999999,0.706,0.40299999999999997,0.5589999999999999,0.139
219,13801,Austin Adams,30,4.13,13.18,2.24,0.157,1.2,3.93,0.43799999999999994,94.0,0.8690000000000001,87.0,,,,,,,,,,,-1.38,0.71,,,,,,0.282,0.606,0.39899999999999997,0.455,0.8270000000000001,0.659,0.36,0.5,0.136
299,4301,Justin Wilson,33,4.7,8.72,2.08,0.24,1.4,4.44,0.4,94.1,0.052000000000000005,81.6,0.361,90.0,,,,,,,,,0.08,0.24,0.53,,,,,0.3,0.7,0.475,0.75,0.825,0.7979999999999999,0.43799999999999994,0.562,0.096
329,19826,Riley Smith,26,5.04,5.67,2.7,0.291,1.41,4.42,0.353,93.0,0.154,83.6,,,0.11900000000000001,79.7,0.14,86.5,,,,,-0.7,-0.83,,0.87,-1.96,,,0.244,0.682,0.45799999999999996,0.8059999999999999,0.895,0.871,0.488,0.639,0.059000000000000004
408,14663,Chi Chi Gonzalez,29,6.53,5.34,1.89,0.303,1.54,5.4,0.33299999999999996,91.9,0.295,86.4,,,0.062,81.6,0.10400000000000001,84.9,,,,,-0.87,-2.31,,-4.59,1.9,,,0.258,0.726,0.473,0.772,0.89,0.855,0.45899999999999996,0.59,0.069
271,9817,Sergio Romo,38,4.52,9.15,2.96,0.23,1.22,4.27,0.452,85.6,0.58,76.7,,,,,0.11,80.2,,,,,0.98,0.49,,,-3.26,,,0.32899999999999996,0.628,0.436,0.598,0.833,0.72,0.36,0.63,0.122
382,13619,Jakob Junis,28,5.71,8.35,3.33,0.298,1.48,5.07,0.34700000000000003,91.0,0.42700000000000005,81.7,0.16,89.3,,,0.036000000000000004,84.7,,,,,-2.35,0.22,1.36,,-8.46,,,0.306,0.655,0.461,0.595,0.889,0.7809999999999999,0.446,0.578,0.10099999999999999
216,20185,Zach Pop,24,4.12,8.4,2.13,0.252,1.43,3.77,0.247,95.4,0.32299999999999995,85.9,,,,,,,,,,,0.36,-1.16,,,,,,0.349,0.639,0.457,0.649,0.861,0.759,0.373,0.516,0.11
415,19350,Dean Kremer,25,6.84,8.59,1.86,0.269,1.59,5.9,0.5,92.7,,,0.205,87.1,0.188,75.6,0.062,83.2,,,,,-0.68,,-0.38,-2.4,-5.26,,,0.249,0.6859999999999999,0.447,0.687,0.86,0.807,0.452,0.524,0.086
416,23252,Spencer Howard,24,6.93,9.12,2.03,0.276,1.62,5.1,0.396,94.2,0.162,84.6,0.036000000000000004,88.8,0.076,74.3,0.11199999999999999,79.5,,,,,0.1,-1.05,-6.4,0.12,-5.1,,,0.28300000000000003,0.682,0.457,0.7,0.816,0.775,0.435,0.643,0.10300000000000001
108,14295,Wandy Peralta,29,3.33,7.81,2.13,0.238,1.31,4.28,0.248,95.1,0.21100000000000002,87.8,,,,,0.42200000000000004,87.8,,,,,-2.25,-0.96,,,2.61,,,0.375,0.6970000000000001,0.491,0.597,0.81,0.706,0.361,0.607,0.14400000000000002
156,17783,Jake Brentz,26,3.66,10.69,2.05,0.191,1.28,4.23,0.348,97.0,0.27899999999999997,85.2,,,,,0.127,91.0,,,,,0.72,-0.9,,,0.22,,,0.265,0.672,0.434,0.526,0.812,0.71,0.41600000000000004,0.568,0.126
205,19268,Justin Dunn,25,4.03,8.16,1.45,0.194,1.33,5.6,0.49,92.5,0.15,83.6,,,0.282,79.9,0.034,87.4,,,,,0.42,0.2,,0.09,-3.97,,,0.273,0.6559999999999999,0.44,0.6859999999999999,0.855,0.7959999999999999,0.435,0.563,0.09
279,8410,Deolis Guerra,32,4.56,8.63,3.18,0.227,1.16,4.36,0.478,90.9,,,0.134,84.3,0.095,77.0,0.317,81.8,,,,,0.31,,1.17,1.01,0.16,,,0.34700000000000003,0.713,0.483,0.609,0.8440000000000001,0.738,0.37,0.561,0.127
281,17677,Jeffrey Springs,28,4.57,12.6,4.33,0.254,1.32,4.19,0.39799999999999996,92.9,0.292,83.0,,,,,0.272,83.2,,,,,-0.17,-2.32,,,1.02,,,0.34299999999999997,0.66,0.47100000000000003,0.536,0.7490000000000001,0.6559999999999999,0.402,0.629,0.162
383,11589,Jose Urena,29,5.73,5.95,1.49,0.283,1.58,5.21,0.292,94.2,0.248,85.4,,,,,0.121,89.9,,,,,-1.22,-0.05,,,-2.91,,,0.308,0.703,0.465,0.674,0.879,0.7979999999999999,0.39799999999999996,0.5660000000000001,0.094
409,3284,Anibal Sanchez,36,6.62,7.3,2.39,0.313,1.66,5.46,0.391,89.6,0.003,83.7,0.256,87.6,0.061,76.3,0.35700000000000004,79.6,,,,,-3.32,7.68,-2.21,-2.96,1.34,,,0.316,0.706,0.469,0.679,0.836,0.772,0.392,0.649,0.107
163,17732,Nabil Crismatt,26,3.71,7.93,3.16,0.266,1.32,4.25,0.325,89.9,,,,,0.235,71.6,0.501,82.3,,,,,-0.57,,,-1.08,0.84,,,0.344,0.6759999999999999,0.47100000000000003,0.61,0.8640000000000001,0.75,0.382,0.5579999999999999,0.11800000000000001
355,15231,Aaron Slegers,27,5.37,6.95,2.2,0.269,1.42,4.44,0.249,91.5,0.32,85.6,,,,,0.08199999999999999,86.5,,,,,-0.42,-0.23,,,2.11,,,0.368,0.7140000000000001,0.505,0.6509999999999999,0.8740000000000001,0.775,0.396,0.62,0.113
172,19805,Daniel Castano,26,3.78,4.5,1.32,0.263,1.42,4.94,0.318,89.6,0.29600000000000004,79.9,,,,,0.20199999999999999,81.8,,,,,-1.99,2.31,,,-0.41,,,0.284,0.741,0.49200000000000005,0.68,0.893,0.826,0.455,0.596,0.086
124,4020,Yusmeiro Petit,36,3.43,4.88,3.18,0.23,1.05,4.59,0.447,87.8,0.001,81.0,0.249,84.6,0.13,74.8,0.17800000000000002,81.0,,,,,0.41,-9.1,0.2,0.5,2.82,,,0.34,0.7659999999999999,0.517,0.747,0.818,0.7909999999999999,0.41600000000000004,0.648,0.10800000000000001
230,19456,Kyle Funkhouser,27,4.2,7.88,1.53,0.245,1.51,4.61,0.28600000000000003,95.6,0.304,86.7,,,,,0.075,89.0,,,,,-0.19,0.25,,,0.08,,,0.292,0.6709999999999999,0.44,0.613,0.858,0.759,0.389,0.58,0.106
55,16418,Blake Taylor,25,2.84,8.24,1.71,0.212,1.34,4.6,0.42200000000000004,93.3,0.26,83.4,,,,,0.003,88.7,,,,,1.37,-2.96,,,4.38,,,0.261,0.693,0.44,0.653,0.856,0.785,0.413,0.491,0.095
346,5702,Junior Guerra,36,5.26,8.29,1.34,0.244,1.63,4.58,0.3,93.1,0.087,84.3,,,0.177,81.2,,,0.165,84.7,,,-0.11,0.54,,-0.61,,0.24,,0.295,0.672,0.44299999999999995,0.5870000000000001,0.853,0.745,0.391,0.52,0.113
126,10430,Mychal Givens,31,3.44,9.7,2.14,0.22,1.31,4.83,0.436,94.7,0.158,85.8,,,,,0.315,82.5,,,,,0.0,-0.48,,,0.31,,,0.271,0.708,0.45299999999999996,0.657,0.778,0.736,0.41600000000000004,0.557,0.12
167,7982,Anthony Bass,33,3.72,8.17,2.39,0.222,1.21,4.54,0.342,95.2,0.46799999999999997,85.9,,,,,,,0.026000000000000002,86.7,,,-0.33,0.72,,,,-1.88,,0.292,0.6609999999999999,0.446,0.535,0.857,0.735,0.418,0.628,0.11800000000000001
91,16610,J.P. Feyereisen,28,3.17,8.27,1.58,0.172,1.19,4.72,0.488,93.2,0.285,86.1,,,,,0.196,87.7,,,,,1.34,-0.82,,,0.71,,,0.349,0.743,0.484,0.605,0.7509999999999999,0.682,0.342,0.627,0.154
123,10855,Chasen Shreve,30,3.43,8.74,1.98,0.203,1.23,4.5,0.40700000000000003,91.6,0.183,81.3,,,,,,,0.381,83.1,,,0.68,2.66,,,,-0.44,,0.33899999999999997,0.735,0.47600000000000003,0.605,0.835,0.728,0.34700000000000003,0.62,0.13
275,2608,Jhoulys Chacin,33,4.54,6.49,1.61,0.225,1.3,4.76,0.335,92.7,0.36200000000000004,81.2,0.18100000000000002,88.3,,,0.04,83.7,,,,,-0.01,-0.96,2.88,,-3.84,,,0.29,0.675,0.449,0.687,0.88,0.807,0.413,0.546,0.087
360,15855,Wander Suero,29,5.43,9.77,2.88,0.25,1.36,4.81,0.428,90.0,,,0.777,91.7,0.07400000000000001,78.4,0.149,86.9,,,,,-36.44,,0.15,-2.7,-0.46,,,0.32299999999999995,0.737,0.503,0.67,0.789,0.746,0.433,0.596,0.128
390,15068,Yency Almonte,27,5.85,8.36,2.0,0.25,1.42,4.89,0.33799999999999997,94.3,0.423,84.0,,,,,0.10800000000000001,87.5,,,,,0.16,-0.62,,,-2.19,,,0.28800000000000003,0.6859999999999999,0.43700000000000006,0.557,0.861,0.736,0.375,0.5670000000000001,0.115
392,4141,Derek Holland,34,5.88,9.56,2.74,0.274,1.49,4.94,0.35600000000000004,92.8,0.25,82.0,,,0.106,79.1,0.124,84.7,,,,,-0.36,-2.58,,-0.37,-0.16,,,0.29600000000000004,0.6559999999999999,0.45299999999999996,0.662,0.8220000000000001,0.763,0.436,0.6829999999999999,0.107
291,14677,Duane Underwood Jr.,26,4.63,8.87,2.79,0.276,1.45,4.37,0.32899999999999996,94.1,0.012,87.5,,,0.249,80.9,0.276,87.7,,,,,-0.98,-1.59,,0.14,-0.01,,,0.298,0.652,0.44799999999999995,0.614,0.8370000000000001,0.752,0.424,0.625,0.111
303,1581,Sean Doolittle,34,4.71,9.26,2.19,0.257,1.5,4.9,0.551,92.8,0.14,81.4,,,0.002,74.5,0.046,80.6,,,,,-0.85,0.98,,-2.02,-3.26,,,0.33299999999999996,0.7909999999999999,0.5429999999999999,0.698,0.825,0.7829999999999999,0.45899999999999996,0.645,0.11800000000000001
394,18694,Kolby Allard,23,5.91,7.73,2.67,0.252,1.33,5.23,0.42700000000000005,91.6,,,0.263,86.5,0.109,76.1,0.158,83.4,,,,,0.18,,-0.45,-2.69,0.02,,,0.282,0.7070000000000001,0.47600000000000003,0.733,0.853,0.8140000000000001,0.457,0.612,0.08800000000000001
297,3200,Ervin Santana,38,4.68,7.16,2.36,0.257,1.33,4.47,0.41200000000000003,93.4,0.516,84.4,,,,,0.027000000000000003,86.8,,,,,-1.67,1.97,,,-13.58,,,0.34600000000000003,0.693,0.479,0.604,0.9009999999999999,0.768,0.38299999999999995,0.596,0.111
332,14375,Amir Garrett,29,5.05,11.86,2.42,0.226,1.39,4.74,0.344,94.8,0.523,85.2,,,,,,,,,,,-1.08,1.03,,,,,,0.308,0.617,0.431,0.44,0.8009999999999999,0.6459999999999999,0.39799999999999996,0.588,0.153
376,7593,Jordan Lyles,30,5.6,6.89,2.3,0.276,1.43,5.49,0.397,92.7,0.225,84.0,0.002,86.6,0.21100000000000002,80.1,0.078,86.5,,,,,-1.09,0.53,-8.95,-1.43,-1.2,,,0.3,0.698,0.467,0.6659999999999999,0.873,0.795,0.418,0.594,0.096
338,13273,Ross Stripling,30,5.14,8.0,2.79,0.258,1.35,5.52,0.41600000000000004,91.8,0.172,86.8,,,0.182,78.4,0.159,83.7,,,,,-1.64,-1.53,,-0.47,2.12,,,0.27699999999999997,0.6759999999999999,0.457,0.669,0.8690000000000001,0.8029999999999999,0.45299999999999996,0.6409999999999999,0.09
253,18674,Jake Woodford,24,4.36,6.7,2.2,0.253,1.31,5.02,0.35700000000000004,91.9,0.235,82.8,,,0.146,76.4,0.044000000000000004,85.0,,,,,0.37,0.28,,-1.84,-2.01,,,0.259,0.685,0.43700000000000006,0.7240000000000001,0.8740000000000001,0.8220000000000001,0.419,0.595,0.078
306,15605,Phillips Valdez,29,4.73,8.32,1.86,0.253,1.46,4.54,0.267,92.5,0.085,82.6,,,,,0.49,85.2,,,,,-0.79,-2.1,,,0.27,,,0.26,0.638,0.409,0.665,0.84,0.773,0.39399999999999996,0.519,0.09300000000000001
349,12857,Shawn Armstrong,30,5.29,10.24,3.22,0.239,1.29,4.94,0.441,93.9,0.002,87.5,0.397,88.9,0.079,83.4,,,,,,,0.94,4.13,-0.11,-11.44,,,,0.331,0.733,0.502,0.589,0.826,0.737,0.426,0.6579999999999999,0.132
247,13594,Robert Stephenson,28,4.34,10.45,3.1,0.245,1.32,5.16,0.423,96.3,0.499,82.8,,,0.028999999999999998,78.4,0.013999999999999999,86.8,,,,,-1.7,0.59,,1.04,-15.83,,,0.32799999999999996,0.644,0.46799999999999997,0.5660000000000001,0.8170000000000001,0.7190000000000001,0.441,0.575,0.131
347,21183,Humberto Castellanos,23,5.27,6.55,2.05,0.269,1.42,5.07,0.375,90.4,0.242,76.7,0.069,86.7,0.019,77.5,0.115,83.8,,,,,-0.42,1.18,-0.65,-0.25,-3.73,,,0.24,0.675,0.449,0.784,0.878,0.852,0.48100000000000004,0.5589999999999999,0.066
366,24580,Josiah Gray,23,5.48,9.68,2.3,0.232,1.36,6.0,0.537,94.6,0.2,85.7,,,0.251,83.8,0.031,89.1,,,,,-1.43,0.75,,0.49,-3.27,,,0.35100000000000003,0.715,0.489,0.557,0.83,0.708,0.379,0.635,0.14300000000000002
372,5221,Wade LeBlanc,36,5.55,5.3,1.68,0.282,1.51,5.81,0.39799999999999996,87.5,0.001,79.0,0.26899999999999996,84.6,0.11599999999999999,73.2,0.263,79.3,,,,,-1.39,5.65,-0.95,-0.19,-0.77,,,0.321,0.6509999999999999,0.46,0.716,0.843,0.792,0.42200000000000004,0.633,0.096
334,22487,Johan Oviedo,23,5.07,6.93,1.43,0.249,1.52,5.28,0.309,94.9,0.254,85.4,0.001,95.0,0.114,76.9,0.087,86.6,,,,,-0.14,0.34,6.37,-0.72,-4.98,,,0.262,0.6890000000000001,0.442,0.586,0.865,0.769,0.42100000000000004,0.555,0.102
189,5114,Jeurys Familia,31,3.87,9.94,2.07,0.233,1.43,4.56,0.267,96.6,0.253,89.4,,,,,,,0.055999999999999994,91.5,,,0.26,-1.22,,,,-3.23,,0.31,0.647,0.45299999999999996,0.5379999999999999,0.857,0.732,0.425,0.615,0.122
175,16814,Tim Hill,31,3.82,8.81,2.62,0.229,1.25,4.66,0.273,91.4,0.14,84.0,,,,,0.001,86.0,,,,,0.21,-0.84,,,-9.27,,,0.321,0.647,0.47200000000000003,0.7120000000000001,0.8340000000000001,0.79,0.46299999999999997,0.632,0.099
288,14975,Chad Kuhl,28,4.62,8.46,1.7,0.232,1.41,5.37,0.35100000000000003,94.1,0.42100000000000004,88.1,,,0.133,80.9,0.040999999999999995,88.3,,,,,-2.18,0.78,,1.27,0.82,,,0.25,0.643,0.406,0.579,0.838,0.742,0.39799999999999996,0.518,0.105
301,18138,Ryan Helsley,26,4.7,8.65,1.63,0.216,1.4,4.61,0.36,97.4,,,0.348,88.1,0.08800000000000001,79.6,0.03,88.0,,,,,-0.35,,0.19,2.64,-0.42,,,0.275,0.6990000000000001,0.457,0.51,0.857,0.737,0.429,0.57,0.12
