,IDfg,Name,Age,ERA,K/9,K/BB,AVG,WHIP,FIP,FB%,FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%
133,15009,Kyle Finnegan,29,3.55,9.27,2.0,0.248,1.48,4.52,0.35100000000000003,95.6,0.195,87.5,,,,,,,0.122,87.6,,,-0.25,0.53,,,,-0.49,,0.319,0.665,0.474,0.645,0.8490000000000001,0.773,0.445,0.639,0.10800000000000001
195,6661,Alex Colome,32,4.15,8.03,2.52,0.259,1.4,4.23,0.28600000000000003,93.8,,,0.705,89.5,,,,,,,,,-1.67,,-0.11,,,,,0.344,0.732,0.489,0.5920000000000001,0.8640000000000001,0.7440000000000001,0.373,0.5479999999999999,0.125
123,15684,Miguel Castro,26,3.45,9.85,1.79,0.189,1.29,4.36,0.318,98.1,0.353,85.7,,,,,0.226,92.3,,,,,0.28,1.34,,,0.08,,,0.29600000000000004,0.607,0.41700000000000004,0.5770000000000001,0.8,0.703,0.389,0.528,0.124
232,11801,Hansel Robles,30,4.43,9.91,2.05,0.227,1.38,4.3,0.392,96.8,0.145,90.2,,,,,,,0.297,89.3,,,0.06,-0.43,,,,0.48,,0.294,0.732,0.486,0.6890000000000001,0.826,0.78,0.43799999999999994,0.556,0.107
292,19990,Bryse Wilson,23,5.35,5.59,2.09,0.284,1.45,5.49,0.384,93.0,0.05,86.0,,,0.115,77.0,0.19899999999999998,86.9,,,,,-0.55,-3.34,,-1.28,-0.64,,,0.35100000000000003,0.705,0.505,0.747,0.877,0.826,0.436,0.615,0.08800000000000001
214,17878,Dennis Santana,25,4.28,7.57,1.44,0.238,1.46,4.36,0.301,95.4,0.312,83.7,,,,,0.20600000000000002,87.5,,,,,0.63,0.85,,,-0.62,,,0.322,0.688,0.46,0.615,0.843,0.7440000000000001,0.377,0.57,0.11800000000000001
257,3200,Ervin Santana,38,4.68,7.16,2.36,0.257,1.33,4.47,0.41200000000000003,93.4,0.516,84.4,,,,,0.027000000000000003,86.8,,,,,-1.67,1.97,,,-13.58,,,0.34600000000000003,0.693,0.479,0.604,0.9009999999999999,0.768,0.38299999999999995,0.596,0.111
312,12917,Dylan Bundy,28,6.06,8.34,2.47,0.249,1.36,5.51,0.385,90.8,0.21,80.0,,,0.138,74.0,0.138,83.3,,,,,-0.78,-0.8,,-0.14,-1.78,,,0.303,0.623,0.444,0.616,0.89,0.7859999999999999,0.441,0.574,0.095
311,6632,Carlos Carrasco,34,6.04,8.39,2.78,0.269,1.43,5.22,0.363,93.3,0.20199999999999999,87.7,,,0.048,82.3,0.244,87.4,,,,,-1.16,-0.6,,3.81,-2.19,,,0.345,0.742,0.51,0.617,0.85,0.757,0.414,0.6459999999999999,0.124
180,5114,Jeurys Familia,31,3.94,10.92,2.67,0.245,1.42,4.4,0.27399999999999997,96.7,0.23600000000000002,89.3,,,,,,,0.031,92.3,,,0.09,-1.43,,,,-4.82,,0.321,0.6659999999999999,0.47100000000000003,0.516,0.8640000000000001,0.731,0.436,0.611,0.127
126,8110,Bryan Shaw,33,3.49,8.26,1.87,0.234,1.38,4.53,0.306,94.9,0.10800000000000001,84.1,0.778,92.9,0.057,82.5,0.042,83.2,,,,,1.79,-3.34,0.58,-3.55,0.22,,,0.297,0.7559999999999999,0.48100000000000004,0.615,0.857,0.767,0.39899999999999997,0.5539999999999999,0.11199999999999999
313,5702,Junior Guerra,36,6.06,8.4,1.33,0.26,1.73,4.75,0.325,92.8,0.115,84.3,,,0.16399999999999998,80.9,,,0.161,84.1,,,-0.85,0.54,,-0.33,,0.62,,0.29100000000000004,0.655,0.431,0.586,0.857,0.7440000000000001,0.384,0.495,0.11
267,14875,Caleb Smith,29,4.83,9.82,1.97,0.216,1.37,5.1,0.523,91.4,0.29600000000000004,84.8,,,0.075,77.9,0.147,82.2,,,,,-0.36,0.02,,-0.55,0.64,,,0.284,0.6920000000000001,0.45799999999999996,0.6679999999999999,0.8079999999999999,0.758,0.426,0.562,0.111
92,6986,Ian Kennedy,36,3.2,9.91,3.65,0.215,1.1,4.75,0.541,94.1,,,0.039,84.3,0.051,80.3,0.085,87.2,,,,,1.31,,3.58,-4.29,-5.27,,,0.306,0.7829999999999999,0.534,0.597,0.8240000000000001,0.7559999999999999,0.47700000000000004,0.675,0.13
298,24580,Josiah Gray,23,5.48,9.68,2.3,0.232,1.36,6.0,0.537,94.6,0.2,85.7,,,0.251,83.8,0.031,89.1,,,,,-1.43,0.75,,0.49,-3.27,,,0.35100000000000003,0.715,0.489,0.557,0.83,0.708,0.379,0.635,0.14300000000000002
199,16933,Elieser Hernandez,26,4.18,9.23,3.79,0.26,1.32,5.38,0.43,90.9,0.345,79.4,,,,,0.114,84.4,,,,,-2.16,0.06,,,0.96,,,0.304,0.713,0.511,0.61,0.861,0.787,0.506,0.662,0.109
310,19826,Riley Smith,26,6.01,4.81,2.4,0.305,1.5,4.88,0.358,92.9,0.14400000000000002,83.7,,,0.109,79.3,0.16899999999999998,86.5,,,,,-1.25,-1.26,,-0.54,-1.91,,,0.257,0.695,0.47100000000000003,0.794,0.898,0.8690000000000001,0.48700000000000004,0.648,0.062
178,4020,Yusmeiro Petit,36,3.92,4.27,3.08,0.23,1.04,4.72,0.436,87.7,,,0.23800000000000002,84.6,0.136,74.9,0.177,80.9,,,,,0.02,,-0.09,2.37,2.12,,,0.337,0.767,0.516,0.774,0.821,0.8029999999999999,0.41700000000000004,0.623,0.102
174,9111,Brad Hand,31,3.9,8.49,2.35,0.228,1.27,4.58,0.40299999999999997,93.0,0.426,80.2,,,,,,,,,,,-0.54,0.83,,,,,,0.256,0.623,0.42100000000000004,0.7090000000000001,0.871,0.8170000000000001,0.451,0.622,0.077
304,13183,Zach Davies,28,5.78,6.93,1.52,0.276,1.6,5.45,0.325,88.0,0.006,79.8,0.075,86.6,0.069,74.2,0.324,78.5,,,,,-1.1,-4.73,-1.98,-0.43,-0.78,,,0.28600000000000003,0.688,0.42700000000000005,0.6859999999999999,0.87,0.79,0.35200000000000004,0.524,0.09
266,14975,Chad Kuhl,28,4.82,8.4,1.79,0.245,1.43,5.31,0.35,94.2,0.461,88.2,,,0.11199999999999999,80.6,0.042,88.3,,,,,-2.14,0.5,,0.19,1.84,,,0.253,0.6559999999999999,0.414,0.5870000000000001,0.8240000000000001,0.737,0.39899999999999997,0.516,0.109
269,14169,Kyle Zimmer,29,4.83,7.67,1.53,0.238,1.41,4.82,0.366,94.1,0.368,83.4,,,0.102,77.8,0.022000000000000002,87.1,,,,,0.33,0.02,,2.22,-0.07,,,0.301,0.64,0.43700000000000006,0.6609999999999999,0.833,0.762,0.401,0.552,0.10400000000000001
289,23796,Ryan Weathers,21,5.32,6.85,2.4,0.274,1.38,5.44,0.374,94.0,0.304,86.7,,,,,0.079,86.7,,,,,-0.93,0.08,,,-1.72,,,0.24100000000000002,0.706,0.447,0.742,0.877,0.8370000000000001,0.44299999999999995,0.5489999999999999,0.073
290,15047,Austin Voth,29,5.34,9.26,2.11,0.26,1.48,4.9,0.37799999999999995,94.2,0.135,90.2,,,0.266,78.7,0.003,88.3,,,,,-0.38,1.24,,-0.86,-44.39,,,0.32299999999999995,0.721,0.48,0.64,0.848,0.763,0.39399999999999996,0.5770000000000001,0.114
93,10855,Chasen Shreve,30,3.2,7.19,1.61,0.209,1.26,4.73,0.409,91.6,0.23,81.5,,,,,,,0.369,82.9,,,0.43,2.53,,,,-0.5,,0.341,0.722,0.47600000000000003,0.654,0.863,0.767,0.35700000000000004,0.634,0.111
172,5003,Jake Diekman,34,3.86,12.31,2.44,0.21,1.34,4.46,0.442,95.4,0.324,83.3,,,,,0.006999999999999999,87.5,,,,,-0.76,1.27,,,8.52,,,0.29,0.6509999999999999,0.43799999999999994,0.521,0.8079999999999999,0.695,0.408,0.5920000000000001,0.133
315,13475,Daniel Norris,28,6.16,9.16,1.93,0.255,1.49,4.87,0.301,92.8,0.22699999999999998,84.8,,,,,0.299,87.0,,,,,0.59,-0.99,,,-1.04,,,0.281,0.701,0.451,0.521,0.883,0.7490000000000001,0.406,0.589,0.113
336,17489,Spenser Watkins,28,8.07,5.76,1.84,0.316,1.7,6.37,0.401,90.8,,,0.307,86.8,0.165,79.1,0.06,85.6,,,,,-2.67,,0.0,-4.68,-2.9,,,0.297,0.7090000000000001,0.457,0.741,0.9129999999999999,0.845,0.39,0.5529999999999999,0.071
274,22487,Johan Oviedo,23,4.91,7.36,1.38,0.249,1.57,5.27,0.298,94.9,0.237,85.7,,,0.11900000000000001,76.8,0.107,86.5,,,,,0.05,-0.26,,0.26,-5.49,,,0.267,0.687,0.444,0.5539999999999999,0.866,0.757,0.42100000000000004,0.5760000000000001,0.10800000000000001
142,16814,Tim Hill,31,3.62,8.45,2.43,0.226,1.24,4.71,0.273,91.7,0.154,84.8,,,,,0.001,86.0,,,,,0.31,-1.16,,,-9.27,,,0.31,0.649,0.475,0.693,0.835,0.787,0.486,0.639,0.10099999999999999
326,19959,Jesus Luzardo,23,6.61,9.25,2.04,0.275,1.62,5.48,0.402,95.5,0.287,83.5,,,0.002,81.0,0.19899999999999998,86.5,,,,,-2.3,0.7,,-29.05,-1.0,,,0.31,0.715,0.46799999999999997,0.537,0.84,0.7170000000000001,0.39,0.584,0.132
74,27515,Hirokazu Sawamura,33,3.06,10.36,1.91,0.226,1.45,5.0,0.35,96.1,0.151,86.4,,,,,,,0.39399999999999996,91.6,,,-0.6,0.14,,,,-0.21,,0.337,0.73,0.469,0.502,0.81,0.664,0.337,0.485,0.158
272,20339,Matt Peacock,27,4.9,5.21,1.79,0.3,1.56,4.98,0.23,93.4,0.245,87.3,,,,,0.071,86.6,,,,,-0.68,-1.2,,,-4.37,,,0.252,0.718,0.45899999999999996,0.67,0.893,0.825,0.445,0.562,0.08
211,17312,Justin Steele,25,4.26,9.32,2.19,0.231,1.35,5.52,0.301,93.1,0.162,83.1,,,0.159,79.3,0.021,87.6,,,,,-0.25,-1.29,,1.43,-1.22,,,0.3,0.65,0.444,0.6,0.841,0.745,0.41200000000000003,0.5770000000000001,0.113
299,19800,Wil Crowe,26,5.48,8.56,1.95,0.273,1.57,5.67,0.38299999999999995,93.6,0.24600000000000002,85.3,,,0.105,80.5,0.18100000000000002,85.1,,,,,-1.58,-0.3,,-2.17,0.05,,,0.289,0.6859999999999999,0.44299999999999995,0.606,0.8690000000000001,0.764,0.389,0.542,0.105
236,16929,Touki Toussaint,25,4.5,8.64,2.18,0.229,1.3,5.79,0.34600000000000003,92.8,,,,,0.272,76.2,,,0.212,87.3,,,-0.6,,,-0.79,,0.17,,0.259,0.629,0.413,0.54,0.879,0.755,0.41700000000000004,0.579,0.10099999999999999
250,2859,Ross Detwiler,35,4.64,10.66,3.1,0.219,1.22,4.89,0.413,91.7,0.368,85.2,,,0.075,77.4,0.043,85.5,,,,,-0.23,0.36,,-3.28,-3.61,,,0.304,0.653,0.449,0.652,0.8759999999999999,0.787,0.41600000000000004,0.537,0.096
270,7196,Greg Holland,35,4.85,8.57,2.04,0.227,1.35,4.82,0.379,92.8,0.48,85.7,,,0.115,77.5,0.001,85.0,,,,,-0.66,0.16,,0.09,-4.05,,,0.32,0.69,0.465,0.585,0.838,0.733,0.39399999999999996,0.547,0.124
295,18694,Kolby Allard,23,5.41,7.51,3.35,0.257,1.28,5.37,0.413,91.6,,,0.248,86.4,0.111,75.9,0.168,83.7,,,,,0.12,,-0.42,-2.48,-0.3,,,0.28800000000000003,0.715,0.483,0.7170000000000001,0.87,0.821,0.45799999999999996,0.605,0.087
222,19266,Taylor Widener,26,4.35,9.34,1.97,0.236,1.45,5.56,0.467,92.6,0.174,84.0,,,,,0.16,85.6,,,,,-0.67,-1.56,,,-0.53,,,0.273,0.6920000000000001,0.452,0.647,0.858,0.785,0.42700000000000005,0.539,0.09699999999999999
320,1890,Matt Moore,32,6.29,7.77,1.66,0.265,1.59,5.76,0.405,92.5,,,0.086,89.6,0.153,80.8,0.192,82.6,,,,,-0.98,,-3.11,-1.0,-0.95,,,0.292,0.7070000000000001,0.47,0.713,0.858,0.807,0.43,0.62,0.091
203,17780,Jose Alvarado,26,4.2,10.99,1.45,0.213,1.6,4.8,0.217,99.4,0.161,94.1,,,0.033,87.1,,,,,,,-0.25,2.17,,-2.49,,,,0.258,0.6,0.4,0.44299999999999995,0.835,0.687,0.414,0.51,0.125
330,17285,Justus Sheffield,25,6.83,7.06,1.47,0.312,1.84,5.66,0.315,92.4,0.321,81.8,,,,,0.209,85.8,,,,,-1.8,-1.42,,,-2.26,,,0.27,0.6859999999999999,0.44,0.6509999999999999,0.898,0.8079999999999999,0.409,0.623,0.084
111,19795,Keegan Thompson,26,3.38,9.28,1.77,0.229,1.48,5.16,0.35100000000000003,93.9,,,0.272,89.7,0.23,82.5,0.023,86.8,,,,,-0.32,,-1.27,0.72,-0.53,,,0.27899999999999997,0.7040000000000001,0.465,0.632,0.855,0.78,0.43700000000000006,0.584,0.102
287,9794,Rex Brothers,33,5.26,12.74,2.14,0.21,1.43,4.87,0.442,94.5,0.345,86.2,,,,,,,,,,,-0.83,1.2,,,,,,0.28600000000000003,0.6920000000000001,0.43200000000000005,0.5,0.815,0.682,0.361,0.48700000000000004,0.13699999999999998
321,11189,Vince Velasquez,29,6.3,9.64,2.06,0.25,1.48,5.88,0.465,93.1,0.13699999999999998,85.0,,,0.16699999999999998,82.1,0.146,88.9,,,,,-0.65,-1.57,,-0.06,-2.5,,,0.282,0.706,0.465,0.6409999999999999,0.805,0.748,0.431,0.612,0.11699999999999999
279,15594,Nick Wittgren,30,5.05,8.81,3.59,0.255,1.25,4.84,0.301,92.5,0.107,83.7,0.096,88.3,,,0.23,85.8,,,,,0.59,-1.59,0.15,,-1.56,,,0.27699999999999997,0.705,0.46299999999999997,0.644,0.82,0.76,0.433,0.601,0.111
334,23798,Randy Dobnak,26,7.64,4.8,2.25,0.307,1.54,5.7,0.22,91.7,0.332,84.3,,,,,0.073,84.6,,,,,0.58,-4.79,,,-6.22,,,0.306,0.695,0.469,0.662,0.951,0.841,0.42,0.575,0.075
332,19350,Dean Kremer,25,7.55,7.88,1.88,0.288,1.64,6.99,0.509,92.6,,,0.21,87.2,0.158,75.6,0.075,83.0,,,,,-1.26,,-0.33,-3.15,-5.8,,,0.256,0.6940000000000001,0.45299999999999996,0.7120000000000001,0.867,0.8190000000000001,0.45,0.5589999999999999,0.08199999999999999
268,14771,Emilio Pagan,30,4.83,9.81,3.83,0.23,1.17,5.22,0.609,95.0,0.377,86.5,,,,,0.011000000000000001,86.9,,,,,-0.46,0.03,,,-4.86,,,0.32,0.784,0.52,0.635,0.784,0.732,0.431,0.597,0.139
164,7982,Anthony Bass,33,3.82,8.51,2.42,0.236,1.29,4.93,0.345,95.4,0.499,85.9,,,,,,,0.008,87.8,,,-1.17,0.65,,,,-18.59,,0.307,0.6409999999999999,0.449,0.544,0.8590000000000001,0.735,0.426,0.635,0.11900000000000001
333,23592,Brett de Geus,23,7.56,7.38,1.64,0.302,1.74,5.07,0.239,93.8,,,0.243,88.4,0.191,82.4,0.004,86.5,,,,,-1.37,,0.73,-2.83,-30.58,,,0.262,0.6859999999999999,0.428,0.703,0.914,0.836,0.392,0.55,0.07
318,18555,Logan Allen,24,6.26,6.62,2.18,0.289,1.49,6.05,0.32899999999999996,92.7,0.317,81.7,,,0.08800000000000001,76.8,0.161,83.4,,,,,-1.71,0.27,,0.0,-1.15,,,0.276,0.701,0.445,0.752,0.857,0.8170000000000001,0.39799999999999996,0.5589999999999999,0.081
228,19932,Trevor Stephan,25,4.41,10.66,2.42,0.234,1.41,5.49,0.44799999999999995,96.2,0.321,83.8,,,,,0.081,87.0,,,,,-0.77,-0.39,,,-0.86,,,0.272,0.727,0.47200000000000003,0.589,0.79,0.725,0.439,0.585,0.13
337,20617,JC Mejia,24,8.25,8.08,1.96,0.284,1.61,6.15,0.325,92.7,0.237,82.8,,,0.065,80.4,0.115,87.6,,,,,-1.23,0.04,,0.98,-4.36,,,0.28,0.708,0.456,0.648,0.895,0.8059999999999999,0.41100000000000003,0.542,0.08900000000000001
296,10811,Mike Foltynewicz,29,5.44,6.28,2.69,0.257,1.26,6.02,0.415,93.6,0.23800000000000002,83.2,,,0.124,76.7,0.126,85.2,,,,,-0.87,-0.67,,-0.83,-1.4,,,0.278,0.711,0.47100000000000003,0.721,0.882,0.8290000000000001,0.446,0.618,0.081
331,4153,Jake Arrieta,35,7.39,7.57,1.89,0.313,1.77,6.17,0.31,91.4,,,0.239,88.3,0.154,80.4,0.07,86.9,,,,,-2.4,,-1.65,-0.37,-4.69,,,0.256,0.649,0.426,0.701,0.902,0.833,0.431,0.5820000000000001,0.071
322,20253,Griffin Jax,26,6.37,7.13,2.24,0.252,1.35,6.47,0.523,92.7,0.311,83.3,,,0.09,79.9,0.14,85.6,,,,,-0.64,-1.42,,-1.02,-2.86,,,0.313,0.706,0.48100000000000004,0.655,0.889,0.802,0.429,0.5920000000000001,0.095
335,4776,Matt Shoemaker,34,8.06,5.97,1.48,0.287,1.66,6.57,0.344,91.7,0.26,82.0,,,,,,,0.33,85.3,,,-2.64,-1.8,,,,-0.73,,0.345,0.7070000000000001,0.49200000000000005,0.6709999999999999,0.875,0.79,0.40399999999999997,0.6409999999999999,0.10300000000000001
325,18333,Alex Young,27,6.58,7.44,1.59,0.301,1.77,6.25,0.322,90.3,,,0.207,86.0,0.19,82.4,0.191,85.4,,,,,-0.4,,-3.56,0.76,-3.84,,,0.33899999999999997,0.703,0.48700000000000004,0.598,0.8420000000000001,0.741,0.406,0.557,0.126
329,15846,Adam Plutko,29,6.71,7.03,1.63,0.289,1.63,7.13,0.517,91.6,0.11,83.5,0.32299999999999995,87.8,0.07,77.0,,,,,,,-0.69,-6.72,-2.01,-0.03,,,,0.313,0.764,0.47600000000000003,0.728,0.826,0.785,0.363,0.518,0.10300000000000001
