,IDfg,Name,Age,ERA,K/9,K/BB,AVG,WHIP,FIP,FB%,FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%
287,15761,Joe Jimenez,24,4.34,11.77,3.56,0.231,1.26,3.76,0.469,95.4,0.23800000000000002,85.8,,,,,0.084,89.2,,,,,0.69,-0.14,,,-3.89,,,0.32799999999999996,0.688,0.49,0.602,0.7759999999999999,0.7120000000000001,0.44799999999999995,0.599,0.141
143,12718,Adrian Houser,26,3.67,9.0,2.84,0.242,1.26,3.86,0.273,94.4,0.10400000000000001,88.0,,,0.145,80.7,0.078,85.3,,,,,1.1,-1.64,,-0.78,-0.52,,,0.27699999999999997,0.6729999999999999,0.444,0.6659999999999999,0.846,0.7809999999999999,0.42100000000000004,0.616,0.09699999999999999
54,14843,Michael Lorenzen,26,3.01,7.61,2.24,0.235,1.27,3.91,0.285,95.9,0.09300000000000001,86.8,0.272,92.4,0.063,83.0,0.135,87.4,,,,,-0.13,-0.27,1.07,1.47,1.44,,,0.309,0.6809999999999999,0.469,0.6609999999999999,0.848,0.778,0.43,0.607,0.10400000000000001
195,11847,Chris Martin,33,3.88,9.43,10.2,0.258,1.11,3.37,0.31,95.5,0.152,85.0,0.177,91.2,,,,,0.092,88.5,,,1.21,-1.18,-1.31,,,2.06,,0.35700000000000004,0.706,0.521,0.6629999999999999,0.8540000000000001,0.785,0.47,0.6970000000000001,0.11199999999999999
274,5114,Jeurys Familia,28,4.3,9.95,2.09,0.244,1.45,3.66,0.316,96.1,0.275,88.1,,,,,,,0.057,92.4,,,-0.37,1.64,,,,1.86,,0.316,0.626,0.451,0.51,0.861,0.722,0.436,0.5489999999999999,0.125
43,6661,Alex Colome,29,2.93,8.86,2.89,0.209,1.12,3.74,0.331,94.9,,,0.623,90.4,,,,,,,,,-0.24,,1.47,,,,,0.321,0.746,0.501,0.51,0.862,0.732,0.423,0.603,0.134
222,11752,Luke Jackson,27,4.05,12.07,3.23,0.261,1.45,3.35,0.248,95.4,0.493,87.5,,,0.114,83.2,0.001,84.0,,,,,-0.69,1.12,,-1.77,-2.98,,,0.34600000000000003,0.687,0.48,0.505,0.841,0.693,0.391,0.635,0.147
56,5358,Jose Alvarez,30,3.02,8.11,2.75,0.247,1.29,3.61,0.308,91.5,0.207,82.4,0.063,86.8,,,0.18100000000000002,81.7,,,,,1.06,0.22,-2.95,,-0.64,,,0.348,0.701,0.503,0.6779999999999999,0.8490000000000001,0.7829999999999999,0.439,0.634,0.109
88,3132,Tony Watson,34,3.3,8.48,4.35,0.239,1.13,3.51,0.34700000000000003,92.7,0.153,84.6,,,,,0.337,85.8,,,,,0.34,-0.81,,,2.49,,,0.37799999999999995,0.6970000000000001,0.52,0.665,0.8140000000000001,0.754,0.444,0.687,0.128
98,3096,Kenley Jansen,31,3.34,10.83,4.91,0.205,1.02,3.77,0.436,92.2,0.08900000000000001,82.1,,,,,,,,,,,0.64,0.63,,,,,,0.363,0.713,0.524,0.621,0.7829999999999999,0.722,0.45799999999999996,0.667,0.146
115,4264,Mark Melancon,34,3.47,8.38,3.09,0.281,1.42,3.05,0.18899999999999997,91.9,,,0.518,91.6,0.3,82.3,0.028999999999999998,83.0,,,,,-3.53,,0.23,1.91,3.83,,,0.325,0.644,0.45299999999999996,0.626,0.8859999999999999,0.774,0.402,0.574,0.102
291,16588,Jonathan Holder,26,4.36,8.89,3.53,0.229,1.17,3.58,0.474,92.5,0.237,81.7,0.037000000000000005,85.6,0.011000000000000001,76.1,0.165,85.7,,,,,0.82,0.69,-5.22,-2.98,0.58,,,0.318,0.7040000000000001,0.483,0.655,0.838,0.77,0.429,0.629,0.111
78,17130,Raisel Iglesias,29,3.24,10.94,3.67,0.217,1.14,4.08,0.39299999999999996,95.3,0.28600000000000003,84.5,,,,,0.221,88.4,,,,,-0.58,1.39,,,1.96,,,0.341,0.68,0.486,0.555,0.767,0.6829999999999999,0.429,0.5770000000000001,0.154
9,14765,Julio Urias,22,2.37,9.9,3.41,0.195,1.04,3.25,0.39,95.1,0.17,84.6,,,0.061,77.3,0.162,82.2,,,,,2.02,0.63,,-2.89,0.58,,,0.363,0.7390000000000001,0.514,0.611,0.812,0.726,0.39899999999999997,0.599,0.141
16,14986,Giovanny Gallegos,26,2.53,11.07,5.53,0.182,0.87,3.2,0.46399999999999997,93.8,0.414,85.4,,,0.016,84.2,0.012,87.0,,,,,1.23,2.17,,-2.12,2.05,,,0.359,0.691,0.504,0.502,0.825,0.696,0.43799999999999994,0.66,0.153
33,19291,Zac Gallen,23,2.81,10.8,2.67,0.211,1.23,3.61,0.374,92.9,,,0.154,87.1,0.19,79.2,0.16,85.0,,,,,0.63,,-1.49,0.32,2.87,,,0.353,0.616,0.46,0.57,0.847,0.721,0.406,0.674,0.128
35,1514,Oliver Perez,37,2.84,11.22,4.79,0.204,1.01,2.75,0.35200000000000004,91.7,0.49200000000000005,78.7,,,,,,,,,,,1.56,0.88,,,,,,0.337,0.63,0.475,0.5579999999999999,0.802,0.711,0.473,0.645,0.13699999999999998
350,5003,Jake Diekman,32,4.68,11.71,2.14,0.224,1.46,3.64,0.289,95.4,0.415,84.2,,,,,0.001,90.0,,,,,0.4,-0.27,,,7.22,,,0.313,0.616,0.43799999999999994,0.517,0.8059999999999999,0.685,0.413,0.59,0.14
46,11710,Sam Dyson,31,2.98,7.53,3.36,0.226,1.07,3.47,0.258,93.7,0.073,82.9,0.18600000000000003,90.4,,,0.124,87.0,,,,,0.65,1.86,1.74,,0.71,,,0.317,0.7070000000000001,0.48700000000000004,0.693,0.86,0.799,0.435,0.621,0.098
313,6627,Brad Brach,33,4.46,9.23,2.03,0.274,1.61,3.7,0.324,93.9,0.18,85.0,0.042,90.9,,,0.217,86.2,,,,,-0.24,0.0,1.75,,-1.06,,,0.337,0.688,0.47700000000000004,0.632,0.8290000000000001,0.745,0.39799999999999996,0.606,0.121
361,4259,David Hernandez,34,4.73,9.96,3.19,0.242,1.28,3.76,0.442,93.3,0.252,85.8,,,0.175,81.3,0.019,87.5,,,,,0.26,0.73,,-1.92,2.51,,,0.336,0.7070000000000001,0.5,0.604,0.816,0.736,0.441,0.65,0.132
436,12880,Tyler Anderson,29,5.31,8.56,2.67,0.257,1.36,4.89,0.385,91.8,,,0.276,87.6,0.040999999999999995,73.7,0.233,81.1,,,,,-1.26,,-0.19,0.2,0.39,,,0.3,0.7040000000000001,0.489,0.598,0.84,0.7609999999999999,0.467,0.647,0.11699999999999999
81,19249,Seranthony Dominguez,24,3.27,11.21,3.03,0.185,1.09,3.2,0.289,97.8,0.293,89.2,,,,,0.059000000000000004,91.1,,,,,0.59,2.44,,,0.1,,,0.303,0.68,0.46799999999999997,0.502,0.7809999999999999,0.68,0.439,0.604,0.15
168,9817,Sergio Romo,36,3.81,9.52,3.65,0.234,1.19,3.87,0.445,86.3,0.5870000000000001,77.2,,,,,0.139,80.3,,,,,-0.69,1.32,,,-1.06,,,0.366,0.645,0.469,0.6,0.821,0.7120000000000001,0.37,0.638,0.135
280,16350,Ryan Borucki,25,4.31,6.3,1.87,0.268,1.44,4.06,0.345,91.6,0.188,80.4,,,,,0.231,83.3,,,,,-0.43,-0.53,,,0.04,,,0.307,0.655,0.444,0.721,0.895,0.823,0.395,0.527,0.079
7,19479,Aaron Civale,24,2.34,7.18,2.88,0.21,1.04,3.4,0.374,92.6,0.153,83.8,0.287,88.0,0.11,75.6,0.065,84.1,,,,,1.42,2.42,0.88,-0.18,-0.69,,,0.305,0.7090000000000001,0.452,0.732,0.86,0.805,0.363,0.617,0.08800000000000001
351,13218,Michael Fulmer,25,4.69,7.48,2.39,0.252,1.31,4.52,0.337,95.8,0.249,86.1,,,,,0.14300000000000002,88.0,,,,,-0.02,0.28,,,-1.62,,,0.336,0.703,0.5,0.6759999999999999,0.857,0.79,0.449,0.627,0.105
225,6895,Chase Anderson,31,4.06,7.64,2.36,0.231,1.23,5.04,0.444,92.9,,,0.121,89.8,0.14300000000000002,77.1,0.217,82.5,,,,,-0.27,,0.65,-1.05,1.18,,,0.314,0.71,0.48,0.7020000000000001,0.845,0.7909999999999999,0.42,0.626,0.1
179,13942,Brent Suter,28,3.84,7.45,4.95,0.241,1.1,4.18,0.376,86.8,0.055,78.2,,,0.109,73.9,0.136,80.3,,,,,0.55,2.15,,-1.51,-0.69,,,0.33,0.675,0.485,0.6709999999999999,0.855,0.7859999999999999,0.449,0.691,0.10400000000000001
226,3254,Jeff Samardzija,34,4.06,6.77,2.27,0.23,1.21,4.76,0.424,92.0,0.201,85.4,0.203,89.4,0.043,76.5,,,0.081,82.3,,,0.21,1.12,1.4,-3.47,,-1.56,,0.304,0.7090000000000001,0.473,0.737,0.865,0.818,0.419,0.597,0.086
462,11713,Matt Harvey,29,5.53,7.13,2.58,0.267,1.37,5.06,0.353,93.8,0.252,88.1,,,0.079,82.2,0.11,86.8,,,,,-0.85,1.21,,-2.53,-2.06,,,0.264,0.705,0.475,0.653,0.861,0.8009999999999999,0.478,0.63,0.095
53,6398,Trevor May,28,3.01,11.54,3.71,0.192,1.06,3.54,0.40700000000000003,95.2,0.14300000000000002,84.5,,,0.136,78.4,0.102,87.1,,,,,1.73,-1.17,,-1.54,2.97,,,0.289,0.7040000000000001,0.467,0.532,0.7979999999999999,0.7040000000000001,0.428,0.585,0.138
299,4141,Derek Holland,32,4.4,8.84,2.24,0.24,1.36,4.61,0.37200000000000005,91.9,0.182,81.4,,,0.16699999999999998,79.1,0.055,83.0,0.01,84.5,,,-0.05,-0.73,,0.47,-2.32,0.71,,0.304,0.672,0.46299999999999997,0.653,0.845,0.773,0.43200000000000005,0.632,0.105
453,11490,Aaron Sanchez,26,5.45,7.65,1.6,0.268,1.6,5.02,0.309,93.7,,,,,0.182,78.6,0.213,88.2,,,,,-0.65,,,-1.03,-0.13,,,0.272,0.672,0.435,0.655,0.867,0.789,0.408,0.594,0.092
133,12918,Archie Bradley,26,3.58,10.17,2.89,0.235,1.29,3.56,0.318,95.6,,,0.003,87.4,0.213,81.7,0.028999999999999998,88.5,,,,,0.34,,6.89,0.71,0.05,,,0.315,0.669,0.46799999999999997,0.6920000000000001,0.867,0.8,0.433,0.638,0.094
343,11964,Taylor Cole,29,4.62,9.14,2.47,0.24,1.3,3.31,0.248,93.0,0.278,86.9,,,0.022000000000000002,81.9,0.28300000000000003,86.8,,,,,-0.13,0.61,,4.87,1.33,,,0.321,0.695,0.462,0.578,0.835,0.7240000000000001,0.37799999999999995,0.5820000000000001,0.128
234,7803,Richard Bleier,32,4.09,4.6,3.75,0.288,1.28,3.64,0.215,88.7,0.07,79.0,0.251,86.9,,,0.046,81.4,,,,,1.0,-1.83,-0.65,,-3.12,,,0.32899999999999996,0.726,0.517,0.71,0.907,0.841,0.474,0.633,0.08199999999999999
334,16159,Jace Fry,24,4.57,11.68,2.19,0.204,1.35,3.83,0.28300000000000003,92.7,0.41,88.2,,,0.209,77.7,0.08800000000000001,85.3,,,,,-0.82,1.02,,-0.31,2.43,,,0.312,0.596,0.42,0.42700000000000005,0.851,0.6559999999999999,0.381,0.531,0.14400000000000002
336,19867,Griffin Canning,23,4.58,9.56,3.2,0.231,1.22,4.37,0.445,93.9,0.292,89.0,,,0.16,82.0,0.127,89.1,,,,,-0.61,0.51,,0.85,0.49,,,0.319,0.667,0.452,0.503,0.843,0.695,0.38299999999999995,0.578,0.138
238,14993,Scott Barlow,26,4.11,11.29,2.68,0.241,1.41,3.43,0.365,93.5,0.408,83.5,,,0.13699999999999998,76.9,0.01,86.1,,,,,0.16,0.21,,0.99,-8.85,,,0.345,0.645,0.466,0.5489999999999999,0.8270000000000001,0.7040000000000001,0.40299999999999997,0.5920000000000001,0.138
236,14509,Dereck Rodriguez,27,4.1,6.63,2.22,0.244,1.28,4.63,0.358,91.1,0.127,86.3,,,0.179,75.5,0.18600000000000003,84.4,,,,,-0.82,0.48,,0.5,0.76,,,0.287,0.672,0.451,0.69,0.882,0.812,0.428,0.573,0.085
379,6249,Trevor Cahill,31,4.83,7.67,2.26,0.247,1.32,4.79,0.308,91.8,0.185,86.9,,,0.187,79.8,0.237,83.7,,,,,-1.17,0.43,,-0.63,0.81,,,0.28600000000000003,0.653,0.441,0.564,0.867,0.754,0.424,0.5770000000000001,0.109
107,8241,David Robertson,34,3.42,11.44,3.03,0.19,1.13,3.24,0.379,92.3,0.142,86.3,,,0.41600000000000004,83.7,0.002,88.0,,,,,-0.21,2.1,,1.38,-4.5,,,0.294,0.65,0.435,0.474,0.85,0.6970000000000001,0.396,0.56,0.132
298,4869,Mike Montgomery,29,4.4,6.49,2.12,0.286,1.47,4.61,0.265,91.7,,,0.11599999999999999,87.5,0.214,77.5,0.205,83.7,,,,,-1.26,,-0.96,-0.96,1.48,,,0.324,0.643,0.45299999999999996,0.665,0.8859999999999999,0.792,0.40700000000000003,0.621,0.094
82,14771,Emilio Pagan,28,3.27,10.84,4.97,0.203,1.0,4.06,0.511,94.7,0.33,86.5,,,0.011000000000000001,80.6,0.02,87.1,,,,,0.55,1.09,,-3.18,0.98,,,0.345,0.754,0.536,0.606,0.754,0.703,0.467,0.616,0.159
316,18655,A.J. Minter,25,4.47,10.32,2.31,0.259,1.52,3.33,0.348,96.4,,,0.467,91.6,,,0.078,86.2,,,,,-0.98,,0.96,,1.44,,,0.33399999999999996,0.7170000000000001,0.495,0.551,0.805,0.706,0.42100000000000004,0.57,0.146
94,4776,Matt Shoemaker,32,3.32,8.6,3.0,0.207,1.07,3.64,0.35200000000000004,90.9,0.204,82.1,,,0.023,77.1,,,0.304,84.8,,,0.93,-0.35,,0.02,,1.97,,0.34600000000000003,0.662,0.48,0.552,0.848,0.725,0.423,0.685,0.132
229,17186,Dinelson Lamet,26,4.07,12.95,3.5,0.223,1.26,3.91,0.363,96.1,0.439,85.7,,,,,0.015,92.2,,,,,-1.47,2.27,,,0.83,,,0.315,0.653,0.461,0.44299999999999995,0.856,0.695,0.431,0.601,0.14
335,5221,Wade LeBlanc,34,4.57,7.05,3.13,0.265,1.3,4.8,0.413,86.2,0.002,75.9,0.275,83.7,0.09699999999999999,72.5,0.303,78.2,,,,,-0.83,-14.36,0.61,-1.02,0.0,,,0.331,0.6579999999999999,0.46399999999999997,0.715,0.853,0.795,0.40700000000000003,0.65,0.095
279,16980,Daniel Mengden,26,4.31,5.85,2.15,0.238,1.23,4.69,0.392,91.8,0.157,83.1,0.091,86.5,0.10099999999999999,72.4,0.12300000000000001,82.4,,,,,-0.37,1.62,-0.92,-0.24,0.18,,,0.28600000000000003,0.6659999999999999,0.45899999999999996,0.736,0.9,0.8440000000000001,0.455,0.614,0.07200000000000001
487,17030,Ariel Jurado,23,5.85,5.24,1.91,0.296,1.51,5.07,0.305,92.2,0.132,85.2,,,0.09,79.8,0.11800000000000001,85.0,,,,,-1.08,-2.8,,0.99,0.74,,,0.27,0.69,0.45899999999999996,0.752,0.9159999999999999,0.863,0.45,0.616,0.063
165,8004,Marcus Walden,30,3.79,8.74,2.57,0.217,1.19,3.43,0.26,94.1,0.34,85.6,0.28800000000000003,91.5,,,,,,,,,-1.03,1.15,2.61,,,,,0.34700000000000003,0.688,0.48100000000000004,0.534,0.885,0.73,0.392,0.614,0.13
124,13360,Cam Bedrosian,27,3.52,8.69,2.52,0.233,1.27,3.98,0.326,93.0,0.478,83.2,,,,,0.0,92.0,0.006,86.2,,,-0.26,1.45,,,-2.64,-9.23,,0.268,0.608,0.41700000000000004,0.545,0.8809999999999999,0.76,0.43799999999999994,0.616,0.1
269,4371,Jeremy Hellickson,32,4.28,6.56,2.38,0.248,1.27,4.84,0.354,89.2,,,0.129,86.5,0.2,76.0,0.23600000000000002,80.6,,,,,-0.29,,-1.37,-0.17,1.29,,,0.303,0.63,0.446,0.7490000000000001,0.88,0.83,0.43700000000000006,0.644,0.076
328,7059,James Shields,36,4.53,6.77,1.97,0.242,1.31,5.09,0.431,89.4,,,0.23399999999999999,86.4,0.225,76.7,0.177,83.4,,,,,-0.32,,-0.24,-0.53,-0.03,,,0.298,0.6759999999999999,0.452,0.621,0.8690000000000001,0.7709999999999999,0.406,0.568,0.10300000000000001
421,19312,Cal Quantrill,24,5.16,7.78,3.18,0.257,1.3,4.28,0.35,94.5,0.213,86.5,,,0.038,79.4,0.18100000000000002,84.7,,,,,0.83,-0.49,,-2.36,-1.02,,,0.335,0.727,0.485,0.7240000000000001,0.848,0.795,0.381,0.573,0.099
498,14825,Dylan Covey,27,6.09,6.59,1.65,0.277,1.57,4.93,0.273,94.2,0.111,85.4,0.113,90.9,0.06,81.0,,,0.138,85.3,,,-0.49,-2.78,-1.83,-2.15,,1.09,,0.264,0.6579999999999999,0.447,0.6970000000000001,0.905,0.8390000000000001,0.46299999999999997,0.605,0.07200000000000001
92,5640,Tyler Clippard,34,3.31,10.26,3.92,0.198,1.02,4.07,0.583,90.5,,,0.062,83.7,0.023,74.5,0.31,78.5,0.18600000000000003,82.1,,,0.98,,-3.46,1.08,1.75,-0.67,,0.33399999999999996,0.73,0.5,0.595,0.795,0.7170000000000001,0.419,0.65,0.141
315,11384,Tommy Kahnle,29,4.46,12.54,3.37,0.214,1.22,3.57,0.322,96.0,0.044000000000000004,83.3,,,,,0.48200000000000004,89.6,,,,,-1.28,-3.37,,,2.26,,,0.32899999999999996,0.701,0.489,0.528,0.736,0.6559999999999999,0.429,0.606,0.168
39,8280,Tony Sipp,35,2.87,9.05,2.73,0.21,1.14,2.81,0.405,91.3,0.305,83.1,,,,,0.18600000000000003,78.7,,,,,1.09,0.96,,,0.89,,,0.29,0.73,0.47200000000000003,0.544,0.815,0.7170000000000001,0.41200000000000003,0.584,0.133
177,11804,Hector Neris,30,3.82,12.88,4.13,0.211,1.14,3.92,0.395,94.6,0.015,88.2,,,,,,,0.5870000000000001,86.7,,,-0.4,-9.48,,,,1.2,,0.353,0.688,0.486,0.46399999999999997,0.746,0.624,0.4,0.596,0.183
424,14682,Luis Perdomo,26,5.17,7.25,2.35,0.28,1.47,3.85,0.27699999999999997,93.8,0.309,86.3,,,,,0.107,87.9,,,,,-0.64,0.45,,,1.53,,,0.303,0.654,0.452,0.713,0.888,0.821,0.423,0.6629999999999999,0.081
441,7731,Juan Nicasio,32,5.34,9.87,3.77,0.297,1.52,3.46,0.336,93.7,0.371,87.0,,,0.001,80.0,0.003,87.2,,,,,-0.2,-1.24,,-3.61,2.41,,,0.317,0.718,0.499,0.725,0.8370000000000001,0.7979999999999999,0.455,0.635,0.10099999999999999
91,16110,Daniel Ponce de Leon,27,3.31,9.15,2.13,0.205,1.21,3.98,0.397,93.4,,,0.158,89.3,0.063,77.7,0.11,83.2,,,,,1.58,,0.62,-1.14,-0.76,,,0.314,0.758,0.501,0.721,0.79,0.765,0.42200000000000004,0.561,0.11800000000000001
312,9761,Joe Kelly,31,4.46,10.0,2.41,0.236,1.37,3.66,0.233,98.0,0.085,88.0,,,0.263,86.1,0.11699999999999999,87.7,,,,,0.14,-0.21,,0.9,-0.87,,,0.26899999999999996,0.632,0.433,0.611,0.8340000000000001,0.758,0.451,0.569,0.105
18,6483,Steve Cishek,33,2.55,9.04,2.37,0.193,1.12,3.97,0.34600000000000003,90.4,0.387,78.3,,,,,0.005,83.8,,,,,0.95,0.85,,,-0.7,,,0.301,0.6,0.42100000000000004,0.653,0.828,0.753,0.401,0.573,0.10400000000000001
142,9939,Brandon Kintzler,33,3.67,6.96,2.6,0.251,1.25,3.84,0.285,92.6,0.091,86.7,,,,,0.126,87.7,,,,,0.58,-1.78,,,0.94,,,0.302,0.6409999999999999,0.45,0.721,0.899,0.8320000000000001,0.43700000000000006,0.616,0.076
112,2391,Hector Rondon,31,3.46,8.65,2.88,0.246,1.29,3.89,0.332,97.0,0.34700000000000003,86.8,,,,,0.043,91.1,,,,,0.57,0.21,,,-4.42,,,0.311,0.696,0.47700000000000004,0.586,0.861,0.759,0.43,0.606,0.115
93,19755,Shohei Ohtani,23,3.31,10.97,2.86,0.202,1.16,3.57,0.368,96.7,0.24600000000000002,81.5,,,0.066,73.9,,,0.22399999999999998,87.3,,,-1.08,1.58,,1.28,,4.06,,0.27399999999999997,0.6629999999999999,0.44299999999999995,0.409,0.789,0.6559999999999999,0.435,0.55,0.152
239,16814,Tim Hill,29,4.11,8.54,3.0,0.236,1.22,3.67,0.222,90.6,0.23600000000000002,79.3,,,,,,,,,,,0.63,0.05,,,,,,0.304,0.6679999999999999,0.478,0.741,0.861,0.821,0.479,0.63,0.086
175,9866,Chaz Roe,32,3.82,10.48,2.51,0.223,1.29,3.67,0.34299999999999997,92.3,0.5920000000000001,81.3,0.035,87.1,,,0.001,89.0,,,,,-0.44,1.56,-0.56,,-2.98,,,0.281,0.562,0.40299999999999997,0.581,0.853,0.746,0.434,0.5579999999999999,0.102
79,19206,Dakota Hudson,24,3.25,6.91,1.49,0.235,1.4,4.78,0.21,94.0,0.23800000000000002,87.4,0.038,91.4,0.086,81.9,0.023,88.2,,,,,-0.01,0.69,2.56,-0.64,-1.14,,,0.275,0.659,0.43700000000000006,0.583,0.887,0.777,0.42200000000000004,0.5660000000000001,0.098
337,18356,Jaime Barria,22,4.58,7.34,2.34,0.255,1.33,5.22,0.445,91.4,0.406,82.8,,,,,0.15,82.9,,,,,-1.49,1.22,,,-1.41,,,0.294,0.68,0.449,0.6609999999999999,0.8540000000000001,0.779,0.402,0.563,0.099
431,13761,Chris Stratton,28,5.25,7.37,2.08,0.28,1.51,4.63,0.327,91.4,0.16699999999999998,84.0,,,0.141,77.5,0.09,84.3,,,,,0.19,-1.38,,-1.69,-2.37,,,0.28600000000000003,0.685,0.46299999999999997,0.664,0.871,0.8,0.44299999999999995,0.611,0.092
325,7872,Tyson Ross,31,4.52,7.15,1.84,0.244,1.37,4.69,0.27399999999999997,90.9,0.385,84.5,0.175,89.0,,,0.006999999999999999,86.4,,,,,-0.11,0.57,-2.18,,-1.38,,,0.299,0.614,0.42200000000000004,0.6679999999999999,0.909,0.805,0.391,0.5770000000000001,0.08199999999999999
60,13549,Richard Rodriguez,29,3.07,10.09,3.6,0.233,1.2,3.87,0.449,93.1,0.19699999999999998,81.2,,,,,0.003,86.8,,,,,1.14,-1.96,,,-3.03,,,0.325,0.6809999999999999,0.49,0.588,0.8370000000000001,0.748,0.46299999999999997,0.677,0.12300000000000001
126,10843,Adam Kolarek,30,3.53,6.45,3.05,0.249,1.2,3.62,0.21899999999999997,89.6,0.102,77.0,0.006,83.1,0.002,73.0,0.14300000000000002,82.0,,,,,1.28,-0.23,-5.23,-24.56,-0.59,,,0.371,0.643,0.485,0.657,0.8740000000000001,0.777,0.418,0.627,0.10800000000000001
163,14375,Amir Garrett,27,3.78,11.27,2.48,0.226,1.34,4.01,0.33,95.2,0.452,85.0,,,,,0.018000000000000002,84.5,,,,,-0.97,2.16,,,-4.88,,,0.312,0.649,0.449,0.5,0.784,0.667,0.408,0.575,0.149
254,8823,Oliver Drake,31,4.17,10.5,3.36,0.226,1.2,3.58,0.299,93.0,0.011000000000000001,84.2,,,0.047,80.1,,,0.507,84.0,,,0.18,-4.38,,-0.36,,1.01,,0.321,0.687,0.483,0.522,0.7829999999999999,0.687,0.44299999999999995,0.589,0.151
10,3240,Zack Britton,30,2.38,7.68,1.64,0.188,1.18,3.93,0.1,94.8,0.106,80.9,,,,,,,,,,,1.05,3.01,,,,,,0.309,0.599,0.414,0.5670000000000001,0.866,0.723,0.361,0.534,0.115
190,6499,Blaine Hardy,31,3.87,6.56,2.71,0.236,1.17,4.57,0.397,88.0,0.267,84.0,,,0.128,76.0,0.311,79.5,,,,,-1.85,0.67,,-0.43,1.91,,,0.327,0.644,0.462,0.6920000000000001,0.871,0.7979999999999999,0.426,0.657,0.09300000000000001
243,9784,Garrett Richards,31,4.13,10.38,2.45,0.228,1.34,4.3,0.313,95.8,0.379,89.2,,,0.107,81.1,0.001,90.0,,,,,-1.2,1.09,,0.96,-3.89,,,0.278,0.611,0.424,0.502,0.873,0.737,0.439,0.5529999999999999,0.11199999999999999
443,6562,Alex Cobb,31,5.36,6.01,2.44,0.287,1.45,5.33,0.314,92.0,,,,,0.215,81.7,0.272,86.5,,,,,-0.6,,,-3.01,-0.69,,,0.317,0.644,0.455,0.715,0.91,0.8320000000000001,0.423,0.601,0.077
138,5615,Ryan Brasier,31,3.63,9.07,3.21,0.21,1.1,3.82,0.444,96.4,0.325,85.3,,,,,0.07200000000000001,87.6,,,,,1.03,1.08,,,-2.25,,,0.389,0.741,0.5379999999999999,0.546,0.83,0.7120000000000001,0.424,0.6659999999999999,0.155
220,13607,Carl Edwards Jr.,27,4.04,11.22,1.91,0.189,1.35,3.62,0.44,94.4,,,,,0.235,80.0,0.009000000000000001,90.3,,,,,0.58,,,0.93,1.37,,,0.307,0.695,0.467,0.584,0.792,0.711,0.41200000000000003,0.58,0.135
392,10836,Asher Wojciechowski,30,4.92,8.74,2.86,0.247,1.31,5.3,0.512,91.6,0.247,80.7,0.192,85.8,,,0.022000000000000002,85.4,,,,,-0.29,-1.22,0.82,,-7.89,,,0.33799999999999997,0.7,0.486,0.631,0.857,0.764,0.409,0.562,0.115
494,4538,Jason Hammel,35,6.02,6.52,2.36,0.311,1.63,4.55,0.396,91.8,0.37799999999999995,85.1,,,0.066,77.0,0.040999999999999995,84.7,,,,,-1.32,-0.97,,-2.23,-4.15,,,0.335,0.6759999999999999,0.488,0.677,0.89,0.809,0.44799999999999995,0.662,0.09300000000000001
219,15047,Austin Voth,27,4.02,8.84,2.89,0.217,1.14,4.27,0.42,92.5,0.113,86.6,,,0.198,79.3,0.084,86.0,,,,,1.04,-1.87,,1.46,-2.75,,,0.295,0.6829999999999999,0.46299999999999997,0.633,0.816,0.7509999999999999,0.434,0.607,0.11599999999999999
329,15832,Paul Fry,26,4.55,8.62,2.07,0.242,1.38,4.08,0.222,91.0,0.452,83.9,,,,,0.01,87.7,,,,,0.06,0.15,,,3.61,,,0.275,0.638,0.423,0.5770000000000001,0.8759999999999999,0.7609999999999999,0.40700000000000003,0.536,0.10099999999999999
212,15043,Lou Trivino,26,3.96,9.34,2.24,0.228,1.31,4.07,0.349,97.5,,,0.36700000000000005,92.3,0.085,80.3,0.027000000000000003,87.7,,,,,-0.46,,1.64,2.01,-1.31,,,0.34,0.695,0.495,0.557,0.835,0.727,0.434,0.595,0.135
273,12800,Noe Ramirez,29,4.29,10.37,3.48,0.234,1.22,4.16,0.389,89.8,0.33299999999999996,77.7,,,,,0.309,84.4,,,,,0.49,-0.82,,,1.02,,,0.314,0.632,0.447,0.5670000000000001,0.8320000000000001,0.7240000000000001,0.418,0.599,0.12300000000000001
197,15288,Adam Cimber,27,3.89,7.13,2.75,0.257,1.28,3.85,0.225,86.0,0.28300000000000003,77.0,,,,,,,,,,,0.81,-0.38,,,,,,0.353,0.708,0.522,0.7090000000000001,0.873,0.815,0.47700000000000004,0.648,0.09699999999999999
209,14814,Buck Farmer,28,3.94,8.54,2.0,0.246,1.42,4.17,0.35100000000000003,94.7,0.027999999999999997,81.7,,,0.182,81.8,0.255,87.5,,,,,-0.39,-2.29,,0.72,0.31,,,0.301,0.6829999999999999,0.45399999999999996,0.604,0.8340000000000001,0.742,0.401,0.629,0.11699999999999999
102,4070,Pedro Strop,34,3.38,9.41,2.59,0.193,1.11,3.88,0.337,94.4,0.345,83.5,0.243,88.6,,,,,0.036000000000000004,88.9,,,-0.42,2.4,1.52,,,-0.22,,0.376,0.675,0.489,0.513,0.8590000000000001,0.693,0.37799999999999995,0.5670000000000001,0.15
