,IDfg,Name,Age,ERA,K/9,K/BB,AVG,WHIP,FIP,FB%,FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%
346,15046,Trevor Gott,27,5.46,9.09,2.6,0.222,1.23,4.72,0.441,94.8,0.027999999999999997,88.4,,,0.19,81.5,0.035,89.1,,,,,1.03,2.55,,-2.74,0.63,,,0.275,0.7290000000000001,0.465,0.6459999999999999,0.841,0.774,0.418,0.5760000000000001,0.105
326,14078,Michael Wacha,28,5.15,7.9,2.27,0.29,1.56,5.54,0.32299999999999995,93.2,,,0.177,89.2,0.083,75.3,0.249,85.9,,,,,-1.59,,-1.23,-2.45,1.25,,,0.312,0.72,0.48100000000000004,0.725,0.8390000000000001,0.7959999999999999,0.415,0.568,0.098
175,19268,Justin Dunn,24,4.13,7.39,1.08,0.177,1.39,6.44,0.47600000000000003,91.4,0.162,83.0,,,0.222,79.5,0.064,87.2,,,,,1.04,0.3,,-1.55,-2.72,,,0.222,0.644,0.39899999999999997,0.7190000000000001,0.8420000000000001,0.802,0.419,0.57,0.079
380,2608,Jhoulys Chacin,31,6.06,8.64,2.12,0.275,1.57,5.91,0.38799999999999996,90.1,0.495,79.9,0.006,87.3,0.004,76.4,0.043,81.7,0.015,85.5,,,-2.97,0.85,-2.14,1.6,-0.37,-4.08,,0.255,0.6509999999999999,0.42200000000000004,0.7120000000000001,0.8740000000000001,0.8170000000000001,0.42,0.573,0.077
411,11694,Nick Kingham,27,7.28,7.44,1.84,0.333,1.85,5.48,0.374,91.6,0.013999999999999999,82.1,0.13699999999999998,90.5,0.192,80.1,0.16899999999999998,85.2,,,,,-1.92,-11.77,-1.04,-1.34,-1.89,,,0.34,0.672,0.47100000000000003,0.754,0.871,0.82,0.395,0.552,0.085
124,3132,Tony Watson,35,3.75,7.0,3.73,0.244,1.17,4.69,0.35100000000000003,92.3,0.115,84.3,,,,,0.406,85.5,,,,,0.45,-2.86,,,1.01,,,0.39899999999999997,0.688,0.516,0.665,0.826,0.752,0.40399999999999997,0.6809999999999999,0.128
301,4869,Mike Montgomery,30,4.95,6.82,2.09,0.308,1.6,5.48,0.263,91.9,,,0.159,87.0,0.20199999999999999,77.6,0.212,84.3,,,,,-1.64,,-0.89,-1.7,-0.2,,,0.332,0.654,0.447,0.662,0.9179999999999999,0.7959999999999999,0.35700000000000004,0.616,0.091
184,17237,Austin Brice,28,4.2,9.93,2.29,0.22,1.32,4.89,0.36,93.4,0.424,81.8,,,,,0.033,87.2,,,,,0.52,-0.35,,,-9.5,,,0.316,0.659,0.45399999999999996,0.598,0.828,0.733,0.40399999999999997,0.605,0.121
318,5114,Jeurys Familia,30,5.09,8.93,1.41,0.251,1.65,4.89,0.28600000000000003,96.2,0.273,88.7,,,,,,,0.09300000000000001,92.0,,,-0.5,0.46,,,,-0.5,,0.297,0.589,0.415,0.58,0.86,0.741,0.405,0.574,0.10800000000000001
325,15761,Joe Jimenez,25,5.14,11.37,3.59,0.253,1.34,5.22,0.467,94.9,0.271,85.5,,,,,0.062,89.2,,,,,-0.09,0.68,,,-12.15,,,0.349,0.679,0.501,0.599,0.78,0.7120000000000001,0.46,0.6559999999999999,0.14400000000000002
345,6249,Trevor Cahill,32,5.44,7.92,2.11,0.254,1.41,5.75,0.35200000000000004,91.6,0.168,85.7,,,0.22,79.3,0.244,83.3,,,,,-1.83,0.34,,-0.29,-0.37,,,0.272,0.654,0.436,0.5870000000000001,0.867,0.767,0.429,0.585,0.102
65,9456,Ryan Buchter,33,3.16,10.17,2.0,0.24,1.48,5.3,0.47,92.5,,,0.131,89.3,0.23399999999999999,77.8,,,,,,,-0.96,,-2.22,2.04,,,,0.265,0.723,0.46299999999999997,0.63,0.8109999999999999,0.752,0.431,0.555,0.115
359,13194,Joe Biagini,29,5.61,8.35,2.13,0.292,1.61,5.53,0.259,94.0,0.284,87.9,,,0.095,77.2,0.10099999999999999,87.0,,,,,-2.48,0.71,,-0.18,2.02,,,0.32299999999999995,0.684,0.45399999999999996,0.6409999999999999,0.8370000000000001,0.748,0.36200000000000004,0.552,0.114
143,15136,Jake Newberry,25,3.91,9.0,1.89,0.245,1.45,5.41,0.469,93.7,0.473,83.5,,,,,0.032,87.1,,,,,-2.15,1.66,,,5.41,,,0.304,0.698,0.44299999999999995,0.508,0.841,0.693,0.35100000000000003,0.528,0.136
259,12997,Colten Brewer,27,4.59,8.63,1.6,0.278,1.72,5.14,0.253,94.7,0.14300000000000002,88.6,0.429,93.5,0.40700000000000003,81.7,0.003,87.3,,,,,-5.42,0.14,-0.69,-1.33,2.54,,,0.304,0.66,0.447,0.588,0.8690000000000001,0.755,0.402,0.568,0.11
405,19558,Geoff Hartlieb,26,6.91,8.95,1.54,0.293,1.83,5.35,0.266,95.1,0.303,83.8,,,,,0.06,90.0,,,,,-1.18,-1.86,,,-0.9,,,0.297,0.705,0.466,0.6679999999999999,0.835,0.773,0.415,0.555,0.106
381,5221,Wade LeBlanc,34,6.08,6.58,2.69,0.29,1.47,5.68,0.392,86.2,0.004,75.7,0.29600000000000004,84.0,0.109,72.5,0.315,78.7,,,,,-1.6,-3.37,-0.59,-2.16,-0.04,,,0.321,0.669,0.466,0.6859999999999999,0.8590000000000001,0.789,0.415,0.674,0.098
330,18361,Thomas Eshelman,26,5.22,4.84,1.9,0.284,1.43,6.56,0.413,85.9,0.226,79.4,,,0.168,76.4,0.156,79.0,,,,,-0.84,-0.07,,0.0,-4.19,,,0.294,0.672,0.46399999999999997,0.728,0.922,0.8540000000000001,0.45,0.56,0.068
370,2859,Ross Detwiler,33,5.84,6.15,1.91,0.292,1.53,6.25,0.32899999999999996,91.4,0.065,83.3,0.149,88.1,0.11599999999999999,78.2,0.142,84.9,,,,,-0.35,0.13,-3.68,-0.34,-3.27,,,0.295,0.7,0.474,0.722,0.892,0.833,0.44299999999999995,0.578,0.079
379,15200,Glenn Sparkman,27,6.0,5.3,1.98,0.296,1.52,5.82,0.396,93.5,0.094,83.2,,,0.18,79.4,0.127,85.8,,,,,-0.35,-2.4,,-3.07,-1.25,,,0.28,0.728,0.48,0.6990000000000001,0.9079999999999999,0.841,0.447,0.616,0.077
391,8110,Bryan Shaw,32,6.35,7.15,1.77,0.266,1.5,5.37,0.303,93.0,0.1,83.2,0.738,92.6,0.09,80.9,0.071,83.9,,,,,-6.2,-2.56,-0.06,-4.44,-1.23,,,0.256,0.7340000000000001,0.451,0.581,0.873,0.775,0.409,0.564,0.10099999999999999
409,17432,Jeff Hoffman,27,7.19,8.67,2.05,0.295,1.66,6.31,0.42200000000000004,93.9,0.006999999999999999,83.8,,,0.263,77.2,0.152,84.8,,,,,-2.23,1.34,,0.35,-2.08,,,0.29100000000000004,0.687,0.46299999999999997,0.6779999999999999,0.866,0.799,0.433,0.568,0.09300000000000001
367,12664,Jerad Eickhoff,28,5.71,7.87,2.83,0.258,1.3,6.51,0.462,89.5,0.293,83.8,,,0.316,74.6,,,,,,,-1.98,-0.71,,0.59,,,,0.275,0.669,0.446,0.638,0.82,0.7559999999999999,0.434,0.637,0.109
406,5365,Manny Banuelos,28,6.93,7.82,1.33,0.299,1.84,6.57,0.42200000000000004,91.7,0.336,85.4,,,0.105,78.9,0.08199999999999999,82.6,,,,,-1.38,-1.01,,-1.76,-2.5,,,0.268,0.6779999999999999,0.428,0.619,0.888,0.785,0.39,0.562,0.092
273,3237,T.J. McFarland,31,4.7,5.17,1.76,0.308,1.59,4.98,0.19899999999999998,89.2,0.17800000000000002,80.0,,,,,0.162,82.0,,,,,-0.62,-1.81,,,-1.78,,,0.36,0.7040000000000001,0.47600000000000003,0.701,0.917,0.8079999999999999,0.336,0.57,0.091
392,19665,Kyle Wright,23,6.4,7.49,1.3,0.265,1.66,5.99,0.32,94.4,0.248,87.9,,,0.127,81.7,0.12,87.3,,,,,-0.79,1.79,,-1.12,-2.7,,,0.27399999999999997,0.677,0.425,0.618,0.885,0.777,0.375,0.59,0.095
396,14457,Adam Conley,29,6.53,7.86,1.83,0.303,1.73,5.19,0.379,95.4,0.214,85.1,,,,,0.16899999999999998,86.5,,,,,-0.58,0.42,,,-5.49,,,0.313,0.754,0.507,0.64,0.875,0.794,0.44,0.629,0.105
360,12938,Gabriel Ynoa,26,5.61,5.45,2.58,0.279,1.37,6.2,0.379,93.5,0.266,84.2,,,0.037000000000000005,80.4,0.134,85.9,,,,,-1.14,-0.35,,2.11,-1.74,,,0.324,0.735,0.499,0.677,0.898,0.816,0.426,0.627,0.092
383,13763,Dominic Leone,28,6.08,11.09,2.3,0.265,1.59,5.45,0.39,94.2,0.191,84.0,0.348,89.9,,,0.009000000000000001,88.5,,,,,-3.08,1.72,0.93,,-4.02,,,0.37799999999999995,0.7040000000000001,0.489,0.541,0.852,0.693,0.34,0.626,0.15
389,10946,Josh A. Smith,32,6.28,7.38,2.47,0.291,1.53,5.72,0.36700000000000005,90.9,0.05,84.7,0.267,87.3,0.252,77.9,0.057,82.0,,,,,-1.27,-2.57,0.43,-1.75,-6.61,,,0.331,0.721,0.475,0.634,0.856,0.758,0.369,0.596,0.115
400,13071,Wei-Yin Chen,33,6.59,8.3,3.5,0.306,1.54,5.23,0.384,91.3,0.228,85.9,,,0.22399999999999998,74.2,0.039,84.1,,,,,-1.74,-2.19,,0.98,0.58,,,0.313,0.72,0.504,0.654,0.892,0.8140000000000001,0.469,0.593,0.094
361,18790,Dillon Peters,26,5.62,6.96,2.19,0.289,1.55,6.46,0.39399999999999996,91.0,0.048,82.5,,,0.237,76.7,0.21100000000000002,84.0,,,,,-2.18,-5.4,,-0.88,0.14,,,0.326,0.6759999999999999,0.47200000000000003,0.727,0.862,0.807,0.41700000000000004,0.628,0.091
404,16929,Touki Toussaint,24,6.82,10.23,1.79,0.269,1.71,5.75,0.36200000000000004,93.7,0.037000000000000005,85.5,,,0.28,76.8,,,0.222,86.1,,,-2.82,-11.91,,-0.19,,2.81,,0.292,0.631,0.41600000000000004,0.551,0.835,0.708,0.364,0.541,0.121
190,9325,Jared Hughes,33,4.23,7.21,1.83,0.229,1.29,5.37,0.237,91.3,0.16,81.7,,,,,0.094,84.5,,,,,0.19,-0.76,,,1.43,,,0.368,0.657,0.467,0.6809999999999999,0.8690000000000001,0.7709999999999999,0.34299999999999997,0.603,0.107
271,2391,Hector Rondon,31,4.69,7.92,2.29,0.255,1.39,5.37,0.354,96.4,0.361,86.4,,,,,0.040999999999999995,90.1,,,,,-0.81,0.19,,,-3.45,,,0.316,0.69,0.47100000000000003,0.6409999999999999,0.899,0.7979999999999999,0.415,0.593,0.095
395,14862,Zack Godley,29,6.49,7.31,1.75,0.284,1.61,5.65,0.365,90.0,,,0.23199999999999998,88.6,0.41100000000000003,81.9,0.071,83.3,,,,,-3.15,,0.48,-0.15,-1.54,,,0.314,0.6679999999999999,0.455,0.61,0.8909999999999999,0.774,0.39799999999999996,0.604,0.10300000000000001
260,13182,Kyle Crick,27,4.61,11.2,1.74,0.23,1.59,5.63,0.401,94.9,0.39299999999999996,80.9,,,,,0.003,89.0,,,,,-0.78,0.23,,,-1.54,,,0.307,0.644,0.444,0.586,0.825,0.727,0.40700000000000003,0.569,0.121
162,17181,Yoan Lopez,27,4.03,6.5,2.23,0.238,1.23,5.16,0.312,96.1,0.409,84.8,,,,,,,0.027999999999999997,91.5,,,-0.18,0.03,,,,2.26,,0.315,0.706,0.485,0.624,0.875,0.7829999999999999,0.434,0.598,0.105
275,14295,Wandy Peralta,27,4.7,7.66,2.11,0.243,1.33,5.61,0.292,95.1,0.358,87.6,,,,,0.27899999999999997,87.5,,,,,-2.37,0.17,,,2.08,,,0.344,0.6970000000000001,0.478,0.5920000000000001,0.8009999999999999,0.7070000000000001,0.37799999999999995,0.528,0.14
282,6984,Luis Garcia,33,4.73,8.7,1.62,0.257,1.61,5.87,0.327,97.0,0.32799999999999996,85.1,,,,,,,0.18600000000000003,86.8,,,-1.72,0.74,,,,0.71,,0.307,0.6409999999999999,0.439,0.524,0.873,0.726,0.396,0.5670000000000001,0.12
399,16587,Erik Swanson,25,6.58,8.36,4.36,0.254,1.23,6.14,0.418,93.1,0.182,85.8,,,,,0.09699999999999999,85.2,0.034,86.4,,,-0.66,-0.5,,,-4.12,-0.12,,0.302,0.696,0.486,0.7559999999999999,0.821,0.8,0.467,0.617,0.09699999999999999
377,14509,Dereck Rodriguez,27,5.94,6.38,1.87,0.28,1.52,5.89,0.353,90.8,0.14,86.6,,,0.17600000000000002,75.9,0.198,84.5,,,,,-2.58,0.9,,0.31,-0.29,,,0.268,0.6920000000000001,0.451,0.68,0.893,0.821,0.43,0.568,0.081
351,11632,Heath Hembree,31,5.52,10.13,2.54,0.259,1.47,6.09,0.5720000000000001,93.7,0.217,87.6,,,0.125,81.5,,,,,,,-0.29,-3.69,,-1.6,,,,0.322,0.733,0.489,0.667,0.8140000000000001,0.7559999999999999,0.406,0.5589999999999999,0.11900000000000001
249,7466,Anthony Swarzak,33,4.56,8.78,1.93,0.251,1.48,5.71,0.34600000000000003,93.4,0.594,86.2,,,,,,,,,,,-0.25,0.1,,,,,,0.293,0.679,0.441,0.5529999999999999,0.853,0.73,0.384,0.585,0.11900000000000001
413,11713,Matt Harvey,31,7.82,6.18,1.44,0.306,1.74,6.86,0.303,93.4,0.271,87.2,,,0.14400000000000002,81.6,0.1,85.6,,,,,-1.95,-0.8,,-3.62,-1.54,,,0.247,0.6859999999999999,0.441,0.622,0.8859999999999999,0.804,0.442,0.637,0.087
408,16130,David Hess,25,7.03,7.14,2.16,0.287,1.56,7.13,0.44799999999999995,93.0,0.24600000000000002,83.2,,,0.043,77.1,0.114,85.6,,,,,-1.7,-1.78,,-1.53,-1.84,,,0.306,0.753,0.494,0.7190000000000001,0.9,0.835,0.42100000000000004,0.622,0.081
308,17611,Taylor Clarke,27,4.99,7.59,2.12,0.244,1.34,6.0,0.41700000000000004,93.9,0.26,85.7,,,0.099,79.6,0.133,87.7,,,,,-0.84,-0.34,,-2.76,0.09,,,0.315,0.706,0.467,0.665,0.8909999999999999,0.7979999999999999,0.38799999999999996,0.645,0.094
414,19911,Jose Suarez,21,7.99,7.99,1.95,0.315,1.78,6.95,0.41100000000000003,91.8,0.028999999999999998,82.0,,,0.187,76.0,0.313,81.9,,,,,-2.27,-4.36,,-2.03,-1.07,,,0.281,0.7,0.45299999999999996,0.575,0.865,0.759,0.41,0.545,0.109
401,17874,Nestor Cortes,25,6.66,9.32,2.26,0.285,1.63,6.48,0.43799999999999994,89.4,0.335,81.7,,,0.039,75.8,0.114,82.3,,,,,-1.15,-0.73,,-3.14,-0.68,,,0.285,0.6809999999999999,0.446,0.7,0.816,0.772,0.408,0.629,0.102
415,1841,Edwin Jackson,35,9.58,6.92,1.63,0.349,2.02,7.65,0.371,93.4,0.256,85.9,0.198,91.5,0.031,78.4,0.07200000000000001,86.9,,,,,-2.7,-1.58,-4.89,-2.34,-2.41,,,0.273,0.718,0.45899999999999996,0.603,0.8809999999999999,0.784,0.41700000000000004,0.5539999999999999,0.099
390,4141,Derek Holland,32,6.34,9.14,2.12,0.254,1.47,6.11,0.401,92.4,0.233,81.5,,,0.12,79.3,0.057999999999999996,84.2,0.019,84.5,,,-0.58,-2.66,,1.27,-0.28,0.71,,0.29600000000000004,0.667,0.446,0.626,0.8370000000000001,0.754,0.405,0.645,0.11
